model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
AlephAlpha/luminous-base,10,0.0665603620140528,0.06771492484648842,0.5952425333677425,0.09424987812863475,0.5837293534792483,1.1102230246251565e-16,NarrativeQA-Classic
ai21/j1-grande-v2-beta,10,0.07418246485273602,0.07138293921535122,0.6979678083413402,0.10033678447128869,0.7210132370553414,1.1102230246251565e-16,NarrativeQA-Classic
ai21/j1-jumbo,10,0.07558400669657502,0.0445961568616785,0.6493035614493818,0.0756682504366805,0.6937566282838662,0.0,NarrativeQA-Classic
anthropic/stanford-online-all-v4-s3,10,0.042769435088671405,0.05438747536016887,0.7214437035138476,0.06188422841459007,0.7523882398229909,1.1102230246251565e-16,NarrativeQA-Classic
cohere/command-xlarge-beta,10,0.065571824826647,0.05462022607904848,0.7307721714832631,0.08368844238250173,0.7474837818070331,0.0,NarrativeQA-Classic
cohere/xlarge-20221108,10,0.05869379350564019,0.03636294345767324,0.6020144438452764,0.06757152698719354,0.6162029530554662,1.1102230246251565e-16,NarrativeQA-Classic
lmsys/vicuna-13b-v1.3,10,0.06424653902892077,0.05144354628965249,0.6891181504761246,0.08128668464987361,0.7020228446097436,0.0,NarrativeQA-Classic
meta/llama-7b,10,0.06053076226789915,0.04747143660403442,0.6726443911510932,0.07603563778810285,0.6843102498910322,0.0,NarrativeQA-Classic
microsoft/TNLGv2_530B,10,0.057468331281411676,0.042978680612338636,0.6684081035060359,0.06774114156542439,0.6920917228844294,1.1102230246251565e-16,NarrativeQA-Classic
mistralai/mistral-7b-v0.1,10,0.06807137392564651,0.04714504165361707,0.7155425792461718,0.08118162948540816,0.7318493243150195,1.1102230246251565e-16,NarrativeQA-Classic
openai/text-babbage-001,10,0.07644094377753448,0.0635207075760069,0.3829983663110109,0.09450288007107334,0.41377666767461924,5.551115123125783e-17,NarrativeQA-Classic
stanford/alpaca-7b,10,0.07449939972049972,0.039169046785233884,0.39737794240170177,0.08389294977804164,0.40418586149035296,5.551115123125783e-17,NarrativeQA-Classic
together/bloom,10,0.05939514791224304,0.041170097144731084,0.6363160119850148,0.07157458993213729,0.646307937248457,0.0,NarrativeQA-Classic
together/opt-175b,10,0.06844473111654668,0.047913280240170525,0.6424551186598826,0.08155155216387515,0.6606129814375403,1.1102230246251565e-16,NarrativeQA-Classic
together/redpajama-incite-instruct-3b-v1,10,0.06372427772877023,0.04515235010362623,0.6304283092283092,0.07547161911422029,0.6505169378577588,1.1102230246251565e-16,NarrativeQA-Classic
together/yalm,10,0.0676318025420396,0.03386479557712869,0.22484591498387374,0.0755538913477439,0.22131114529131124,0.0,NarrativeQA-Classic
AlephAlpha/luminous-base,10,0.06550943396226414,0.04655086753291423,0.6839999999999999,0.07683749084919418,0.7075471698113207,0.0,EntityDataImputation
ai21/j1-grande-v2-beta,10,0.04577358490566038,0.035671776155632384,0.764,0.05782732917920385,0.7688679245283019,0.0,EntityDataImputation
ai21/j1-jumbo,10,0.05599999999999998,0.03842260000071881,0.704,0.06740919818541086,0.7122641509433961,1.1102230246251565e-16,EntityDataImputation
ai21/j2-large,10,0.061207547169811326,0.05863956675833169,0.716,0.08475848040166835,0.7169811320754718,1.1102230246251565e-16,EntityDataImputation
anthropic/stanford-online-all-v4-s3,10,0.05681132075471697,0.03184078404590386,0.712,0.06399999999999999,0.7240566037735849,0.0,EntityDataImputation
cohere/command-xlarge-beta,10,0.06764150943396226,0.030553223496091804,0.736,0.07418894796396563,0.7382075471698112,1.1102230246251565e-16,EntityDataImputation
cohere/xlarge-20221108,10,0.046377358490566026,0.048919769249503905,0.776,0.06740919818541087,0.7759433962264151,0.0,EntityDataImputation
lmsys/vicuna-13b-v1.3,10,0.06507547169811319,0.057463236037539854,0.704,0.08616263691415206,0.7146226415094341,1.1102230246251565e-16,EntityDataImputation
meta/llama-7b,10,0.05788679245283017,0.03373179664150108,0.8600000000000001,0.06000000000000001,0.8301886792452831,0.0,EntityDataImputation
microsoft/TNLGv2_530B,10,0.04799999999999997,0.022631947666512903,0.792,0.05306599664568638,0.7924528301886793,0.0,EntityDataImputation
mistralai/mistral-7b-v0.1,10,0.04418867924528301,0.04537514606460762,0.812,0.06209669878504007,0.7995283018867925,0.0,EntityDataImputation
openai/text-babbage-001,10,0.06637735849056603,0.05564654769028283,0.664,0.08428523002282191,0.6839622641509433,1.1102230246251565e-16,EntityDataImputation
