model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
01-ai/yi-34b,1,0.0198,0.0,0.4633,0.0,0.4435,0.0
ai21/j2-grande,1,0.0127,0.0,0.3626,0.0,0.35,0.0
amazon/nova-micro-v1:0,1,0.0408,0.0,0.2439,0.0,0.2847,0.0
anthropic/claude-3-opus-20240229,1,0.0073,0.0,0.4332,0.0,0.4405,0.0
anthropic/claude-v1.3,1,0.0352,0.0,0.3736,0.0,0.4089,0.0
cohere/command,1,0.0753,0.0,0.3158,0.0,0.3911,0.0
databricks/dbrx-instruct,1,0.0166,0.0,0.2673,0.0,0.2839,0.0
google/text-bison@001,1,0.0469,0.0,0.343,0.0,0.39,0.0
meta/llama-3.2-90b-vision-instruct-turbo,1,0.0143,0.0,0.4711,0.0,0.4568,0.0
meta/llama-65b,1,0.0066,0.0,0.426,0.0,0.4326,0.0
microsoft/phi-3-small-8k-instruct,1,0.0165,0.0,0.3402,0.0,0.3237,0.0
mistralai/mistral-7b-instruct-v0.3,1,0.0834,0.0,0.3366,0.0,0.2533,0.0
mistralai/mistral-7b-v0.1,1,0.0761,0.0,0.4431,0.0,0.367,0.0
mistralai/mixtral-8x7b-32kseqlen,1,0.0505,0.0,0.3768,0.0,0.4273,0.0
mistralai/open-mistral-nemo-2407,1,0.0129,0.0,0.2519,0.0,0.2648,0.0
openai/gpt-4-0613,1,0.0555,0.0,0.5124,0.0,0.4569,0.0
openai/gpt-4o-2024-08-06,1,0.0205,0.0,0.5163,0.0,0.4958,0.0
openai/text-davinci-003,1,0.0119,0.0,0.4016,0.0,0.4134,0.0
qwen/qwen1.5-14b,1,0.1317,0.0,0.1687,0.0,0.3004,0.0
qwen/qwen1.5-72b,1,0.0829,0.0,0.5,0.0,0.4171,0.0
qwen/qwen2-72b-instruct,1,0.0765,0.0,0.4662,0.0,0.3897,0.0
qwen/qwen2.5-7b-instruct-turbo,1,0.0193,0.0,0.2244,0.0,0.2051,0.0
