model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
01-ai/yi-34b,1,0.0157,0.0,0.1401,0.0,0.1557,0.0
anthropic/claude-3-haiku-20240307,1,0.009,0.0,0.1389,0.0,0.1299,0.0
anthropic/claude-3-sonnet-20240229,1,0.0019,0.0,0.1932,0.0,0.195,0.0
anthropic/claude-v1.3,1,0.0004,0.0,0.1949,0.0,0.1945,0.0
cohere/command-r,1,0.0064,0.0,0.1245,0.0,0.1309,0.0
deepseek-ai/deepseek-llm-67b-chat,1,0.0182,0.0,0.1511,0.0,0.1693,0.0
google/gemma-2-27b-it,1,0.0012,0.0,0.1904,0.0,0.1917,0.0
meta/llama-3.1-405b-instruct-turbo,1,0.0088,0.0,0.2002,0.0,0.209,0.0
meta/llama-3.1-70b-instruct-turbo,1,0.0062,0.0,0.1917,0.0,0.1979,0.0
meta/llama-3.1-8b-instruct-turbo,1,0.0141,0.0,0.1459,0.0,0.16,0.0
meta/llama-3.2-11b-vision-instruct-turbo,1,0.015,0.0,0.1432,0.0,0.1583,0.0
meta/llama-3.2-90b-vision-instruct-turbo,1,0.0022,0.0,0.2005,0.0,0.1983,0.0
microsoft/phi-2,1,0.0072,0.0,0.0442,0.0,0.037,0.0
mistralai/mixtral-8x7b-32kseqlen,1,0.0045,0.0,0.1757,0.0,0.1711,0.0
mistralai/open-mistral-nemo-2407,1,0.0082,0.0,0.1525,0.0,0.1607,0.0
openai/gpt-4o-2024-08-06,1,0.0224,0.0,0.1792,0.0,0.2016,0.0
openai/text-davinci-002,1,0.0054,0.0,0.1628,0.0,0.1574,0.0
qwen/qwen2.5-72b-instruct-turbo,1,0.0165,0.0,0.1693,0.0,0.1858,0.0
qwen/qwen2.5-7b-instruct-turbo,1,0.0256,0.0,0.1671,0.0,0.1415,0.0
snowflake/snowflake-arctic-instruct,1,0.0036,0.0,0.159,0.0,0.1554,0.0
tiiuae/falcon-7b,1,0.0074,0.0,0.0914,0.0,0.084,0.0
writer/palmyra-x-v2,1,0.0075,0.0,0.2044,0.0,0.2119,0.0
