model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-base,10,0.016377631280908363,0.006521546565645006,0.17040462687467972,0.016510846750913695,0.17658114009405418,2.7755575615628914e-17
ai21/j1-grande-v2-beta,10,0.03745544137060184,0.021986291103591463,0.2778680943827665,0.04332113028718657,0.2747718457817877,0.0
ai21/j1-jumbo,10,0.02955461470875238,0.022022413905810573,0.2588761034658326,0.034922441522505024,0.24709115361745146,2.7755575615628914e-17
ai21/j2-large,10,0.027328172411727924,0.021202949452723073,0.2440717616770903,0.032548505702358795,0.2323675381059441,0.0
anthropic/stanford-online-all-v4-s3,10,0.026369378857057812,0.01880531742732181,0.22813175068092706,0.02965956944813133,0.24114305518896373,0.0
cohere/command-xlarge-beta,10,0.02407348427339895,0.024194818099908418,0.30908286965300863,0.032614993201249665,0.3191418997469929,5.551115123125783e-17
cohere/xlarge-20221108,10,0.023986406753567398,0.022371504017997132,0.3202862655145669,0.03262671189391811,0.3236522084680508,0.0
lmsys/vicuna-7b-v1.3,10,0.03718725246035835,0.02391027925965144,0.24491668239202222,0.044198350245624816,0.24386833350447418,2.7755575615628914e-17
microsoft/TNLGv2_530B,10,0.03357483715306213,0.02304085920112887,0.3185818001856473,0.04065271362086269,0.3162349389113043,5.551115123125783e-17
microsoft/TNLGv2_7B,10,0.01877609547674397,0.017221726313839725,0.15282340205598594,0.023623346791730386,0.16236631067643528,0.0
mosaicml/mpt-30b,10,0.023859288979589596,0.021864485085363053,0.3043891792174243,0.031223242531708297,0.29587856793116807,5.551115123125783e-17
openai/text-babbage-001,10,0.014025883573496031,0.012844047611144733,0.05068016058016058,0.014970628067441505,0.062409408822096245,6.938893903907228e-18
openai/text-davinci-003,10,0.03396566078931373,0.013934896251374765,0.36455319222368027,0.036526115596840346,0.3682532362501155,5.551115123125783e-17
together/bloom,10,0.028548644120223066,0.02404200400487631,0.20735623445722515,0.03730037916024372,0.2060429362520594,2.7755575615628914e-17
together/opt-175b,10,0.027434395598267568,0.0265955854849591,0.24987198401152746,0.03820579413182158,0.24933483981591748,2.7755575615628914e-17
together/redpajama-incite-base-3b-v1,10,0.02515043924243085,0.010080057819614054,0.14892433352365958,0.02463277737653439,0.16021053919483466,2.7755575615628914e-17
writer/palmyra-x,10,0.029194329337198437,0.015568486132811477,0.34974453704190545,0.02791672669016458,0.36750243660303034,5.551115123125783e-17
