model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
anthropic/stanford-online-all-v4-s3,1,0.0,0.0,0.0,0.0,0.0,0.0,BLiMP
together/bloom,1,0.0026,0.0,0.24,0.0,0.2426,0.0,BLiMP
together/opt-175b,1,0.0,0.0,0.0,0.0,0.0,0.0,BLiMP
ai21/j1-grande-v2-beta,1,0.018,0.0,0.8,0.0,0.818,0.0,BLiMP
ai21/j1-jumbo,1,0.1007,0.0,0.72,0.0,0.8207,0.0,BLiMP
ai21/j2-large,1,0.1017,0.0,0.72,0.0,0.8217,0.0,BLiMP
cohere/command-xlarge-beta,1,0.004,0.0,0.8,0.0,0.796,0.0,BLiMP
cohere/xlarge-20221108,1,0.0848,0.0,0.74,0.0,0.8248,0.0,BLiMP
microsoft/TNLGv2_530B,1,0.1004,0.0,0.72,0.0,0.8204,0.0,BLiMP
openai/text-babbage-001,1,0.0096,0.0,0.76,0.0,0.7696,0.0,BLiMP
AlephAlpha/luminous-base,1,0.0368,0.0,0.5469,0.0,0.5837,0.0,NarrativeQA-Classic
ai21/j1-grande-v2-beta,1,0.0341,0.0,0.7551,0.0,0.721,0.0,NarrativeQA-Classic
ai21/j1-jumbo,1,0.1016,0.0,0.7953,0.0,0.6938,0.0,NarrativeQA-Classic
anthropic/stanford-online-all-v4-s3,1,0.0861,0.0,0.8385,0.0,0.7524,0.0,NarrativeQA-Classic
cohere/command-xlarge-beta,1,0.0284,0.0,0.7759,0.0,0.7475,0.0,NarrativeQA-Classic
cohere/xlarge-20221108,1,0.0396,0.0,0.6558,0.0,0.6162,0.0,NarrativeQA-Classic
lmsys/vicuna-13b-v1.3,1,0.0134,0.0,0.7154,0.0,0.702,0.0,NarrativeQA-Classic
meta/llama-7b,1,0.0184,0.0,0.7027,0.0,0.6843,0.0,NarrativeQA-Classic
microsoft/TNLGv2_530B,1,0.0436,0.0,0.7357,0.0,0.6921,0.0,NarrativeQA-Classic
mistralai/mistral-7b-v0.1,1,0.0485,0.0,0.7804,0.0,0.7318,0.0,NarrativeQA-Classic
openai/text-babbage-001,1,0.0228,0.0,0.4366,0.0,0.4138,0.0,NarrativeQA-Classic
stanford/alpaca-7b,1,0.0232,0.0,0.4273,0.0,0.4042,0.0,NarrativeQA-Classic
together/bloom,1,0.0168,0.0,0.6295,0.0,0.6463,0.0,NarrativeQA-Classic
together/opt-175b,1,0.0407,0.0,0.7013,0.0,0.6606,0.0,NarrativeQA-Classic
together/redpajama-incite-instruct-3b-v1,1,0.037,0.0,0.6875,0.0,0.6505,0.0,NarrativeQA-Classic
together/yalm,1,0.0494,0.0,0.1719,0.0,0.2213,0.0,NarrativeQA-Classic
AlephAlpha/luminous-base,1,0.0845,0.0,0.24,0.0,0.3245,0.0,BabiQA
