model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
ai21/j1-grande-v2-beta,1,0.0053,0.0,0.2601,0.0,0.2547,0.0,MS MARCO
ai21/j1-jumbo,1,0.0,0.0,0.1994,0.0,0.1994,0.0,MS MARCO
ai21/j2-large,1,0.0036,0.0,0.2251,0.0,0.2215,0.0,MS MARCO
anthropic/stanford-online-all-v4-s3,1,0.1088,0.0,0.4849,0.0,0.3762,0.0,MS MARCO
cohere/command-xlarge-beta,1,0.0369,0.0,0.5095,0.0,0.4725,0.0,MS MARCO
cohere/xlarge-20221108,1,0.0352,0.0,0.2738,0.0,0.2386,0.0,MS MARCO
microsoft/TNLGv2_530B,1,0.0188,0.0,0.3124,0.0,0.3313,0.0,MS MARCO
microsoft/TNLGv2_7B,1,0.0178,0.0,0.0901,0.0,0.1078,0.0,MS MARCO
openai/text-babbage-001,1,0.0002,0.0,0.1779,0.0,0.1781,0.0,MS MARCO
openai/text-davinci-003,1,0.1034,0.0,0.4609,0.0,0.3575,0.0,MS MARCO
together/bloom,1,0.0197,0.0,0.2187,0.0,0.199,0.0,MS MARCO
together/opt-175b,1,0.0633,0.0,0.3022,0.0,0.2389,0.0,MS MARCO
AlephAlpha/luminous-base,1,0.047,0.0,0.56,0.0,0.513,0.0,LegalSupport
ai21/j1-grande-v2-beta,1,0.0087,0.0,0.5867,0.0,0.578,0.0,LegalSupport
ai21/j1-jumbo,1,0.0287,0.0,0.4533,0.0,0.482,0.0,LegalSupport
ai21/j2-large,1,0.0493,0.0,0.6133,0.0,0.564,0.0,LegalSupport
anthropic/stanford-online-all-v4-s3,1,0.0523,0.0,0.6533,0.0,0.601,0.0,LegalSupport
cohere/command-xlarge-beta,1,0.0123,0.0,0.5867,0.0,0.599,0.0,LegalSupport
cohere/xlarge-20221108,1,0.0057,0.0,0.5333,0.0,0.539,0.0,LegalSupport
lmsys/vicuna-7b-v1.3,1,0.0413,0.0,0.6133,0.0,0.572,0.0,LegalSupport
microsoft/TNLGv2_530B,1,0.029,0.0,0.56,0.0,0.589,0.0,LegalSupport
microsoft/TNLGv2_7B,1,0.0397,0.0,0.4533,0.0,0.493,0.0,LegalSupport
