model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-base,1,0.0021,0.0,0.1787,0.0,0.1766,0.0
ai21/j1-grande-v2-beta,1,0.0173,0.0,0.2921,0.0,0.2748,0.0
ai21/j1-jumbo,1,0.0274,0.0,0.2197,0.0,0.2471,0.0
ai21/j2-large,1,0.0105,0.0,0.2429,0.0,0.2324,0.0
anthropic/stanford-online-all-v4-s3,1,0.0398,0.0,0.2014,0.0,0.2411,0.0
cohere/command-xlarge-beta,1,0.0068,0.0,0.3123,0.0,0.3191,0.0
cohere/xlarge-20221108,1,0.0183,0.0,0.3054,0.0,0.3237,0.0
lmsys/vicuna-7b-v1.3,1,0.0368,0.0,0.2807,0.0,0.2439,0.0
microsoft/TNLGv2_530B,1,0.0077,0.0,0.3085,0.0,0.3162,0.0
microsoft/TNLGv2_7B,1,0.006,0.0,0.1564,0.0,0.1624,0.0
mosaicml/mpt-30b,1,0.026,0.0,0.3219,0.0,0.2959,0.0
openai/text-babbage-001,1,0.0043,0.0,0.0581,0.0,0.0624,0.0
openai/text-davinci-003,1,0.0339,0.0,0.3344,0.0,0.3683,0.0
together/bloom,1,0.0118,0.0,0.2179,0.0,0.206,0.0
together/opt-175b,1,0.0331,0.0,0.2825,0.0,0.2493,0.0
together/redpajama-incite-base-3b-v1,1,0.0226,0.0,0.1828,0.0,0.1602,0.0
writer/palmyra-x,1,0.0794,0.0,0.2881,0.0,0.3675,0.0
