model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
anthropic/stanford-online-all-v4-s3,10,0.0,0.0,0.0,0.0,0.0,0.0,BLiMP
together/bloom,10,0.04702300405953992,0.03442597720882535,0.242,0.05827520913733386,0.24255751014884983,2.7755575615628914e-17,BLiMP
together/opt-175b,10,0.0,0.0,0.0,0.0,0.0,0.0,BLiMP
ai21/j1-grande-v2-beta,10,0.036801082543978327,0.02641507351862118,0.8320000000000001,0.04308131845707603,0.8179972936400542,1.1102230246251565e-16,BLiMP
ai21/j1-jumbo,10,0.03199999999999999,0.020545665164613265,0.8160000000000001,0.0377359245282264,0.8207036535859269,0.0,BLiMP
ai21/j2-large,10,0.04765629228687414,0.03219996810820529,0.836,0.05571355310873646,0.8217185385656294,1.1102230246251565e-16,BLiMP
cohere/command-xlarge-beta,10,0.04720162381596751,0.03682840667540274,0.776,0.056426943918663534,0.7960081190798377,1.1102230246251565e-16,BLiMP
cohere/xlarge-20221108,10,0.029999999999999992,0.024236834411053718,0.8300000000000001,0.038209946349085595,0.8247631935047363,1.1102230246251565e-16,BLiMP
microsoft/TNLGv2_530B,10,0.060073071718538575,0.038838597714889705,0.8240000000000001,0.07144228439796703,0.8203653585926928,0.0,BLiMP
openai/text-babbage-001,10,0.04984844384303112,0.02971786856085294,0.754,0.05589275444992847,0.7696211096075778,0.0,BLiMP
AlephAlpha/luminous-base,10,0.042022071057241026,0.035239188992406134,0.5723940932989097,0.05365786776816951,0.5837293534792483,1.1102230246251565e-16,NarrativeQA-Classic
ai21/j1-grande-v2-beta,10,0.03608227137155888,0.026751715600453193,0.706197833137422,0.04240387248409339,0.7210132370553414,1.1102230246251565e-16,NarrativeQA-Classic
ai21/j1-jumbo,10,0.042361121458740235,0.025017522548541067,0.7007490398225693,0.0486975073959881,0.6937566282838662,0.0,NarrativeQA-Classic
anthropic/stanford-online-all-v4-s3,10,0.04987447538178458,0.028624348948353147,0.7566962303143081,0.057343333224116326,0.7523882398229909,1.1102230246251565e-16,NarrativeQA-Classic
cohere/command-xlarge-beta,10,0.02855641108013398,0.017684662420540193,0.7555580125105783,0.03260402885000554,0.7474837818070331,0.0,NarrativeQA-Classic
cohere/xlarge-20221108,10,0.049591251638293844,0.03070946446653799,0.6093863806944426,0.057930111238638816,0.6162029530554662,1.1102230246251565e-16,NarrativeQA-Classic
lmsys/vicuna-13b-v1.3,10,0.040387513786773896,0.03225683665230231,0.6968428116364576,0.05142783331121228,0.7020228446097436,0.0,NarrativeQA-Classic
meta/llama-7b,10,0.03725463180440532,0.03153868131788744,0.679349083049494,0.04855906541237685,0.6843102498910322,0.0,NarrativeQA-Classic
microsoft/TNLGv2_530B,10,0.04803979006255073,0.029011711708369782,0.6848449344820883,0.055650560674221417,0.6920917228844294,1.1102230246251565e-16,NarrativeQA-Classic
mistralai/mistral-7b-v0.1,10,0.03613286642341784,0.03039170609800489,0.7371090103095466,0.04692094989190904,0.7318493243150195,1.1102230246251565e-16,NarrativeQA-Classic
openai/text-babbage-001,10,0.039234759851955625,0.023287497391887527,0.4107177281493198,0.045522706470489616,0.41377666767461924,5.551115123125783e-17,NarrativeQA-Classic
stanford/alpaca-7b,10,0.045730576919465624,0.030756225834233573,0.4087763689561048,0.05491956239957138,0.40418586149035296,5.551115123125783e-17,NarrativeQA-Classic
together/bloom,10,0.03339595236534337,0.01867387819476628,0.6387434064139177,0.03750708245751133,0.646307937248457,0.0,NarrativeQA-Classic
together/opt-175b,10,0.047320520738325454,0.02754119124950562,0.6582034862181463,0.0546986584038023,0.6606129814375403,1.1102230246251565e-16,NarrativeQA-Classic
together/redpajama-incite-instruct-3b-v1,10,0.046966219262473144,0.029283307742054867,0.6712435260080152,0.05132003904690876,0.6505169378577588,1.1102230246251565e-16,NarrativeQA-Classic
together/yalm,10,0.035608908123315644,0.023224537246085423,0.21009026185669333,0.04100567330231588,0.22131114529131124,0.0,NarrativeQA-Classic
AlephAlpha/luminous-base,10,0.027795918367346944,0.024928352142185035,0.31399999999999995,0.03583294573433784,0.32448979591836735,0.0,BabiQA
ai21/j1-grande-v2-beta,10,0.04918367346938772,0.01400905579669337,0.5479999999999999,0.046647615158762396,0.5270408163265305,1.1102230246251565e-16,BabiQA
ai21/j1-jumbo,10,0.05808163265306123,0.04244929356241814,0.5459999999999999,0.05063595560468864,0.49489795918367346,0.0,BabiQA
ai21/j2-large,10,0.05487755102040816,0.033715891645301824,0.426,0.049839743177508444,0.3852040816326531,0.0,BabiQA
anthropic/stanford-online-all-v4-s3,10,0.04836734693877552,0.029889146852024033,0.4680000000000001,0.05600000000000001,0.45816326530612245,0.0,BabiQA
cohere/command-xlarge-beta,10,0.049979591836734706,0.04093810404967491,0.45999999999999996,0.05727128425310542,0.4301020408163265,0.0,BabiQA
