model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
01-ai/yi-34b,1,0.0236,0.0,0.1321,0.0,0.1557,0.0
anthropic/claude-3-haiku-20240307,1,0.0343,0.0,0.1641,0.0,0.1299,0.0
anthropic/claude-3-sonnet-20240229,1,0.0025,0.0,0.1975,0.0,0.195,0.0
anthropic/claude-v1.3,1,0.0163,0.0,0.2108,0.0,0.1945,0.0
cohere/command-r,1,0.0288,0.0,0.1596,0.0,0.1309,0.0
deepseek-ai/deepseek-llm-67b-chat,1,0.0215,0.0,0.1908,0.0,0.1693,0.0
google/gemma-2-27b-it,1,0.0101,0.0,0.1815,0.0,0.1917,0.0
meta/llama-3.1-405b-instruct-turbo,1,0.0184,0.0,0.2274,0.0,0.209,0.0
meta/llama-3.1-70b-instruct-turbo,1,0.0019,0.0,0.196,0.0,0.1979,0.0
meta/llama-3.1-8b-instruct-turbo,1,0.0165,0.0,0.1435,0.0,0.16,0.0
meta/llama-3.2-11b-vision-instruct-turbo,1,0.0068,0.0,0.1515,0.0,0.1583,0.0
meta/llama-3.2-90b-vision-instruct-turbo,1,0.0008,0.0,0.1991,0.0,0.1983,0.0
microsoft/phi-2,1,0.0122,0.0,0.0492,0.0,0.037,0.0
mistralai/mixtral-8x7b-32kseqlen,1,0.0019,0.0,0.173,0.0,0.1711,0.0
mistralai/open-mistral-nemo-2407,1,0.0012,0.0,0.1595,0.0,0.1607,0.0
openai/gpt-4o-2024-08-06,1,0.0005,0.0,0.201,0.0,0.2016,0.0
openai/text-davinci-002,1,0.0222,0.0,0.1351,0.0,0.1574,0.0
qwen/qwen2.5-72b-instruct-turbo,1,0.0189,0.0,0.1669,0.0,0.1858,0.0
qwen/qwen2.5-7b-instruct-turbo,1,0.0313,0.0,0.1102,0.0,0.1415,0.0
snowflake/snowflake-arctic-instruct,1,0.0013,0.0,0.1541,0.0,0.1554,0.0
tiiuae/falcon-7b,1,0.0023,0.0,0.0817,0.0,0.084,0.0
writer/palmyra-x-v2,1,0.0135,0.0,0.1984,0.0,0.2119,0.0
