model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-base,1,0.0029,0.0,0.1795,0.0,0.1766,0.0
ai21/j1-grande-v2-beta,1,0.0394,0.0,0.2354,0.0,0.2748,0.0
ai21/j1-jumbo,1,0.0286,0.0,0.2185,0.0,0.2471,0.0
ai21/j2-large,1,0.0145,0.0,0.2178,0.0,0.2324,0.0
anthropic/stanford-online-all-v4-s3,1,0.0416,0.0,0.2827,0.0,0.2411,0.0
cohere/command-xlarge-beta,1,0.0301,0.0,0.2891,0.0,0.3191,0.0
cohere/xlarge-20221108,1,0.0,0.0,0.3236,0.0,0.3237,0.0
lmsys/vicuna-7b-v1.3,1,0.0041,0.0,0.248,0.0,0.2439,0.0
microsoft/TNLGv2_530B,1,0.0578,0.0,0.374,0.0,0.3162,0.0
microsoft/TNLGv2_7B,1,0.0409,0.0,0.2032,0.0,0.1624,0.0
mosaicml/mpt-30b,1,0.0673,0.0,0.3632,0.0,0.2959,0.0
openai/text-babbage-001,1,0.0271,0.0,0.0353,0.0,0.0624,0.0
openai/text-davinci-003,1,0.0122,0.0,0.3804,0.0,0.3683,0.0
together/bloom,1,0.0334,0.0,0.2394,0.0,0.206,0.0
together/opt-175b,1,0.0368,0.0,0.2125,0.0,0.2493,0.0
together/redpajama-incite-base-3b-v1,1,0.0133,0.0,0.1736,0.0,0.1602,0.0
writer/palmyra-x,1,0.028,0.0,0.3955,0.0,0.3675,0.0
