model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
01-ai/yi-34b,1,0.0071,0.0,0.4506,0.0,0.4435,0.0
01-ai/yi-6b,1,0.0302,0.0,0.3402,0.0,0.31,0.0
01-ai/yi-large-preview,1,0.0201,0.0,0.4478,0.0,0.4277,0.0
AlephAlpha/luminous-extended,1,0.0208,0.0,0.2737,0.0,0.2529,0.0
ai21/j2-jumbo,1,0.0134,0.0,0.372,0.0,0.3853,0.0
ai21/jamba-1.5-mini,1,0.0232,0.0,0.3647,0.0,0.3879,0.0
ai21/jamba-instruct,1,0.0426,0.0,0.341,0.0,0.3836,0.0
anthropic/claude-3-5-sonnet-20240620,1,0.044,0.0,0.4576,0.0,0.5016,0.0
anthropic/claude-3-5-sonnet-20241022,1,0.0365,0.0,0.4305,0.0,0.467,0.0
anthropic/claude-3-haiku-20240307,1,0.0077,0.0,0.1359,0.0,0.1437,0.0
cohere/command-light,1,0.0309,0.0,0.2261,0.0,0.1951,0.0
cohere/command,1,0.03,0.0,0.4211,0.0,0.3911,0.0
databricks/dbrx-instruct,1,0.0488,0.0,0.3327,0.0,0.2839,0.0
google/gemini-1.5-flash-001,1,0.009,0.0,0.3235,0.0,0.3324,0.0
google/gemini-2.0-flash-exp,1,0.0212,0.0,0.4219,0.0,0.4431,0.0
meta/llama-2-13b,1,0.0571,0.0,0.4277,0.0,0.3706,0.0
meta/llama-3.1-405b-instruct-turbo,1,0.014,0.0,0.47,0.0,0.456,0.0
meta/llama-3.1-8b-instruct-turbo,1,0.0308,0.0,0.2398,0.0,0.209,0.0
meta/llama-3.2-90b-vision-instruct-turbo,1,0.0273,0.0,0.4842,0.0,0.4568,0.0
openai/gpt-4-turbo-2024-04-09,1,0.0284,0.0,0.4537,0.0,0.4821,0.0
qwen/qwen2-72b-instruct,1,0.0074,0.0,0.3823,0.0,0.3897,0.0
snowflake/snowflake-arctic-instruct,1,0.0324,0.0,0.3573,0.0,0.3898,0.0
