model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
ai21/j1-grande-v2-beta,10,0.01780894231174612,0.010543532614771381,0.2600774334014411,0.01999327786661584,0.25473015873015875,0.0,MS MARCO
ai21/j1-jumbo,10,0.028995860186709667,0.02573562545270853,0.19719151776862293,0.03870669756696475,0.19939920634920633,0.0,MS MARCO
ai21/j2-large,10,0.023447621334060084,0.013085988897768734,0.22822293677996916,0.026004323429593506,0.22152896825396823,2.7755575615628914e-17,MS MARCO
anthropic/stanford-online-all-v4-s3,10,0.031703185714156604,0.026282432965440822,0.3751344232864035,0.041167830662709556,0.37616785714285716,0.0,MS MARCO
cohere/command-xlarge-beta,10,0.02952984740891539,0.02177757771396206,0.4706245053134753,0.036642196269209476,0.4725282468007091,0.0,MS MARCO
cohere/xlarge-20221108,10,0.036122080217765494,0.029917557410467806,0.22238120452660617,0.04402401691978925,0.23855992063492062,0.0,MS MARCO
microsoft/TNLGv2_530B,10,0.025796327402067255,0.014794660859421343,0.3285855454262618,0.02961561045032485,0.3312777777777778,0.0,MS MARCO
microsoft/TNLGv2_7B,10,0.023058272779609153,0.0069293017435263825,0.10972450809607921,0.024002866866791754,0.10783730158730158,0.0,MS MARCO
openai/text-babbage-001,10,0.03351881012106995,0.022978392430963144,0.1856524448973988,0.0399375009183942,0.17813492063492067,2.7755575615628914e-17,MS MARCO
openai/text-davinci-003,10,0.03066157577275133,0.021498296208973224,0.3611292755754913,0.03727512821719219,0.35754126984126977,5.551115123125783e-17,MS MARCO
together/bloom,10,0.02102851854499415,0.019663315180316613,0.2025643645867306,0.02856998973472859,0.19901468253968252,0.0,MS MARCO
together/opt-175b,10,0.020097184877337436,0.014426083555442164,0.24131803974366178,0.024620080610557926,0.23889722222222218,2.7755575615628914e-17,MS MARCO
AlephAlpha/luminous-base,10,0.027333333333333355,0.015567059238447499,0.48933333333333334,0.028000000000000008,0.4749999999999999,5.551115123125783e-17,RAFT
ai21/j1-grande-v2-beta,10,0.031818181818181836,0.02246280468069489,0.6666666666666667,0.036757463338907254,0.6795454545454546,0.0,RAFT
ai21/j1-jumbo,10,0.033545454545454545,0.033264612357003474,0.6573333333333333,0.04697043987682276,0.6522727272727272,0.0,RAFT
ai21/j2-large,10,0.036515151515151514,0.02255734453498807,0.6013333333333334,0.03930507459462314,0.5840909090909091,0.0,RAFT
anthropic/stanford-online-all-v4-s3,10,0.040969696969696955,0.02627145150864304,0.7040000000000001,0.046875722216658505,0.690909090909091,1.1102230246251565e-16,RAFT
cohere/command-xlarge-beta,10,0.028121212121212123,0.018375133914418654,0.6199999999999999,0.03279566366999691,0.6272727272727272,1.1102230246251565e-16,RAFT
cohere/xlarge-20221108,10,0.03151515151515151,0.024866216880842673,0.6146666666666667,0.039754804042334856,0.6090909090909091,0.0,RAFT
lmsys/vicuna-7b-v1.3,10,0.033606060606060605,0.02748977604420439,0.7,0.03829708431025352,0.6795454545454546,0.0,RAFT
microsoft/TNLGv2_530B,10,0.04242424242424242,0.030650133284208757,0.6533333333333333,0.052323778320929555,0.6545454545454545,0.0,RAFT
microsoft/TNLGv2_7B,10,0.04393939393939393,0.025980938834777607,0.5319999999999999,0.044402202147591226,0.5068181818181818,0.0,RAFT
mosaicml/mpt-30b,10,0.04133333333333332,0.024801304062399474,0.716,0.04620726253643588,0.7022727272727273,0.0,RAFT
openai/text-babbage-001,10,0.056848484848484857,0.03743257176355632,0.524,0.06641285016219879,0.509090909090909,0.0,RAFT
openai/text-davinci-003,10,0.03733333333333334,0.0294079316899538,0.7546666666666667,0.04548992562461862,0.740909090909091,0.0,RAFT
together/bloom,10,0.02666666666666666,0.017816146039135054,0.5973333333333333,0.0308688984074406,0.5886363636363636,0.0,RAFT
together/opt-175b,10,0.03606060606060605,0.029084674205594022,0.6066666666666667,0.04432205370291908,0.593181818181818,1.1102230246251565e-16,RAFT
together/redpajama-incite-base-3b-v1,10,0.036969696969696986,0.02220035655203872,0.5053333333333333,0.04063933507767512,0.4909090909090909,0.0,RAFT
writer/palmyra-x,10,0.0365151515151515,0.031278247105058596,0.7093333333333331,0.04762818959864466,0.7159090909090909,0.0,RAFT
AlephAlpha/luminous-base,10,0.06139999999999999,0.035439087021097056,0.5186666666666666,0.07066666666666666,0.513,0.0,LegalSupport
ai21/j1-grande-v2-beta,10,0.05253333333333332,0.025364542179980316,0.5653333333333334,0.056944417344167,0.5780000000000001,1.1102230246251565e-16,LegalSupport
