model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
ai21/j2-jumbo,1,0.0094,0.0,0.7327,0.0,0.7421,0.0
anthropic/claude-2.1,1,0.0057,0.0,0.6739,0.0,0.6796,0.0
anthropic/claude-3-5-sonnet-20240620,1,0.0011,0.0,0.7597,0.0,0.7609,0.0
anthropic/claude-3-5-sonnet-20241022,1,0.0443,0.0,0.7365,0.0,0.7808,0.0
cohere/command-r-plus,1,0.0029,0.0,0.7423,0.0,0.7452,0.0
cohere/command,1,0.0151,0.0,0.7374,0.0,0.7526,0.0
databricks/dbrx-instruct,1,0.0279,0.0,0.4785,0.0,0.5064,0.0
google/gemini-2.0-flash-exp,1,0.037,0.0,0.8239,0.0,0.7869,0.0
meta/llama-2-13b,1,0.0382,0.0,0.7888,0.0,0.7506,0.0
meta/llama-2-70b,1,0.0224,0.0,0.7877,0.0,0.7653,0.0
meta/llama-3-8b,1,0.0041,0.0,0.7615,0.0,0.7574,0.0
meta/llama-3.1-405b-instruct-turbo,1,0.0381,0.0,0.714,0.0,0.7521,0.0
microsoft/phi-2,1,0.0498,0.0,0.6705,0.0,0.7202,0.0
microsoft/phi-3-small-8k-instruct,1,0.071,0.0,0.6878,0.0,0.7589,0.0
mistralai/mistral-7b-v0.1,1,0.0234,0.0,0.757,0.0,0.7336,0.0
mistralai/mixtral-8x22b,1,0.0142,0.0,0.7997,0.0,0.7855,0.0
mistralai/open-mistral-nemo-2407,1,0.0199,0.0,0.7601,0.0,0.7402,0.0
openai/gpt-3.5-turbo-0613,1,0.0558,0.0,0.5965,0.0,0.6522,0.0
qwen/qwen1.5-32b,1,0.0166,0.0,0.5741,0.0,0.5907,0.0
qwen/qwen2.5-7b-instruct-turbo,1,0.0082,0.0,0.7487,0.0,0.7405,0.0
tiiuae/falcon-40b,1,0.0101,0.0,0.6628,0.0,0.6729,0.0
writer/palmyra-x-v3,1,0.0482,0.0,0.6662,0.0,0.7144,0.0
