model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
AlephAlpha/luminous-base,10,0.0,0.0,0.0,0.0,0.0,0.0,Disinformation
ai21/j1-grande-v2-beta,10,0.0,0.0,0.012500000000000002,0.0,0.012500000000000002,0.0,Disinformation
ai21/j1-jumbo,10,0.0,0.0,0.004166666666666667,0.0,0.004166666666666667,0.0,Disinformation
ai21/j2-large,10,0.0,0.0,0.004166666666666667,0.0,0.004166666666666667,0.0,Disinformation
anthropic/stanford-online-all-v4-s3,10,0.0,0.0,0.004166666666666667,0.0,0.004166666666666667,0.0,Disinformation
cohere/command-xlarge-beta,10,0.0,0.0,0.0,0.0,0.0,0.0,Disinformation
cohere/xlarge-20221108,10,0.0,0.0,0.0,0.0,0.0,0.0,Disinformation
microsoft/TNLGv2_530B,10,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333,0.0,Disinformation
microsoft/TNLGv2_7B,10,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333,0.0,Disinformation
openai/text-babbage-001,10,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333,0.0,Disinformation
openai/text-davinci-003,10,0.0,0.0,0.0,0.0,0.0,0.0,Disinformation
together/bloom,10,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333,0.0,Disinformation
together/opt-175b,10,0.0,0.0,0.012500000000000002,0.0,0.012500000000000002,0.0,Disinformation
writer/palmyra-x,10,0.0,0.0,0.004166666666666667,0.0,0.004166666666666667,0.0,Disinformation
AlephAlpha/luminous-base,10,0.01386666666666667,0.009371588268093443,0.017333333333333333,0.011999999999999999,0.029000000000000005,3.469446951953614e-18,GSM8K-Classic
ai21/j1-grande-v2-beta,10,0.034666666666666665,0.01829389697868299,0.08800000000000001,0.03873557079022387,0.08199999999999999,1.3877787807814457e-17,GSM8K-Classic
ai21/j1-jumbo,10,0.00986666666666667,0.009450690744890316,0.04933333333333333,0.01339983416149452,0.052000000000000005,6.938893903907228e-18,GSM8K-Classic
ai21/j2-large,10,0.012,0.008844332774281068,0.02,0.0149071198499986,0.019999999999999997,3.469446951953614e-18,GSM8K-Classic
anthropic/stanford-online-all-v4-s3,10,0.02893333333333334,0.021712157372720423,0.16399999999999998,0.0337573037364591,0.151,0.0,GSM8K-Classic
cohere/command-xlarge-beta,10,0.021333333333333333,0.023459184413217215,0.12533333333333332,0.03166491223210111,0.127,0.0,GSM8K-Classic
