model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
AlephAlpha/luminous-base,10,0.03368577985850716,0.019679585516119636,0.5639621010834853,0.0336344107051733,0.5837293534792483,1.1102230246251565e-16,NarrativeQA-Classic
ai21/j1-grande-v2-beta,10,0.04508641204264282,0.021188449498248472,0.7349111997280753,0.04783912182059873,0.7210132370553414,1.1102230246251565e-16,NarrativeQA-Classic
ai21/j1-jumbo,10,0.05197121500576209,0.04222490091915975,0.6602806517940264,0.05799403801133097,0.6937566282838662,0.0,NarrativeQA-Classic
anthropic/stanford-online-all-v4-s3,10,0.03543781060144768,0.01420154080027734,0.7269668948641085,0.028482931762856132,0.7523882398229909,1.1102230246251565e-16,NarrativeQA-Classic
cohere/command-xlarge-beta,10,0.05225026113543093,0.0387370357151651,0.7512971214050903,0.06493154984927273,0.7474837818070331,0.0,NarrativeQA-Classic
cohere/xlarge-20221108,10,0.057570044241576634,0.03379006712944521,0.6037702227539271,0.06558586622008353,0.6162029530554662,1.1102230246251565e-16,NarrativeQA-Classic
lmsys/vicuna-13b-v1.3,10,0.048692433934407975,0.035665751320183396,0.693420416178442,0.059741084395700285,0.7020228446097436,0.0,NarrativeQA-Classic
meta/llama-7b,10,0.047402557427024226,0.02700218932963436,0.6569335406554971,0.04718724902607403,0.6843102498910322,0.0,NarrativeQA-Classic
microsoft/TNLGv2_530B,10,0.05017513150717599,0.02598793659041445,0.6964986722982365,0.05633378619313595,0.6920917228844294,1.1102230246251565e-16,NarrativeQA-Classic
mistralai/mistral-7b-v0.1,10,0.04729337560113302,0.03670622145866314,0.7038230312753824,0.05290120006180072,0.7318493243150195,1.1102230246251565e-16,NarrativeQA-Classic
openai/text-babbage-001,10,0.053127930994790365,0.033266271969735514,0.38655000212782265,0.0564617621559449,0.41377666767461924,5.551115123125783e-17,NarrativeQA-Classic
stanford/alpaca-7b,10,0.05606317945791407,0.03343654976793628,0.38132405117433904,0.061142624905940704,0.40418586149035296,5.551115123125783e-17,NarrativeQA-Classic
together/bloom,10,0.046000201665293505,0.039071833143353885,0.6481470141343222,0.060326151001349616,0.646307937248457,0.0,NarrativeQA-Classic
together/opt-175b,10,0.050242688697449814,0.025490785068236155,0.6414335564301048,0.05297412148708108,0.6606129814375403,1.1102230246251565e-16,NarrativeQA-Classic
together/redpajama-incite-instruct-3b-v1,10,0.06383856176033902,0.05328970132532416,0.6307465594261259,0.08077305473758503,0.6505169378577588,1.1102230246251565e-16,NarrativeQA-Classic
together/yalm,10,0.03324949548457754,0.02713729606643258,0.21201942745050117,0.041900188154027795,0.22131114529131124,0.0,NarrativeQA-Classic
AlephAlpha/luminous-base,10,0.05049056603773585,0.03857511985516717,0.696,0.062481997407253236,0.7075471698113207,0.0,EntityDataImputation
ai21/j1-grande-v2-beta,10,0.059547169811320744,0.02268615095943377,0.752,0.06144916598294885,0.7688679245283019,0.0,EntityDataImputation
ai21/j1-jumbo,10,0.04154716981132074,0.031082613652724175,0.704,0.05122499389946278,0.7122641509433961,1.1102230246251565e-16,EntityDataImputation
ai21/j2-large,10,0.05199999999999999,0.03441451505636268,0.7,0.060000000000000005,0.7169811320754718,1.1102230246251565e-16,EntityDataImputation
anthropic/stanford-online-all-v4-s3,10,0.03362264150943398,0.028389681437169217,0.72,0.04381780460041329,0.7240566037735849,0.0,EntityDataImputation
cohere/command-xlarge-beta,10,0.055641509433962254,0.028258734397982516,0.732,0.06209669878504008,0.7382075471698112,1.1102230246251565e-16,EntityDataImputation
cohere/xlarge-20221108,10,0.04881132075471699,0.03512706933912929,0.78,0.05999999999999999,0.7759433962264151,0.0,EntityDataImputation
lmsys/vicuna-13b-v1.3,10,0.046150943396226385,0.04664748160458228,0.716,0.0656048778674269,0.7146226415094341,1.1102230246251565e-16,EntityDataImputation
meta/llama-7b,10,0.05788679245283016,0.04586798273864506,0.844,0.07255342858886822,0.8301886792452831,0.0,EntityDataImputation
microsoft/TNLGv2_530B,10,0.03652830188679244,0.02973469971919221,0.8160000000000001,0.04079215610874227,0.7924528301886793,0.0,EntityDataImputation
mistralai/mistral-7b-v0.1,10,0.06399999999999999,0.036766420398528385,0.808,0.07332121111929343,0.7995283018867925,0.0,EntityDataImputation
openai/text-babbage-001,10,0.06399999999999999,0.04253834573601292,0.704,0.07418894796396562,0.6839622641509433,1.1102230246251565e-16,EntityDataImputation
stanford/alpaca-7b,10,0.07022641509433963,0.048366760679477434,0.708,0.08207313811473277,0.7311320754716981,0.0,EntityDataImputation
together/bloom,10,0.06062264150943396,0.03924118265952665,0.6679999999999999,0.07166589146867568,0.6768867924528302,0.0,EntityDataImputation
together/opt-175b,10,0.03999999999999998,0.03241608824008373,0.696,0.047999999999999994,0.7146226415094341,1.1102230246251565e-16,EntityDataImputation
together/redpajama-incite-instruct-3b-v1,10,0.06,0.047362568417986486,0.74,0.07641989269817119,0.7382075471698112,1.1102230246251565e-16,EntityDataImputation
together/yalm,10,0.04452830188679245,0.019113868751251935,0.384,0.047999999999999994,0.37735849056603776,0.0,EntityDataImputation
AlephAlpha/luminous-base,10,0.0417431012453528,0.037087612276151635,0.17914416625416624,0.05577999984607843,0.17658114009405418,2.7755575615628914e-17,NaturalQA-Classic
ai21/j1-grande-v2-beta,10,0.06650367149969473,0.05422925314813569,0.3067558441558441,0.0796277217302633,0.2747718457817877,0.0,NaturalQA-Classic
ai21/j1-jumbo,10,0.06585401856455204,0.045956219094268516,0.27891544783650046,0.07372882836448835,0.24709115361745146,2.7755575615628914e-17,NaturalQA-Classic
