model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
ai21/j1-grande-v2-beta,10,0.029013110760177107,0.03187141956114208,0.25197199613972576,0.04301093488811178,0.25473015873015875,0.0,MS MARCO
ai21/j1-jumbo,10,0.024562378522837706,0.01783611380010882,0.1925810860058309,0.029579564384433408,0.19939920634920633,0.0,MS MARCO
ai21/j2-large,10,0.017654904033041784,0.014462795196660105,0.2132061703649714,0.02125086154995507,0.22152896825396823,2.7755575615628914e-17,MS MARCO
anthropic/stanford-online-all-v4-s3,10,0.04625035646798401,0.03194439767289148,0.36696173806824317,0.05545076543821062,0.37616785714285716,0.0,MS MARCO
cohere/command-xlarge-beta,10,0.05222880611398928,0.033534719018481804,0.46904612110910227,0.061970157079105914,0.4725282468007091,0.0,MS MARCO
cohere/xlarge-20221108,10,0.02293559037900874,0.024232944119477965,0.22993328879170716,0.03223132187442947,0.23855992063492062,0.0,MS MARCO
microsoft/TNLGv2_530B,10,0.03967425089083252,0.03562665316798457,0.32367357061872365,0.05277765278205142,0.3312777777777778,0.0,MS MARCO
microsoft/TNLGv2_7B,10,0.02743725367130979,0.018383612522916253,0.1175338280153331,0.03157114938748686,0.10783730158730158,0.0,MS MARCO
openai/text-babbage-001,10,0.0425493973383004,0.02568543154133958,0.18672033595184107,0.04895388902991667,0.17813492063492067,2.7755575615628914e-17,MS MARCO
openai/text-davinci-003,10,0.03990001754670122,0.02756344624347087,0.3756588448871613,0.04498342409710789,0.35754126984126977,5.551115123125783e-17,MS MARCO
together/bloom,10,0.026814514496274706,0.02251676362114806,0.2010334838300399,0.03495636241074912,0.19901468253968252,0.0,MS MARCO
together/opt-175b,10,0.028749996355685127,0.027939377898920387,0.2415578602472735,0.040001151647549346,0.23889722222222218,2.7755575615628914e-17,MS MARCO
AlephAlpha/luminous-base,10,0.07200000000000004,0.05657738063926254,0.5159999999999999,0.08187795796183488,0.4749999999999999,5.551115123125783e-17,RAFT
ai21/j1-grande-v2-beta,10,0.04827272727272726,0.02836363636363638,0.696,0.05351635264103861,0.6795454545454546,0.0,RAFT
ai21/j1-jumbo,10,0.06709090909090912,0.04020823894848972,0.7,0.06196773353931868,0.6522727272727272,0.0,RAFT
ai21/j2-large,10,0.037181818181818184,0.03224441780120776,0.594,0.04820788317277581,0.5840909090909091,0.0,RAFT
anthropic/stanford-online-all-v4-s3,10,0.051818181818181805,0.02623794489029423,0.694,0.058,0.690909090909091,1.1102230246251565e-16,RAFT
cohere/command-xlarge-beta,10,0.055090909090909065,0.026348585045203043,0.6339999999999999,0.060695963621974054,0.6272727272727272,1.1102230246251565e-16,RAFT
cohere/xlarge-20221108,10,0.04054545454545453,0.022372503785223374,0.6340000000000001,0.03903844259188627,0.6090909090909091,0.0,RAFT
lmsys/vicuna-7b-v1.3,10,0.0459090909090909,0.029966923914970328,0.6859999999999999,0.054442630355264796,0.6795454545454546,0.0,RAFT
microsoft/TNLGv2_530B,10,0.057999999999999996,0.035372399007845765,0.6660000000000001,0.06696267617113283,0.6545454545454545,0.0,RAFT
microsoft/TNLGv2_7B,10,0.04200000000000001,0.04260533858606287,0.502,0.05963220606350231,0.5068181818181818,0.0,RAFT
