model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
01-ai/yi-6b,1,0.0063,0.0,0.7187,0.0,0.7124,0.0
AlephAlpha/luminous-extended,1,0.0533,0.0,0.738,0.0,0.6847,0.0
ai21/jamba-1.5-mini,1,0.0257,0.0,0.7302,0.0,0.7559,0.0
ai21/jamba-instruct,1,0.0092,0.0,0.6586,0.0,0.6678,0.0
allenai/olmo-7b,1,0.0194,0.0,0.5934,0.0,0.6128,0.0
anthropic/claude-3-5-sonnet-20240620,1,0.066,0.0,0.6949,0.0,0.7609,0.0
anthropic/claude-3-5-sonnet-20241022,1,0.0121,0.0,0.7687,0.0,0.7808,0.0
anthropic/claude-3-haiku-20240307,1,0.0142,0.0,0.2562,0.0,0.242,0.0
anthropic/claude-3-sonnet-20240229,1,0.0323,0.0,0.085,0.0,0.1173,0.0
cohere/command-r,1,0.0051,0.0,0.738,0.0,0.7329,0.0
deepseek-ai/deepseek-v3,1,0.0223,0.0,0.8187,0.0,0.7964,0.0
meta/llama-3.1-405b-instruct-turbo,1,0.0158,0.0,0.7678,0.0,0.7521,0.0
meta/llama-3.3-70b-instruct-turbo,1,0.0234,0.0,0.7684,0.0,0.7918,0.0
meta/llama-65b,1,0.0068,0.0,0.7731,0.0,0.7663,0.0
mistralai/mistral-large-2402,1,0.0303,0.0,0.4901,0.0,0.4598,0.0
mistralai/mistral-small-2402,1,0.0068,0.0,0.5315,0.0,0.5384,0.0
qwen/qwen2-72b-instruct,1,0.0138,0.0,0.7511,0.0,0.7373,0.0
qwen/qwen2.5-72b-instruct-turbo,1,0.0042,0.0,0.7528,0.0,0.757,0.0
qwen/qwen2.5-7b-instruct-turbo,1,0.0436,0.0,0.7842,0.0,0.7405,0.0
snowflake/snowflake-arctic-instruct,1,0.0442,0.0,0.6062,0.0,0.6503,0.0
tiiuae/falcon-7b,1,0.0395,0.0,0.6724,0.0,0.633,0.0
writer/palmyra-x-004,1,0.0158,0.0,0.7606,0.0,0.7764,0.0
