model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-extended,1,0.0473,0.0,0.1654,0.0,0.2127,0.0
AlephAlpha/luminous-supreme,1,0.0113,0.0,0.2383,0.0,0.2496,0.0
ai21/j1-grande,1,0.0434,0.0,0.1577,0.0,0.2011,0.0
ai21/j1-large,1,0.0364,0.0,0.1166,0.0,0.153,0.0
ai21/j2-grande,1,0.0791,0.0,0.3738,0.0,0.2947,0.0
ai21/j2-jumbo,1,0.0978,0.0,0.4398,0.0,0.3421,0.0
cohere/command-medium-beta,1,0.0159,0.0,0.2113,0.0,0.1955,0.0
cohere/large-20220720,1,0.058,0.0,0.1408,0.0,0.1988,0.0
cohere/medium-20220720,1,0.0421,0.0,0.0894,0.0,0.1316,0.0
cohere/medium-20221108,1,0.1341,0.0,0.0351,0.0,0.1692,0.0
cohere/small-20220720,1,0.0124,0.0,0.0495,0.0,0.0619,0.0
cohere/xlarge-20220609,1,0.0679,0.0,0.2052,0.0,0.2731,0.0
eleutherai/pythia-12b-v0,1,0.0231,0.0,0.1216,0.0,0.1448,0.0
eleutherai/pythia-6.9b,1,0.0415,0.0,0.0763,0.0,0.1178,0.0
lmsys/vicuna-13b-v1.3,1,0.1,0.0,0.1814,0.0,0.2814,0.0
meta/llama-13b,1,0.0528,0.0,0.2412,0.0,0.294,0.0
meta/llama-2-13b,1,0.0602,0.0,0.3818,0.0,0.3216,0.0
meta/llama-2-70b,1,0.0708,0.0,0.4861,0.0,0.4152,0.0
meta/llama-2-7b,1,0.0645,0.0,0.2088,0.0,0.2733,0.0
meta/llama-30b,1,0.026,0.0,0.3983,0.0,0.3724,0.0
meta/llama-65b,1,0.1108,0.0,0.5023,0.0,0.3915,0.0
meta/llama-7b,1,0.0418,0.0,0.212,0.0,0.2537,0.0
mistralai/mistral-7b-v0.1,1,0.07,0.0,0.3869,0.0,0.3169,0.0
mosaicml/mpt-instruct-30b,1,0.0583,0.0,0.306,0.0,0.2476,0.0
openai/ada,1,0.0071,0.0,0.0726,0.0,0.0655,0.0
openai/babbage,1,0.0288,0.0,0.0681,0.0,0.0968,0.0
openai/curie,1,0.0381,0.0,0.1346,0.0,0.1727,0.0
openai/davinci,1,0.0347,0.0,0.2447,0.0,0.2795,0.0
openai/gpt-3.5-turbo-0301,1,0.1994,0.0,0.5358,0.0,0.3365,0.0
openai/gpt-3.5-turbo-0613,1,0.136,0.0,0.4303,0.0,0.2943,0.0
openai/text-ada-001,1,0.0234,0.0,0.0,0.0,0.0234,0.0
openai/text-curie-001,1,0.0815,0.0,0.0522,0.0,0.1338,0.0
openai/text-davinci-002,1,0.0094,0.0,0.3261,0.0,0.3167,0.0
stanford/alpaca-7b,1,0.0666,0.0,0.1663,0.0,0.2329,0.0
tiiuae/falcon-40b,1,0.0387,0.0,0.3837,0.0,0.345,0.0
tiiuae/falcon-40b-instruct,1,0.0299,0.0,0.3199,0.0,0.3498,0.0
tiiuae/falcon-7b,1,0.0123,0.0,0.2615,0.0,0.2492,0.0
tiiuae/falcon-7b-instruct,1,0.1355,0.0,0.0339,0.0,0.1693,0.0
together/glm,1,0.0479,0.0,0.0717,0.0,0.1195,0.0
together/gpt-j-6b,1,0.0568,0.0,0.0621,0.0,0.1188,0.0
together/gpt-neox-20b,1,0.0642,0.0,0.0972,0.0,0.1614,0.0
together/opt-66b,1,0.043,0.0,0.1822,0.0,0.2252,0.0
together/redpajama-incite-base-7b,1,0.0507,0.0,0.1553,0.0,0.206,0.0
together/redpajama-incite-instruct-3b-v1,1,0.1022,0.0,0.0667,0.0,0.1689,0.0
together/redpajama-incite-instruct-7b,1,0.0663,0.0,0.1159,0.0,0.1821,0.0
together/t0pp,1,0.0292,0.0,0.01,0.0,0.0391,0.0
together/t5-11b,1,0.0592,0.0,0.1053,0.0,0.1645,0.0
together/ul2,1,0.0634,0.0,0.1128,0.0,0.1762,0.0
together/yalm,1,0.0266,0.0,0.0332,0.0,0.0598,0.0
writer/palmyra-instruct-30,1,0.1007,0.0,0.1808,0.0,0.2815,0.0
