model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
01-ai/yi-34b,1,0.0431,0.0,0.4004,0.0,0.4435,0.0,NaturalQA
AlephAlpha/luminous-supreme,1,0.0042,0.0,0.2951,0.0,0.2992,0.0,NaturalQA
ai21/j2-jumbo,1,0.0628,0.0,0.3225,0.0,0.3853,0.0,NaturalQA
ai21/jamba-1.5-large,1,0.0201,0.0,0.3736,0.0,0.3937,0.0,NaturalQA
amazon/nova-micro-v1:0,1,0.0372,0.0,0.2476,0.0,0.2847,0.0,NaturalQA
amazon/nova-pro-v1:0,1,0.0384,0.0,0.3668,0.0,0.4052,0.0,NaturalQA
anthropic/claude-3-sonnet-20240229,1,0.0074,0.0,0.021,0.0,0.0283,0.0,NaturalQA
cohere/command-r,1,0.0617,0.0,0.2905,0.0,0.3522,0.0,NaturalQA
cohere/command,1,0.0245,0.0,0.3666,0.0,0.3911,0.0,NaturalQA
google/gemini-1.5-pro-001,1,0.071,0.0,0.3071,0.0,0.378,0.0,NaturalQA
google/gemini-2.0-flash-exp,1,0.0737,0.0,0.3695,0.0,0.4431,0.0,NaturalQA
google/gemma-2-27b-it,1,0.0808,0.0,0.2721,0.0,0.3529,0.0,NaturalQA
meta/llama-3-70b,1,0.0398,0.0,0.4354,0.0,0.4753,0.0,NaturalQA
meta/llama-3.1-405b-instruct-turbo,1,0.0114,0.0,0.4447,0.0,0.456,0.0,NaturalQA
meta/llama-3.1-8b-instruct-turbo,1,0.0091,0.0,0.2181,0.0,0.209,0.0,NaturalQA
mistralai/mistral-7b-instruct-v0.3,1,0.0191,0.0,0.2723,0.0,0.2533,0.0,NaturalQA
mistralai/mixtral-8x7b-32kseqlen,1,0.0355,0.0,0.3918,0.0,0.4273,0.0,NaturalQA
mistralai/open-mistral-nemo-2407,1,0.0391,0.0,0.2257,0.0,0.2648,0.0,NaturalQA
openai/gpt-3.5-turbo-0613,1,0.0256,0.0,0.309,0.0,0.3346,0.0,NaturalQA
openai/text-davinci-003,1,0.0396,0.0,0.3738,0.0,0.4134,0.0,NaturalQA
qwen/qwen2.5-7b-instruct-turbo,1,0.0206,0.0,0.1845,0.0,0.2051,0.0,NaturalQA
writer/palmyra-x-v2,1,0.0269,0.0,0.4012,0.0,0.4281,0.0,NaturalQA
