model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
AlephAlpha/luminous-base,10,0.03484868770020707,0.021534889630673182,0.5612179348297175,0.03422599211443549,0.5837293534792483,1.1102230246251565e-16,NarrativeQA-Classic
ai21/j1-grande-v2-beta,10,0.01795553802661306,0.017068481432237142,0.7186775947653499,0.024663316470437943,0.7210132370553414,1.1102230246251565e-16,NarrativeQA-Classic
ai21/j1-jumbo,10,0.03581702182661804,0.01916899686288169,0.6776378392352387,0.03728933001360369,0.6937566282838662,0.0,NarrativeQA-Classic
anthropic/stanford-online-all-v4-s3,10,0.020440002332707475,0.01729596405415018,0.7493595800818038,0.02660397128429615,0.7523882398229909,1.1102230246251565e-16,NarrativeQA-Classic
cohere/command-xlarge-beta,10,0.023614579955633642,0.012626336122276196,0.7500198980100212,0.02665784809317234,0.7474837818070331,0.0,NarrativeQA-Classic
cohere/xlarge-20221108,10,0.032350887555125406,0.02497324824804215,0.6061688304550042,0.03961766572252337,0.6162029530554662,1.1102230246251565e-16,NarrativeQA-Classic
lmsys/vicuna-13b-v1.3,10,0.030532835774654498,0.013495698813497532,0.6975755018707492,0.033084877050830554,0.7020228446097436,0.0,NarrativeQA-Classic
meta/llama-7b,10,0.0404799476404004,0.03664145807261396,0.656243594786147,0.04683466111631547,0.6843102498910322,0.0,NarrativeQA-Classic
microsoft/TNLGv2_530B,10,0.030663252230410953,0.01931864651680034,0.6799430564899831,0.034144619567705446,0.6920917228844294,1.1102230246251565e-16,NarrativeQA-Classic
mistralai/mistral-7b-v0.1,10,0.019694203224890183,0.013084296861266581,0.7265776318822084,0.023049289010962332,0.7318493243150195,1.1102230246251565e-16,NarrativeQA-Classic
openai/text-babbage-001,10,0.01920111670400494,0.009690663128778448,0.41110469199116595,0.021341330335837027,0.41377666767461924,5.551115123125783e-17,NarrativeQA-Classic
stanford/alpaca-7b,10,0.031885939385348984,0.027444818905001268,0.3972633282395462,0.04149710530393585,0.40418586149035296,5.551115123125783e-17,NarrativeQA-Classic
together/bloom,10,0.030927298171384277,0.024606479238983618,0.6345728244948614,0.0377394186677622,0.646307937248457,0.0,NarrativeQA-Classic
together/opt-175b,10,0.025355181299452644,0.020550576898212963,0.6542818953102572,0.032017632298881826,0.6606129814375403,1.1102230246251565e-16,NarrativeQA-Classic
together/redpajama-incite-instruct-3b-v1,10,0.03708524489593854,0.019082599040876953,0.6287174569235869,0.03555620348332057,0.6505169378577588,1.1102230246251565e-16,NarrativeQA-Classic
together/yalm,10,0.0308865901193442,0.02189650283111918,0.23074455818872308,0.036666728877015,0.22131114529131124,0.0,NarrativeQA-Classic
AlephAlpha/luminous-base,10,0.03333333333333334,0.01571028394513617,0.7133333333333335,0.036392917503883154,0.7075471698113207,0.0,EntityDataImputation
ai21/j1-grande-v2-beta,10,0.024465408805031442,0.018135294011647273,0.7933333333333332,0.018135294011647273,0.7688679245283019,0.0,EntityDataImputation
ai21/j1-jumbo,10,0.026452830188679242,0.016612709621263027,0.7160000000000001,0.03101254226563469,0.7122641509433961,1.1102230246251565e-16,EntityDataImputation
ai21/j2-large,10,0.030540880503144664,0.01735965723907275,0.7226666666666667,0.03466666666666666,0.7169811320754718,1.1102230246251565e-16,EntityDataImputation
anthropic/stanford-online-all-v4-s3,10,0.024,0.015582170662703152,0.7306666666666668,0.027840817357094795,0.7240566037735849,0.0,EntityDataImputation
cohere/command-xlarge-beta,10,0.02035849056603777,0.017236257265851852,0.7466666666666666,0.02529822128134705,0.7382075471698112,1.1102230246251565e-16,EntityDataImputation
cohere/xlarge-20221108,10,0.02400000000000001,0.01600953124796717,0.7786666666666667,0.028720878971384034,0.7759433962264151,0.0,EntityDataImputation
lmsys/vicuna-13b-v1.3,10,0.036,0.022975738025038113,0.7133333333333333,0.04268749491621899,0.7146226415094341,1.1102230246251565e-16,EntityDataImputation
meta/llama-7b,10,0.02259119496855344,0.01379653468408606,0.8400000000000001,0.02458545188611436,0.8301886792452831,0.0,EntityDataImputation
microsoft/TNLGv2_530B,10,0.021861635220125776,0.016604707425616365,0.8119999999999999,0.01927577639306794,0.7924528301886793,0.0,EntityDataImputation
mistralai/mistral-7b-v0.1,10,0.022761006289308182,0.015743614511532635,0.8013333333333333,0.0276164202362773,0.7995283018867925,0.0,EntityDataImputation
openai/text-babbage-001,10,0.028289308176100612,0.01028653989301602,0.7,0.02547329756605706,0.6839622641509433,1.1102230246251565e-16,EntityDataImputation
stanford/alpaca-7b,10,0.037333333333333316,0.021454418590442247,0.7253333333333335,0.04266666666666665,0.7311320754716981,0.0,EntityDataImputation
together/bloom,10,0.03262264150943395,0.019052074103085025,0.6906666666666667,0.0351757492220611,0.6768867924528302,0.0,EntityDataImputation
together/opt-175b,10,0.02825786163522013,0.012717310834362654,0.7173333333333333,0.030868898407440594,0.7146226415094341,1.1102230246251565e-16,EntityDataImputation
