model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
01-ai/yi-large-preview,1,0.09,0.0,0.78,0.0,0.69,0.0,GSM8K-Lite
AlephAlpha/luminous-supreme,1,0.023,0.0,0.16,0.0,0.137,0.0,GSM8K-Lite
ai21/jamba-instruct,1,0.01,0.0,0.66,0.0,0.67,0.0,GSM8K-Lite
amazon/nova-lite-v1:0,1,0.011,0.0,0.84,0.0,0.829,0.0,GSM8K-Lite
anthropic/claude-2.1,1,0.056,0.0,0.66,0.0,0.604,0.0,GSM8K-Lite
anthropic/claude-3-5-sonnet-20240620,1,0.009,0.0,0.94,0.0,0.949,0.0,GSM8K-Lite
anthropic/claude-3-5-sonnet-20241022,1,0.004,0.0,0.96,0.0,0.956,0.0,GSM8K-Lite
google/gemma-2-27b-it,1,0.068,0.0,0.88,0.0,0.812,0.0,GSM8K-Lite
google/gemma-2-9b-it,1,0.098,0.0,0.86,0.0,0.762,0.0,GSM8K-Lite
google/text-bison@001,1,0.01,0.0,0.6,0.0,0.61,0.0,GSM8K-Lite
meta/llama-2-70b,1,0.033,0.0,0.6,0.0,0.567,0.0,GSM8K-Lite
meta/llama-3.1-405b-instruct-turbo,1,0.011,0.0,0.96,0.0,0.949,0.0,GSM8K-Lite
microsoft/phi-2,1,0.079,0.0,0.66,0.0,0.581,0.0,GSM8K-Lite
mistralai/mistral-7b-v0.1,1,0.003,0.0,0.38,0.0,0.377,0.0,GSM8K-Lite
openai/gpt-4-0613,1,0.048,0.0,0.98,0.0,0.932,0.0,GSM8K-Lite
openai/gpt-4-1106-preview,1,0.028,0.0,0.64,0.0,0.668,0.0,GSM8K-Lite
qwen/qwen1.5-110b-chat,1,0.005,0.0,0.82,0.0,0.815,0.0,GSM8K-Lite
qwen/qwen2.5-7b-instruct-turbo,1,0.01,0.0,0.84,0.0,0.83,0.0,GSM8K-Lite
snowflake/snowflake-arctic-instruct,1,0.008,0.0,0.76,0.0,0.768,0.0,GSM8K-Lite
tiiuae/falcon-7b,1,0.025,0.0,0.08,0.0,0.055,0.0,GSM8K-Lite
writer/palmyra-x-004,1,0.055,0.0,0.96,0.0,0.905,0.0,GSM8K-Lite
writer/palmyra-x-v2,1,0.015,0.0,0.72,0.0,0.735,0.0,GSM8K-Lite
01-ai/yi-large-preview,1,0.0166,0.0,0.1435,0.0,0.1601,0.0,WMT-14 Translation
AlephAlpha/luminous-supreme,1,0.0096,0.0,0.0836,0.0,0.0932,0.0,WMT-14 Translation
ai21/jamba-instruct,1,0.0533,0.0,0.0948,0.0,0.148,0.0,WMT-14 Translation
amazon/nova-lite-v1:0,1,0.0308,0.0,0.1505,0.0,0.1812,0.0,WMT-14 Translation
anthropic/claude-2.1,1,0.0128,0.0,0.1692,0.0,0.1819,0.0,WMT-14 Translation
anthropic/claude-3-5-sonnet-20240620,1,0.0248,0.0,0.1801,0.0,0.205,0.0,WMT-14 Translation
anthropic/claude-3-5-sonnet-20241022,1,0.0044,0.0,0.1979,0.0,0.2023,0.0,WMT-14 Translation
google/gemma-2-27b-it,1,0.029,0.0,0.1627,0.0,0.1917,0.0,WMT-14 Translation
google/gemma-2-9b-it,1,0.0376,0.0,0.1452,0.0,0.1828,0.0,WMT-14 Translation
google/text-bison@001,1,0.02,0.0,0.1907,0.0,0.2108,0.0,WMT-14 Translation
meta/llama-2-70b,1,0.0103,0.0,0.1671,0.0,0.1774,0.0,WMT-14 Translation
meta/llama-3.1-405b-instruct-turbo,1,0.0278,0.0,0.1813,0.0,0.209,0.0,WMT-14 Translation
microsoft/phi-2,1,0.0042,0.0,0.0412,0.0,0.037,0.0,WMT-14 Translation
mistralai/mistral-7b-v0.1,1,0.0037,0.0,0.1423,0.0,0.146,0.0,WMT-14 Translation
openai/gpt-4-0613,1,0.0444,0.0,0.1445,0.0,0.1889,0.0,WMT-14 Translation
openai/gpt-4-1106-preview,1,0.0333,0.0,0.1483,0.0,0.1816,0.0,WMT-14 Translation
qwen/qwen1.5-110b-chat,1,0.0157,0.0,0.1581,0.0,0.1738,0.0,WMT-14 Translation
qwen/qwen2.5-7b-instruct-turbo,1,0.0133,0.0,0.1282,0.0,0.1415,0.0,WMT-14 Translation
snowflake/snowflake-arctic-instruct,1,0.0095,0.0,0.1459,0.0,0.1554,0.0,WMT-14 Translation
tiiuae/falcon-7b,1,0.0157,0.0,0.0997,0.0,0.084,0.0,WMT-14 Translation
writer/palmyra-x-004,1,0.038,0.0,0.1424,0.0,0.1804,0.0,WMT-14 Translation
writer/palmyra-x-v2,1,0.0229,0.0,0.189,0.0,0.2119,0.0,WMT-14 Translation
