model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-base,1,0.0058,0.0,0.1707,0.0,0.1766,0.0
ai21/j1-grande-v2-beta,1,0.0177,0.0,0.2571,0.0,0.2748,0.0
ai21/j1-jumbo,1,0.0647,0.0,0.1824,0.0,0.2471,0.0
ai21/j2-large,1,0.0369,0.0,0.1954,0.0,0.2324,0.0
anthropic/stanford-online-all-v4-s3,1,0.0105,0.0,0.2516,0.0,0.2411,0.0
cohere/command-xlarge-beta,1,0.0333,0.0,0.2859,0.0,0.3191,0.0
cohere/xlarge-20221108,1,0.028,0.0,0.2956,0.0,0.3237,0.0
lmsys/vicuna-7b-v1.3,1,0.0167,0.0,0.2271,0.0,0.2439,0.0
microsoft/TNLGv2_530B,1,0.04,0.0,0.2762,0.0,0.3162,0.0
microsoft/TNLGv2_7B,1,0.0102,0.0,0.1726,0.0,0.1624,0.0
mosaicml/mpt-30b,1,0.0142,0.0,0.2817,0.0,0.2959,0.0
openai/text-babbage-001,1,0.0338,0.0,0.0286,0.0,0.0624,0.0
openai/text-davinci-003,1,0.0134,0.0,0.3549,0.0,0.3683,0.0
together/bloom,1,0.0072,0.0,0.2132,0.0,0.206,0.0
together/opt-175b,1,0.0178,0.0,0.2315,0.0,0.2493,0.0
together/redpajama-incite-base-3b-v1,1,0.0469,0.0,0.1133,0.0,0.1602,0.0
writer/palmyra-x,1,0.0039,0.0,0.3636,0.0,0.3675,0.0
