model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
01-ai/yi-large-preview,1,0.0096,0.0,0.4373,0.0,0.4277,0.0
ai21/jamba-1.5-large,1,0.0273,0.0,0.3664,0.0,0.3937,0.0
amazon/nova-lite-v1:0,1,0.0824,0.0,0.27,0.0,0.3524,0.0
anthropic/claude-3-opus-20240229,1,0.0696,0.0,0.371,0.0,0.4405,0.0
anthropic/claude-3-sonnet-20240229,1,0.0225,0.0,0.0059,0.0,0.0283,0.0
anthropic/claude-instant-1.2,1,0.0648,0.0,0.2784,0.0,0.3432,0.0
cohere/command-light,1,0.0127,0.0,0.2078,0.0,0.1951,0.0
cohere/command,1,0.0281,0.0,0.363,0.0,0.3911,0.0
deepseek-ai/deepseek-v3,1,0.0632,0.0,0.4038,0.0,0.467,0.0
google/gemini-1.5-flash-001,1,0.0687,0.0,0.2637,0.0,0.3324,0.0
google/gemini-1.5-flash-002,1,0.0844,0.0,0.2384,0.0,0.3228,0.0
google/gemma-2-27b-it,1,0.0207,0.0,0.3736,0.0,0.3529,0.0
google/text-bison@001,1,0.002,0.0,0.3879,0.0,0.39,0.0
meta/llama-3.3-70b-instruct-turbo,1,0.0347,0.0,0.396,0.0,0.4307,0.0
microsoft/phi-2,1,0.0308,0.0,0.1244,0.0,0.1552,0.0
microsoft/phi-3-medium-4k-instruct,1,0.0487,0.0,0.2298,0.0,0.2784,0.0
microsoft/phi-3-small-8k-instruct,1,0.002,0.0,0.3217,0.0,0.3237,0.0
mistralai/mixtral-8x7b-32kseqlen,1,0.0092,0.0,0.4181,0.0,0.4273,0.0
openai/gpt-4o-2024-05-13,1,0.0756,0.0,0.4257,0.0,0.5013,0.0
openai/text-davinci-003,1,0.0806,0.0,0.3328,0.0,0.4134,0.0
tiiuae/falcon-7b,1,0.022,0.0,0.2632,0.0,0.2852,0.0
writer/palmyra-x-v2,1,0.0452,0.0,0.3829,0.0,0.4281,0.0
