model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-extended,10,0.038133333333333366,0.020829039557523736,0.6573333333333333,0.04090096440047458,0.6719999999999999,1.1102230246251565e-16
AlephAlpha/luminous-supreme,10,0.03266666666666668,0.01665332799572905,0.7386666666666666,0.03487119154832539,0.75,0.0
ai21/j1-grande,10,0.03266666666666668,0.023701851779508242,0.7306666666666666,0.034666666666666665,0.71,0.0
ai21/j1-large,10,0.04239999999999999,0.02450433068300831,0.42000000000000004,0.046284146553892756,0.404,0.0
ai21/j2-grande,10,0.057066666666666654,0.030292206551814246,0.5653333333333332,0.0575654217197944,0.5359999999999999,1.1102230246251565e-16
ai21/j2-jumbo,10,0.03546666666666668,0.016993593564111804,0.7453333333333334,0.039305074594623145,0.744,0.0
cohere/command-medium-beta,10,0.05733333333333335,0.03646611821647292,0.39066666666666666,0.06773805757802955,0.396,0.0
cohere/large-20220720,10,0.03853333333333334,0.017890531325567487,0.6333333333333333,0.0378300292242963,0.614,0.0
cohere/medium-20220720,10,0.03520000000000002,0.028064687182768795,0.5973333333333333,0.03414999593297518,0.5679999999999998,1.1102230246251565e-16
cohere/medium-20221108,10,0.02586666666666667,0.019120204554926225,0.42266666666666663,0.032138588781850524,0.42400000000000004,5.551115123125783e-17
cohere/small-20220720,10,0.03200000000000001,0.028095076674273967,0.36,0.04258325179379017,0.36,0.0
cohere/xlarge-20220609,10,0.03600000000000002,0.027194770739161513,0.6266666666666667,0.044621868081817374,0.62,0.0
eleutherai/pythia-12b-v0,10,0.03640000000000001,0.021907279358443603,0.8013333333333333,0.042353013798049594,0.798,0.0
eleutherai/pythia-6.9b,10,0.034933333333333316,0.032401920382045944,0.664,0.04611097724210821,0.652,0.0
lmsys/vicuna-7b-v1.3,10,0.044933333333333346,0.025070921624685258,0.628,0.05110338105796481,0.622,0.0
meta/llama-13b,10,0.057200000000000015,0.03393693497585713,0.6906666666666668,0.06634589495799857,0.686,0.0
meta/llama-2-13b,10,0.040533333333333345,0.02796315035502576,0.6266666666666667,0.049170903772228734,0.6239999999999999,1.1102230246251565e-16
meta/llama-2-70b,10,0.04093333333333334,0.0327077292937855,0.7413333333333334,0.05239168721170266,0.742,0.0
meta/llama-2-7b,10,0.03373333333333332,0.02363274564384481,0.6719999999999999,0.038735570790223856,0.6580000000000001,1.1102230246251565e-16
meta/llama-30b,10,0.04293333333333334,0.017354346237566348,0.7146666666666667,0.045489925624618614,0.7059999999999998,1.1102230246251565e-16
meta/llama-65b,10,0.037333333333333316,0.021797043632362425,0.668,0.03930507459462313,0.6500000000000001,1.1102230246251565e-16
microsoft/TNLGv2_7B,10,0.02400000000000001,0.013333333333333317,0.5466666666666666,0.02529822128134704,0.5359999999999999,1.1102230246251565e-16
mosaicml/mpt-30b,10,0.04906666666666667,0.03565289453731475,0.6546666666666667,0.05702241274758159,0.6340000000000001,1.1102230246251565e-16
mosaicml/mpt-instruct-30b,10,0.04506666666666668,0.04453333333333332,0.6546666666666667,0.055441661030111444,0.6239999999999999,1.1102230246251565e-16
openai/ada,10,0.036000000000000004,0.024184476196289398,0.388,0.04318435930853772,0.392,0.0
openai/babbage,10,0.029333333333333322,0.01425170555095466,0.5173333333333333,0.031439536326804254,0.526,0.0
openai/code-cushman-001,10,0.04306666666666667,0.03072342573491583,0.48533333333333334,0.05239168721170266,0.4779999999999999,5.551115123125783e-17
openai/code-davinci-002,10,0.03160000000000003,0.01756562299239942,0.8253333333333334,0.03600000000000002,0.8219999999999998,1.1102230246251565e-16
openai/curie,10,0.04893333333333332,0.030560977296764134,0.4933333333333333,0.05750362307426085,0.49800000000000005,5.551115123125783e-17
openai/davinci,10,0.04666666666666667,0.03509985754956851,0.692,0.058256139399875964,0.696,0.0
openai/gpt-3.5-turbo-0301,10,0.031733333333333336,0.03173669449986525,0.15466666666666667,0.041397799190026736,0.172,0.0
openai/gpt-3.5-turbo-0613,10,0.010666666666666666,0.004666666666666667,0.010666666666666668,0.011623730516108462,0.009999999999999998,1.734723475976807e-18
openai/text-ada-001,10,0.024400000000000005,0.019200000000000002,0.16,0.03098386676965934,0.15799999999999997,2.7755575615628914e-17
openai/text-curie-001,10,0.042533333333333326,0.02372584151417091,0.41866666666666663,0.04814792022738077,0.426,0.0
openai/text-davinci-002,10,0.03333333333333335,0.024184476196289398,0.62,0.0409878030638384,0.6239999999999999,1.1102230246251565e-16
openai/text-davinci-003,10,0.034666666666666665,0.019043809142780945,0.768,0.038735570790223876,0.76,0.0
tiiuae/falcon-40b-instruct,10,0.04000000000000001,0.024184476196289405,0.36,0.046571331190861286,0.364,0.0
tiiuae/falcon-40b,10,0.03053333333333331,0.025467713765559046,0.5346666666666667,0.03975480404233487,0.534,0.0
tiiuae/falcon-7b-instruct,10,0.02746666666666666,0.016526880461169246,0.188,0.0318049611783375,0.192,0.0
tiiuae/falcon-7b,10,0.04133333333333334,0.03568379650952702,0.47333333333333344,0.052408650685422796,0.458,0.0
together/glm,10,0.060266666666666635,0.019088565512718134,0.5653333333333335,0.05599999999999998,0.5359999999999999,1.1102230246251565e-16
together/gpt-j-6b,10,0.033866666666666684,0.04054824287191738,0.348,0.0514500836841993,0.33599999999999997,5.551115123125783e-17
together/gpt-neox-20b,10,0.029066666666666664,0.02391689314643058,0.7493333333333333,0.03761796261244236,0.748,0.0
together/opt-66b,10,0.056533333333333345,0.02976172038038123,0.5199999999999999,0.055297176942207246,0.4879999999999999,1.1102230246251565e-16
together/redpajama-incite-base-3b-v1,10,0.02733333333333331,0.024801433650317704,0.5333333333333333,0.03675746333890724,0.53,0.0
together/redpajama-incite-base-7b,10,0.026666666666666665,0.023247461032216952,0.5146666666666666,0.0327685486065187,0.5280000000000001,1.1102230246251565e-16
together/redpajama-incite-instruct-7b,10,0.04439999999999997,0.030531877694559735,0.5773333333333334,0.04383808592739625,0.546,0.0
together/t0pp,10,0.008266666666666667,0.0036660605559646724,0.006666666666666666,0.00894427190999916,0.008000000000000002,1.734723475976807e-18
together/t5-11b,10,0.035733333333333346,0.021777052142105936,0.388,0.026964997888208917,0.356,0.0
together/ul2,10,0.029333333333333333,0.027398296784046025,0.168,0.03587633079219656,0.14999999999999997,2.7755575615628914e-17
writer/palmyra-instruct-30,10,0.038400000000000004,0.02956153657109935,0.46933333333333344,0.04800000000000001,0.476,0.0
writer/palmyra-x,10,0.04666666666666667,0.01942506971244462,0.5933333333333334,0.050332229568471665,0.598,0.0
