model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-base,10,0.031999999999999994,0.022822990358164933,0.52,0.03910100879630715,0.524,0.0
ai21/j1-grande-v2-beta,10,0.05013333333333331,0.026906917739165554,0.6773333333333335,0.046110977242108206,0.644,0.0
ai21/j1-jumbo,10,0.05253333333333334,0.034989268195961015,0.44666666666666666,0.05940445175985458,0.4680000000000001,5.551115123125783e-17
ai21/j2-large,10,0.044,0.041872823326512564,0.5933333333333335,0.057580861017837805,0.574,0.0
anthropic/stanford-online-all-v4-s3,10,0.032000000000000015,0.022910453703252752,0.8626666666666667,0.037261836299952306,0.85,0.0
cohere/command-xlarge-beta,10,0.03346666666666668,0.022987532852976337,0.4573333333333333,0.040463975747982724,0.454,0.0
cohere/xlarge-20221108,10,0.055466666666666664,0.04217824610441317,0.6173333333333333,0.06694608112337702,0.598,0.0
lmsys/vicuna-13b-v1.3,10,0.04253333333333333,0.032650063808002984,0.6759999999999999,0.052679323373702416,0.686,0.0
meta/llama-7b,10,0.03199999999999999,0.014847371634213388,0.5733333333333334,0.032659863237109045,0.5600000000000002,1.1102230246251565e-16
microsoft/TNLGv2_530B,10,0.04853333333333336,0.020145691571373015,0.756,0.04772141378179543,0.7780000000000001,1.1102230246251565e-16
mistralai/mistral-7b-v0.1,10,0.046133333333333325,0.02574542030471959,0.7080000000000001,0.051450083684199295,0.696,0.0
openai/text-babbage-001,10,0.02746666666666665,0.022056090113869036,0.19866666666666669,0.03396730454095199,0.20800000000000002,2.7755575615628914e-17
stanford/alpaca-7b,10,0.04026666666666667,0.028251568294717935,0.49733333333333335,0.04133333333333333,0.524,0.0
together/bloom,10,0.0384,0.027922432240444658,0.5253333333333333,0.04740370355901648,0.5280000000000001,1.1102230246251565e-16
together/opt-175b,10,0.041599999999999984,0.02919847789031324,0.5386666666666666,0.0454899256246186,0.516,0.0
together/redpajama-incite-instruct-3b-v1,10,0.029333333333333322,0.01793816539609828,0.7040000000000001,0.034149995932975186,0.708,0.0
together/yalm,10,0.05466666666666666,0.03827386691841952,0.6173333333333334,0.06587530307752333,0.628,0.0
