model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-supreme,1,0.0952,0.0,0.3944,0.0,0.2992,0.0
ai21/jamba-1.5-large,1,0.0549,0.0,0.4486,0.0,0.3937,0.0
ai21/jamba-1.5-mini,1,0.0007,0.0,0.3871,0.0,0.3879,0.0
anthropic/claude-3-haiku-20240307,1,0.0293,0.0,0.173,0.0,0.1437,0.0
anthropic/claude-3-sonnet-20240229,1,0.0001,0.0,0.0285,0.0,0.0283,0.0
cohere/command-r-plus,1,0.0522,0.0,0.3954,0.0,0.3432,0.0
cohere/command,1,0.0999,0.0,0.491,0.0,0.3911,0.0
google/gemini-1.0-pro-002,1,0.0211,0.0,0.4117,0.0,0.3906,0.0
google/gemini-1.5-pro-001,1,0.06,0.0,0.438,0.0,0.378,0.0
google/gemini-1.5-pro-002,1,0.0043,0.0,0.4598,0.0,0.4555,0.0
meta/llama-2-70b,1,0.0031,0.0,0.4565,0.0,0.4596,0.0
meta/llama-2-7b,1,0.0385,0.0,0.3711,0.0,0.3326,0.0
meta/llama-3.1-405b-instruct-turbo,1,0.0879,0.0,0.5439,0.0,0.456,0.0
microsoft/phi-3-medium-4k-instruct,1,0.0226,0.0,0.301,0.0,0.2784,0.0
mistralai/mistral-7b-v0.1,1,0.0507,0.0,0.4177,0.0,0.367,0.0
mistralai/mixtral-8x22b,1,0.0193,0.0,0.4969,0.0,0.4776,0.0
openai/gpt-4-0613,1,0.0639,0.0,0.5208,0.0,0.4569,0.0
openai/gpt-4-turbo-2024-04-09,1,0.0812,0.0,0.5633,0.0,0.4821,0.0
openai/gpt-4o-2024-05-13,1,0.0883,0.0,0.5897,0.0,0.5013,0.0
openai/text-davinci-002,1,0.0622,0.0,0.4563,0.0,0.3941,0.0
qwen/qwen1.5-72b,1,0.0109,0.0,0.4063,0.0,0.4171,0.0
qwen/qwen1.5-7b,1,0.0371,0.0,0.3067,0.0,0.2696,0.0
