model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-base,1,0.0145,0.0,0.1911,0.0,0.1766,0.0
ai21/j1-grande-v2-beta,1,0.0783,0.0,0.353,0.0,0.2748,0.0
ai21/j1-jumbo,1,0.0056,0.0,0.2527,0.0,0.2471,0.0
ai21/j2-large,1,0.0307,0.0,0.263,0.0,0.2324,0.0
anthropic/stanford-online-all-v4-s3,1,0.0313,0.0,0.2099,0.0,0.2411,0.0
cohere/command-xlarge-beta,1,0.011,0.0,0.3301,0.0,0.3191,0.0
cohere/xlarge-20221108,1,0.0039,0.0,0.3197,0.0,0.3237,0.0
lmsys/vicuna-7b-v1.3,1,0.0392,0.0,0.2831,0.0,0.2439,0.0
microsoft/TNLGv2_530B,1,0.0292,0.0,0.3454,0.0,0.3162,0.0
microsoft/TNLGv2_7B,1,0.0033,0.0,0.1591,0.0,0.1624,0.0
mosaicml/mpt-30b,1,0.069,0.0,0.3649,0.0,0.2959,0.0
openai/text-babbage-001,1,0.0017,0.0,0.0641,0.0,0.0624,0.0
openai/text-davinci-003,1,0.0228,0.0,0.3455,0.0,0.3683,0.0
together/bloom,1,0.0289,0.0,0.2349,0.0,0.206,0.0
together/opt-175b,1,0.0819,0.0,0.3313,0.0,0.2493,0.0
together/redpajama-incite-base-3b-v1,1,0.0254,0.0,0.1856,0.0,0.1602,0.0
writer/palmyra-x,1,0.0561,0.0,0.3114,0.0,0.3675,0.0
