model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
AlephAlpha/luminous-base,1,0.0493,0.0,0.5733,0.0,0.524,0.0,DyckLanguage
ai21/j1-grande-v2-beta,1,0.0227,0.0,0.6667,0.0,0.644,0.0,DyckLanguage
ai21/j1-jumbo,1,0.0787,0.0,0.5467,0.0,0.468,0.0,DyckLanguage
ai21/j2-large,1,0.0273,0.0,0.5467,0.0,0.574,0.0,DyckLanguage
anthropic/stanford-online-all-v4-s3,1,0.03,0.0,0.88,0.0,0.85,0.0,DyckLanguage
cohere/command-xlarge-beta,1,0.026,0.0,0.48,0.0,0.454,0.0,DyckLanguage
cohere/xlarge-20221108,1,0.0287,0.0,0.6267,0.0,0.598,0.0,DyckLanguage
lmsys/vicuna-7b-v1.3,1,0.0087,0.0,0.6133,0.0,0.622,0.0,DyckLanguage
microsoft/TNLGv2_530B,1,0.0353,0.0,0.8133,0.0,0.778,0.0,DyckLanguage
microsoft/TNLGv2_7B,1,0.0827,0.0,0.4533,0.0,0.536,0.0,DyckLanguage
mosaicml/mpt-30b,1,0.0207,0.0,0.6133,0.0,0.634,0.0,DyckLanguage
openai/text-babbage-001,1,0.0613,0.0,0.1467,0.0,0.208,0.0,DyckLanguage
openai/text-davinci-003,1,0.0533,0.0,0.7067,0.0,0.76,0.0,DyckLanguage
together/bloom,1,0.0987,0.0,0.6267,0.0,0.528,0.0,DyckLanguage
together/opt-175b,1,0.044,0.0,0.56,0.0,0.516,0.0,DyckLanguage
together/redpajama-incite-base-3b-v1,1,0.0033,0.0,0.5333,0.0,0.53,0.0,DyckLanguage
writer/palmyra-x,1,0.0287,0.0,0.6267,0.0,0.598,0.0,DyckLanguage
AlephAlpha/luminous-base,1,0.011,0.0,0.04,0.0,0.029,0.0,GSM8K-Classic
ai21/j1-grande-v2-beta,1,0.0687,0.0,0.0133,0.0,0.082,0.0,GSM8K-Classic
ai21/j1-jumbo,1,0.052,0.0,0.0,0.0,0.052,0.0,GSM8K-Classic
ai21/j2-large,1,0.0067,0.0,0.0133,0.0,0.02,0.0,GSM8K-Classic
anthropic/stanford-online-all-v4-s3,1,0.009,0.0,0.16,0.0,0.151,0.0,GSM8K-Classic
cohere/command-xlarge-beta,1,0.047,0.0,0.08,0.0,0.127,0.0,GSM8K-Classic
cohere/xlarge-20221108,1,0.0103,0.0,0.0933,0.0,0.083,0.0,GSM8K-Classic
lmsys/vicuna-7b-v1.3,1,0.0127,0.0,0.1467,0.0,0.134,0.0,GSM8K-Classic
microsoft/TNLGv2_530B,1,0.0027,0.0,0.1333,0.0,0.136,0.0,GSM8K-Classic
microsoft/TNLGv2_7B,1,0.0057,0.0,0.0133,0.0,0.019,0.0,GSM8K-Classic
mosaicml/mpt-30b,1,0.044,0.0,0.12,0.0,0.164,0.0,GSM8K-Classic
openai/text-babbage-001,1,0.0,0.0,0.0,0.0,0.0,0.0,GSM8K-Classic
openai/text-davinci-003,1,0.001,0.0,0.52,0.0,0.521,0.0,GSM8K-Classic
together/bloom,1,0.0203,0.0,0.0667,0.0,0.087,0.0,GSM8K-Classic
together/opt-175b,1,0.0207,0.0,0.0133,0.0,0.034,0.0,GSM8K-Classic
together/redpajama-incite-base-3b-v1,1,0.0033,0.0,0.0133,0.0,0.01,0.0,GSM8K-Classic
writer/palmyra-x,1,0.1583,0.0,0.4667,0.0,0.625,0.0,GSM8K-Classic
AlephAlpha/luminous-base,1,0.0012,0.0,0.2,0.0,0.1988,0.0,TruthfulQA-Classic
ai21/j1-grande-v2-beta,1,0.0894,0.0,0.2133,0.0,0.3028,0.0,TruthfulQA-Classic
ai21/j1-jumbo,1,0.0117,0.0,0.1733,0.0,0.185,0.0,TruthfulQA-Classic
ai21/j2-large,1,0.0133,0.0,0.2533,0.0,0.2401,0.0,TruthfulQA-Classic
anthropic/stanford-online-all-v4-s3,1,0.0671,0.0,0.28,0.0,0.3471,0.0,TruthfulQA-Classic
cohere/command-xlarge-beta,1,0.0317,0.0,0.2267,0.0,0.2584,0.0,TruthfulQA-Classic
cohere/xlarge-20221108,1,0.0379,0.0,0.1333,0.0,0.1713,0.0,TruthfulQA-Classic
lmsys/vicuna-7b-v1.3,1,0.0147,0.0,0.2667,0.0,0.2813,0.0,TruthfulQA-Classic
microsoft/TNLGv2_530B,1,0.0676,0.0,0.2,0.0,0.2676,0.0,TruthfulQA-Classic
microsoft/TNLGv2_7B,1,0.0139,0.0,0.1467,0.0,0.1606,0.0,TruthfulQA-Classic
mosaicml/mpt-30b,1,0.0412,0.0,0.1867,0.0,0.2278,0.0,TruthfulQA-Classic
openai/text-babbage-001,1,0.0174,0.0,0.2667,0.0,0.2492,0.0,TruthfulQA-Classic
openai/text-davinci-003,1,0.0648,0.0,0.4933,0.0,0.5581,0.0,TruthfulQA-Classic
together/bloom,1,0.0178,0.0,0.1733,0.0,0.1911,0.0,TruthfulQA-Classic
together/opt-175b,1,0.0446,0.0,0.2,0.0,0.2446,0.0,TruthfulQA-Classic
together/redpajama-incite-base-3b-v1,1,0.0486,0.0,0.2267,0.0,0.2752,0.0,TruthfulQA-Classic
writer/palmyra-x,1,0.0041,0.0,0.5867,0.0,0.5826,0.0,TruthfulQA-Classic
AlephAlpha/luminous-base,1,0.0125,0.0,0.72,0.0,0.7075,0.0,EntityDataImputation
ai21/j1-grande-v2-beta,1,0.0578,0.0,0.8267,0.0,0.7689,0.0,EntityDataImputation
ai21/j1-jumbo,1,0.0077,0.0,0.72,0.0,0.7123,0.0,EntityDataImputation
ai21/j2-large,1,0.0164,0.0,0.7333,0.0,0.717,0.0,EntityDataImputation
anthropic/stanford-online-all-v4-s3,1,0.0226,0.0,0.7467,0.0,0.7241,0.0,EntityDataImputation
