model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-base,10,0.07532129963898918,0.05835551121903524,0.5760000000000001,0.09499473669630334,0.5833935018050542,1.1102230246251565e-16
ai21/j1-grande-v2-beta,10,0.04369675090252708,0.03226085859120204,0.8560000000000001,0.054258639865002144,0.8584837545126354,0.0
ai21/j1-jumbo,10,0.04856317689530685,0.03432154399540268,0.868,0.05946427498927401,0.868592057761733,1.1102230246251565e-16
ai21/j2-large,10,0.04030324909747294,0.03228323156629204,0.868,0.050754310161798086,0.8584837545126354,0.0
anthropic/stanford-online-all-v4-s3,10,0.0588158844765343,0.05159544962625141,0.6519999999999999,0.07807688518377255,0.6570397111913359,1.1102230246251565e-16
cohere/command-xlarge-beta,10,0.07825270758122745,0.044424107597906805,0.5,0.0862554346113913,0.5256317689530687,1.1102230246251565e-16
cohere/xlarge-20221108,10,0.06684476534296029,0.03846761468910454,0.852,0.05946427498927401,0.8028880866425994,1.1102230246251565e-16
lmsys/vicuna-7b-v1.3,10,0.04805776173285198,0.043043964259273856,0.8720000000000001,0.064,0.8801444043321298,1.1102230246251565e-16
microsoft/TNLGv2_530B,10,0.056404332129963895,0.032362502522981326,0.8960000000000001,0.062481997407253236,0.8779783393501805,0.0
microsoft/TNLGv2_7B,10,0.04480866425992779,0.031877664343174066,0.556,0.054990908339470075,0.555956678700361,0.0
mosaicml/mpt-30b,10,0.044317689530685954,0.02893471153878699,0.884,0.052000000000000005,0.8938628158844766,0.0
openai/text-babbage-001,10,0.044866425992779804,0.036484436804579204,0.796,0.05782732917920385,0.7956678700361011,0.0
openai/text-davinci-003,10,0.047985559566787,0.02887032659664454,0.9479999999999998,0.04399999999999999,0.9133574007220217,0.0
together/bloom,10,0.04031768953068593,0.024839627148065337,0.8799999999999999,0.047328638264796934,0.8815884476534295,1.1102230246251565e-16
together/opt-175b,10,0.052664259927797843,0.029848557091380203,0.15600000000000003,0.06053098380168623,0.15667870036101084,0.0
together/redpajama-incite-base-3b-v1,10,0.06648375451263537,0.05492481748588601,0.30400000000000005,0.08616263691415206,0.3075812274368231,0.0
writer/palmyra-x,10,0.027927797833935043,0.010570397111913368,0.992,0.016000000000000014,0.9667870036101082,1.1102230246251565e-16
