model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
AlephAlpha/luminous-base,10,0.08800000000000001,0.06657326790837294,0.52,0.11027239001672177,0.524,0.0,DyckLanguage
ai21/j1-grande-v2-beta,10,0.0832,0.05371927028543855,0.6759999999999999,0.09372299611087985,0.644,0.0,DyckLanguage
ai21/j1-jumbo,10,0.07680000000000001,0.06552678841512075,0.47199999999999986,0.10087616170334794,0.4680000000000001,5.551115123125783e-17,DyckLanguage
ai21/j2-large,10,0.06399999999999999,0.060166435825965335,0.6,0.08390470785361212,0.574,0.0,DyckLanguage
anthropic/stanford-online-all-v4-s3,10,0.042000000000000016,0.03709447398198282,0.8480000000000001,0.056000000000000015,0.85,0.0,DyckLanguage
cohere/command-xlarge-beta,10,0.06800000000000002,0.039242833740697175,0.484,0.07255342858886824,0.454,0.0,DyckLanguage
cohere/xlarge-20221108,10,0.0768,0.07489833108955099,0.636,0.1003194896318756,0.598,0.0,DyckLanguage
lmsys/vicuna-7b-v1.3,10,0.068,0.05280151512977633,0.628,0.08588364221433557,0.622,0.0,DyckLanguage
microsoft/TNLGv2_530B,10,0.05120000000000002,0.04921950832749146,0.74,0.06000000000000001,0.7780000000000001,1.1102230246251565e-16,DyckLanguage
microsoft/TNLGv2_7B,10,0.05920000000000003,0.04097999511957023,0.536,0.07200000000000002,0.5359999999999999,1.1102230246251565e-16,DyckLanguage
mosaicml/mpt-30b,10,0.0596,0.035381351019993554,0.664,0.062481997407253215,0.6340000000000001,1.1102230246251565e-16,DyckLanguage
openai/text-babbage-001,10,0.0512,0.043847006739343115,0.2,0.06693280212272604,0.20800000000000002,2.7755575615628914e-17,DyckLanguage
openai/text-davinci-003,10,0.044000000000000004,0.04882622246293481,0.78,0.06260990336999411,0.76,0.0,DyckLanguage
together/bloom,10,0.07280000000000002,0.05751660629765979,0.556,0.08845337754998393,0.5280000000000001,1.1102230246251565e-16,DyckLanguage
together/opt-175b,10,0.06720000000000001,0.044318844750286523,0.568,0.06144916598294887,0.516,0.0,DyckLanguage
together/redpajama-incite-base-3b-v1,10,0.09399999999999999,0.06311893535223798,0.5960000000000001,0.092,0.53,0.0,DyckLanguage
writer/palmyra-x,10,0.06560000000000003,0.05048405688927941,0.6319999999999999,0.07547184905645285,0.598,0.0,DyckLanguage
AlephAlpha/luminous-base,10,0.028000000000000004,0.013892443989449804,0.028000000000000004,0.031240998703626618,0.029000000000000005,3.469446951953614e-18,GSM8K-Classic
ai21/j1-grande-v2-beta,10,0.0528,0.03510213668710211,0.07600000000000001,0.063118935352238,0.08199999999999999,1.3877787807814457e-17,GSM8K-Classic
ai21/j1-jumbo,10,0.0456,0.03371409200912877,0.072,0.053065996645686404,0.052000000000000005,6.938893903907228e-18,GSM8K-Classic
