model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
01-ai/yi-34b,1,0.0865,0.0,0.7037,0.0,0.7903,0.0,NarrativeQA
anthropic/claude-3-haiku-20240307,1,0.0015,0.0,0.2435,0.0,0.242,0.0,NarrativeQA
anthropic/claude-3-sonnet-20240229,1,0.0023,0.0,0.1196,0.0,0.1173,0.0,NarrativeQA
anthropic/claude-v1.3,1,0.0808,0.0,0.6538,0.0,0.7346,0.0,NarrativeQA
cohere/command-r,1,0.1163,0.0,0.6165,0.0,0.7329,0.0,NarrativeQA
deepseek-ai/deepseek-llm-67b-chat,1,0.0348,0.0,0.5577,0.0,0.5925,0.0,NarrativeQA
google/gemma-2-27b-it,1,0.1123,0.0,0.6795,0.0,0.7918,0.0,NarrativeQA
meta/llama-3.1-405b-instruct-turbo,1,0.1268,0.0,0.6253,0.0,0.7521,0.0,NarrativeQA
meta/llama-3.1-70b-instruct-turbo,1,0.0852,0.0,0.69,0.0,0.7751,0.0,NarrativeQA
meta/llama-3.1-8b-instruct-turbo,1,0.1193,0.0,0.6425,0.0,0.7619,0.0,NarrativeQA
meta/llama-3.2-11b-vision-instruct-turbo,1,0.1272,0.0,0.6354,0.0,0.7625,0.0,NarrativeQA
meta/llama-3.2-90b-vision-instruct-turbo,1,0.0913,0.0,0.6874,0.0,0.7787,0.0,NarrativeQA
microsoft/phi-2,1,0.0559,0.0,0.6643,0.0,0.7202,0.0,NarrativeQA
mistralai/mixtral-8x7b-32kseqlen,1,0.0692,0.0,0.705,0.0,0.7742,0.0,NarrativeQA
mistralai/open-mistral-nemo-2407,1,0.0364,0.0,0.7038,0.0,0.7402,0.0,NarrativeQA
openai/gpt-4o-2024-08-06,1,0.054,0.0,0.7474,0.0,0.8014,0.0,NarrativeQA
openai/text-davinci-002,1,0.0952,0.0,0.6421,0.0,0.7373,0.0,NarrativeQA
qwen/qwen2.5-72b-instruct-turbo,1,0.065,0.0,0.692,0.0,0.757,0.0,NarrativeQA
qwen/qwen2.5-7b-instruct-turbo,1,0.083,0.0,0.6576,0.0,0.7405,0.0,NarrativeQA
snowflake/snowflake-arctic-instruct,1,0.0685,0.0,0.5818,0.0,0.6503,0.0,NarrativeQA
tiiuae/falcon-7b,1,0.055,0.0,0.5779,0.0,0.633,0.0,NarrativeQA
writer/palmyra-x-v2,1,0.0471,0.0,0.7174,0.0,0.7645,0.0,NarrativeQA
