model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-base,1,0.0053,0.0,0.1713,0.0,0.1766,0.0
ai21/j1-grande-v2-beta,1,0.0423,0.0,0.317,0.0,0.2748,0.0
ai21/j1-jumbo,1,0.0277,0.0,0.2194,0.0,0.2471,0.0
ai21/j2-large,1,0.017,0.0,0.2493,0.0,0.2324,0.0
anthropic/stanford-online-all-v4-s3,1,0.0168,0.0,0.2243,0.0,0.2411,0.0
cohere/command-xlarge-beta,1,0.0254,0.0,0.2937,0.0,0.3191,0.0
cohere/xlarge-20221108,1,0.0706,0.0,0.253,0.0,0.3237,0.0
lmsys/vicuna-7b-v1.3,1,0.0271,0.0,0.2167,0.0,0.2439,0.0
microsoft/TNLGv2_530B,1,0.0156,0.0,0.3007,0.0,0.3162,0.0
microsoft/TNLGv2_7B,1,0.0393,0.0,0.2017,0.0,0.1624,0.0
mosaicml/mpt-30b,1,0.0039,0.0,0.2997,0.0,0.2959,0.0
openai/text-babbage-001,1,0.0123,0.0,0.0747,0.0,0.0624,0.0
openai/text-davinci-003,1,0.0185,0.0,0.3497,0.0,0.3683,0.0
together/bloom,1,0.0241,0.0,0.2301,0.0,0.206,0.0
together/opt-175b,1,0.0594,0.0,0.3087,0.0,0.2493,0.0
together/redpajama-incite-base-3b-v1,1,0.0496,0.0,0.2098,0.0,0.1602,0.0
writer/palmyra-x,1,0.1307,0.0,0.2368,0.0,0.3675,0.0
