model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-extended,10,0.03440000000000002,0.027206535162632422,0.6706666666666666,0.04383808592739626,0.6719999999999999,1.1102230246251565e-16
AlephAlpha/luminous-supreme,10,0.03133333333333334,0.0254383787044519,0.76,0.03910100879630716,0.75,0.0
ai21/j1-grande,10,0.035999999999999976,0.02640706976045115,0.716,0.044241760061432135,0.71,0.0
ai21/j1-large,10,0.0448,0.03517676000493002,0.3986666666666666,0.05670978751503129,0.404,0.0
ai21/j2-grande,10,0.04773333333333334,0.02445349327464959,0.5186666666666667,0.05075431016179807,0.5359999999999999,1.1102230246251565e-16
ai21/j2-jumbo,10,0.03893333333333334,0.02596955482440501,0.7226666666666667,0.041654664938168814,0.744,0.0
cohere/command-medium-beta,10,0.04453333333333334,0.024200642783015328,0.38133333333333336,0.04851574772976068,0.396,0.0
cohere/large-20220720,10,0.0348,0.018038970160306936,0.608,0.03873557079022386,0.614,0.0
cohere/medium-20220720,10,0.027733333333333332,0.017453939383417112,0.5680000000000001,0.03276854860651867,0.5679999999999998,1.1102230246251565e-16
cohere/medium-20221108,10,0.041066666666666675,0.021801528998367695,0.45066666666666666,0.03808761828556187,0.42400000000000004,5.551115123125783e-17
cohere/small-20220720,10,0.037333333333333336,0.030287511177601464,0.37066666666666664,0.04687572221665852,0.36,0.0
cohere/xlarge-20220609,10,0.057333333333333326,0.03761796261244236,0.604,0.06667999866693326,0.62,0.0
eleutherai/pythia-12b-v0,10,0.04519999999999998,0.035075537534488783,0.8306666666666667,0.04697043987682275,0.798,0.0
eleutherai/pythia-6.9b,10,0.05626666666666665,0.032989156467609845,0.6746666666666667,0.06115917301962514,0.652,0.0
lmsys/vicuna-7b-v1.3,10,0.04213333333333334,0.03549497617034461,0.5933333333333333,0.047046076705006254,0.622,0.0
meta/llama-13b,10,0.021466666666666655,0.020310478959284915,0.6946666666666667,0.02825282680055612,0.686,0.0
meta/llama-2-13b,10,0.046666666666666676,0.029844039047465843,0.6306666666666667,0.05499090833947009,0.6239999999999999,1.1102230246251565e-16
meta/llama-2-70b,10,0.027066666666666683,0.024116753052137365,0.7346666666666667,0.03550273854851826,0.742,0.0
meta/llama-2-7b,10,0.04400000000000002,0.035232560697930175,0.6599999999999999,0.05633234713140697,0.6580000000000001,1.1102230246251565e-16
meta/llama-30b,10,0.0336,0.026938943310134956,0.6973333333333334,0.04218477871881698,0.7059999999999998,1.1102230246251565e-16
meta/llama-65b,10,0.02999999999999997,0.025647178748895112,0.6666666666666667,0.03577708763999662,0.6500000000000001,1.1102230246251565e-16
microsoft/TNLGv2_7B,10,0.044000000000000004,0.018903262505010426,0.5346666666666666,0.04787019485604332,0.5359999999999999,1.1102230246251565e-16
mosaicml/mpt-30b,10,0.03599999999999999,0.02386070689089773,0.6279999999999999,0.04277070648625451,0.6340000000000001,1.1102230246251565e-16
mosaicml/mpt-instruct-30b,10,0.053866666666666674,0.05326395487465129,0.5946666666666667,0.06984427121978025,0.6239999999999999,1.1102230246251565e-16
openai/ada,10,0.05733333333333333,0.04277070648625451,0.3746666666666667,0.0693974062915899,0.392,0.0
openai/babbage,10,0.05319999999999999,0.030847005977530113,0.5026666666666666,0.05689756878227164,0.526,0.0
openai/code-cushman-001,10,0.0432,0.029977473023737145,0.45466666666666666,0.047121592125526114,0.4779999999999999,5.551115123125783e-17
openai/code-davinci-002,10,0.022266666666666667,0.013423693811896807,0.8320000000000001,0.023999999999999997,0.8219999999999998,1.1102230246251565e-16
openai/curie,10,0.03746666666666668,0.04838071241035351,0.4640000000000001,0.050876757408903774,0.49800000000000005,5.551115123125783e-17
openai/davinci,10,0.038399999999999955,0.03036255003197928,0.6719999999999999,0.042666666666666665,0.696,0.0
openai/gpt-3.5-turbo-0301,10,0.035200000000000016,0.024731087049838042,0.18666666666666668,0.04044200236827494,0.172,0.0
openai/gpt-3.5-turbo-0613,10,0.010666666666666668,0.004666666666666668,0.010666666666666668,0.011623730516108462,0.009999999999999998,1.734723475976807e-18
openai/text-ada-001,10,0.022133333333333335,0.014647866738880444,0.15733333333333335,0.026532998322843202,0.15799999999999997,2.7755575615628914e-17
openai/text-curie-001,10,0.03186666666666667,0.022352330229008933,0.41600000000000004,0.03761796261244236,0.426,0.0
openai/text-davinci-002,10,0.046133333333333346,0.0401074113406044,0.596,0.054340490326172886,0.6239999999999999,1.1102230246251565e-16
openai/text-davinci-003,10,0.03333333333333334,0.025473297566057065,0.7746666666666667,0.03930507459462314,0.76,0.0
tiiuae/falcon-40b-instruct,10,0.04613333333333334,0.03476498877382883,0.36266666666666664,0.057750420873887244,0.364,0.0
tiiuae/falcon-40b,10,0.047999999999999994,0.040227132910788214,0.552,0.059985183355743946,0.534,0.0
tiiuae/falcon-7b-instruct,10,0.032799999999999996,0.012567329779144728,0.18533333333333332,0.034486712417006835,0.192,0.0
