model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
ai21/j1-grande-v2-beta,10,0.048057485047158975,0.042596438268310235,0.24169200885668274,0.06288072097297114,0.25473015873015875,0.0,MS MARCO
ai21/j1-jumbo,10,0.029630542328042332,0.028219329883108712,0.20509570105820107,0.04051974291300496,0.19939920634920633,0.0,MS MARCO
ai21/j2-large,10,0.045942080745341604,0.028190801689603234,0.2179725040257649,0.05378426949682904,0.22152896825396823,2.7755575615628914e-17,MS MARCO
anthropic/stanford-online-all-v4-s3,10,0.06704931101909362,0.0458183796558879,0.38820759144237404,0.08031176016265158,0.37616785714285716,0.0,MS MARCO
cohere/command-xlarge-beta,10,0.057500129254299745,0.03326435638997062,0.4557974081435704,0.06428733396345622,0.4725282468007091,0.0,MS MARCO
cohere/xlarge-20221108,10,0.06815780308258569,0.03928505872571938,0.2285492581090407,0.07802940853242893,0.23855992063492062,0.0,MS MARCO
microsoft/TNLGv2_530B,10,0.051278473659995404,0.027176301194158165,0.29123052104899927,0.04200298127506845,0.3312777777777778,0.0,MS MARCO
microsoft/TNLGv2_7B,10,0.03177049976995629,0.02057683578083341,0.09593293363239015,0.035931279548302435,0.10783730158730158,0.0,MS MARCO
openai/text-babbage-001,10,0.05109929836668968,0.03740871244388379,0.19210736714975843,0.061768283112509745,0.17813492063492067,2.7755575615628914e-17,MS MARCO
openai/text-davinci-003,10,0.06017177593742812,0.058765071193778225,0.3319081780538302,0.08010568529942536,0.35754126984126977,5.551115123125783e-17,MS MARCO
together/bloom,10,0.032468260294455945,0.020597767937667922,0.20040888256268694,0.03842541056200207,0.19901468253968252,0.0,MS MARCO
together/opt-175b,10,0.05457307338394296,0.038954671768176456,0.2466516620657925,0.06659996586972126,0.23889722222222218,2.7755575615628914e-17,MS MARCO
AlephAlpha/luminous-base,10,0.05600000000000001,0.054488530903301094,0.44800000000000006,0.07332121111929345,0.4749999999999999,5.551115123125783e-17,RAFT
ai21/j1-grande-v2-beta,10,0.1,0.0650889410570942,0.6759999999999999,0.11926441212700457,0.6795454545454546,0.0,RAFT
ai21/j1-jumbo,10,0.05754545454545455,0.05617387410737668,0.6759999999999999,0.07683749084919417,0.6522727272727272,0.0,RAFT
ai21/j2-large,10,0.06399999999999999,0.04525492530612345,0.584,0.0783836717690617,0.5840909090909091,0.0,RAFT
anthropic/stanford-online-all-v4-s3,10,0.07199999999999998,0.04940104057524858,0.688,0.0872696969170857,0.690909090909091,1.1102230246251565e-16,RAFT
cohere/command-xlarge-beta,10,0.09309090909090909,0.07525515824829024,0.6559999999999999,0.1162067123706716,0.6272727272727272,1.1102230246251565e-16,RAFT
cohere/xlarge-20221108,10,0.06581818181818183,0.05143109006032623,0.608,0.0835224520712844,0.6090909090909091,0.0,RAFT
lmsys/vicuna-7b-v1.3,10,0.08399999999999999,0.05175666204572803,0.652,0.09474175425861608,0.6795454545454546,0.0,RAFT
microsoft/TNLGv2_530B,10,0.0909090909090909,0.04582395346043158,0.6320000000000001,0.09927738916792683,0.6545454545454545,0.0,RAFT
microsoft/TNLGv2_7B,10,0.07472727272727274,0.044236498150227045,0.4960000000000001,0.08616263691415207,0.5068181818181818,0.0,RAFT
mosaicml/mpt-30b,10,0.096,0.05487242906118136,0.704,0.11056219968868201,0.7022727272727273,0.0,RAFT
openai/text-babbage-001,10,0.08981818181818181,0.058160223265114185,0.45999999999999996,0.0950789145920377,0.509090909090909,0.0,RAFT
openai/text-davinci-003,10,0.04800000000000001,0.039755035025985735,0.76,0.05932958789676531,0.740909090909091,0.0,RAFT
together/bloom,10,0.07654545454545456,0.06918301277191061,0.584,0.10307278981380101,0.5886363636363636,0.0,RAFT
together/opt-175b,10,0.04536363636363635,0.04271992199825732,0.588,0.06209669878504009,0.593181818181818,1.1102230246251565e-16,RAFT
together/redpajama-incite-base-3b-v1,10,0.06436363636363639,0.05557929336758133,0.4840000000000001,0.08475848040166838,0.4909090909090909,0.0,RAFT
writer/palmyra-x,10,0.06636363636363636,0.02699938781062934,0.7,0.06985699678629191,0.7159090909090909,0.0,RAFT
AlephAlpha/luminous-base,10,0.05460000000000002,0.04660300419500872,0.4960000000000001,0.06974238309665079,0.513,0.0,LegalSupport
ai21/j1-grande-v2-beta,10,0.06439999999999999,0.05485107109255024,0.588,0.08399999999999999,0.5780000000000001,1.1102230246251565e-16,LegalSupport
ai21/j1-jumbo,10,0.055600000000000024,0.044369358796358546,0.4959999999999999,0.06974238309665079,0.48200000000000004,5.551115123125783e-17,LegalSupport
ai21/j2-large,10,0.07920000000000002,0.03416665040650022,0.592,0.08158431221748456,0.564,0.0,LegalSupport
anthropic/stanford-online-all-v4-s3,10,0.0964,0.08581398487426162,0.592,0.12874781551544864,0.601,0.0,LegalSupport
cohere/command-xlarge-beta,10,0.1122,0.07922221910550094,0.5920000000000001,0.13717142559585796,0.599,0.0,LegalSupport
