model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
anthropic/stanford-online-all-v4-s3,1,0.0,0.0,0.0,0.0,0.0,0.0,BLiMP
together/bloom,1,0.0026,0.0,0.24,0.0,0.2426,0.0,BLiMP
together/opt-175b,1,0.0,0.0,0.0,0.0,0.0,0.0,BLiMP
ai21/j1-grande-v2-beta,1,0.022,0.0,0.84,0.0,0.818,0.0,BLiMP
ai21/j1-jumbo,1,0.0607,0.0,0.76,0.0,0.8207,0.0,BLiMP
ai21/j2-large,1,0.0217,0.0,0.8,0.0,0.8217,0.0,BLiMP
cohere/command-xlarge-beta,1,0.004,0.0,0.8,0.0,0.796,0.0,BLiMP
cohere/xlarge-20221108,1,0.0648,0.0,0.76,0.0,0.8248,0.0,BLiMP
microsoft/TNLGv2_530B,1,0.0596,0.0,0.88,0.0,0.8204,0.0,BLiMP
openai/text-babbage-001,1,0.0096,0.0,0.76,0.0,0.7696,0.0,BLiMP
AlephAlpha/luminous-base,1,0.0423,0.0,0.626,0.0,0.5837,0.0,NarrativeQA-Classic
ai21/j1-grande-v2-beta,1,0.0329,0.0,0.7539,0.0,0.721,0.0,NarrativeQA-Classic
ai21/j1-jumbo,1,0.0669,0.0,0.6269,0.0,0.6938,0.0,NarrativeQA-Classic
anthropic/stanford-online-all-v4-s3,1,0.0313,0.0,0.7211,0.0,0.7524,0.0,NarrativeQA-Classic
cohere/command-xlarge-beta,1,0.0258,0.0,0.7733,0.0,0.7475,0.0,NarrativeQA-Classic
cohere/xlarge-20221108,1,0.0395,0.0,0.6557,0.0,0.6162,0.0,NarrativeQA-Classic
lmsys/vicuna-13b-v1.3,1,0.0484,0.0,0.7504,0.0,0.702,0.0,NarrativeQA-Classic
meta/llama-7b,1,0.0107,0.0,0.695,0.0,0.6843,0.0,NarrativeQA-Classic
microsoft/TNLGv2_530B,1,0.0224,0.0,0.7144,0.0,0.6921,0.0,NarrativeQA-Classic
mistralai/mistral-7b-v0.1,1,0.0333,0.0,0.7652,0.0,0.7318,0.0,NarrativeQA-Classic
openai/text-babbage-001,1,0.1201,0.0,0.5339,0.0,0.4138,0.0,NarrativeQA-Classic
stanford/alpaca-7b,1,0.082,0.0,0.4862,0.0,0.4042,0.0,NarrativeQA-Classic
together/bloom,1,0.0449,0.0,0.6912,0.0,0.6463,0.0,NarrativeQA-Classic
together/opt-175b,1,0.0135,0.0,0.6741,0.0,0.6606,0.0,NarrativeQA-Classic
together/redpajama-incite-instruct-3b-v1,1,0.0721,0.0,0.7226,0.0,0.6505,0.0,NarrativeQA-Classic
together/yalm,1,0.0449,0.0,0.2662,0.0,0.2213,0.0,NarrativeQA-Classic
AlephAlpha/luminous-base,1,0.2355,0.0,0.56,0.0,0.3245,0.0,BabiQA
