model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-base,10,0.06651169152712501,0.04057604303915719,0.5879762948976106,0.0777957830933269,0.5837293534792483,1.1102230246251565e-16
ai21/j1-grande-v2-beta,10,0.05378465701568922,0.023511201887106394,0.7308511881848619,0.05786865007968276,0.7210132370553414,1.1102230246251565e-16
ai21/j1-jumbo,10,0.07415792664851487,0.04929824593208193,0.6980468790033496,0.08894553887379916,0.6937566282838662,0.0
anthropic/stanford-online-all-v4-s3,10,0.04890430767489592,0.039118043531776836,0.7449374653668771,0.062179889023051445,0.7523882398229909,1.1102230246251565e-16
cohere/command-xlarge-beta,10,0.06024352275428353,0.035337275820262394,0.7413483944639746,0.06957271101799768,0.7474837818070331,0.0
cohere/xlarge-20221108,10,0.03764366712309729,0.03906112584790018,0.5896772090541144,0.047320208496527086,0.6162029530554662,1.1102230246251565e-16
lmsys/vicuna-7b-v1.3,10,0.050336514186583727,0.029335304472433404,0.6634492454762461,0.05731983225147828,0.6530203634839659,1.1102230246251565e-16
microsoft/TNLGv2_530B,10,0.06627235651760208,0.0310734562156241,0.6661599492200215,0.0684479951072227,0.6920917228844294,1.1102230246251565e-16
microsoft/TNLGv2_7B,10,0.05619556172650102,0.0279054880021979,0.6113442346085285,0.06273748576310355,0.6121598929451972,1.1102230246251565e-16
mosaicml/mpt-30b,10,0.058603299751148585,0.03360002974472515,0.7261824945027572,0.06590516607478299,0.741008749094685,0.0
openai/text-babbage-001,10,0.06056898237802122,0.04166823472589557,0.3901677248803007,0.06962371170525146,0.41377666767461924,5.551115123125783e-17
openai/text-davinci-003,10,0.054926374930639565,0.029080781128401664,0.7447809769332259,0.06000992936851198,0.7609490587998355,1.1102230246251565e-16
together/bloom,10,0.032431052916897976,0.022309451562572278,0.6533864564435511,0.03872182057091427,0.646307937248457,0.0
together/opt-175b,10,0.07263561663816492,0.036198591786553026,0.6488591310152034,0.08030017342437872,0.6606129814375403,1.1102230246251565e-16
together/redpajama-incite-base-3b-v1,10,0.03513590297925635,0.02423119108763109,0.5740025588430051,0.04262132030686353,0.5717430555806153,0.0
writer/palmyra-x,10,0.06180573132580872,0.03260297697750277,0.7305088686687596,0.06853144538587622,0.7441596388241865,1.1102230246251565e-16
