model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
01-ai/yi-large-preview,1,0.16,0.0,0.5877,0.0,0.4277,0.0
ai21/jamba-1.5-large,1,0.14,0.0,0.5337,0.0,0.3937,0.0
amazon/nova-lite-v1:0,1,0.114,0.0,0.4664,0.0,0.3524,0.0
anthropic/claude-3-opus-20240229,1,0.1358,0.0,0.5763,0.0,0.4405,0.0
anthropic/claude-3-sonnet-20240229,1,0.0151,0.0,0.0435,0.0,0.0283,0.0
anthropic/claude-instant-1.2,1,0.1447,0.0,0.4879,0.0,0.3432,0.0
cohere/command-light,1,0.054,0.0,0.2491,0.0,0.1951,0.0
cohere/command,1,0.1397,0.0,0.5308,0.0,0.3911,0.0
deepseek-ai/deepseek-v3,1,0.1492,0.0,0.6162,0.0,0.467,0.0
google/gemini-1.5-flash-001,1,0.1566,0.0,0.489,0.0,0.3324,0.0
google/gemini-1.5-flash-002,1,0.111,0.0,0.4338,0.0,0.3228,0.0
google/gemma-2-27b-it,1,0.1874,0.0,0.5403,0.0,0.3529,0.0
google/text-bison@001,1,0.1283,0.0,0.5183,0.0,0.39,0.0
meta/llama-3.3-70b-instruct-turbo,1,0.0796,0.0,0.5103,0.0,0.4307,0.0
microsoft/phi-2,1,0.011,0.0,0.1442,0.0,0.1552,0.0
microsoft/phi-3-medium-4k-instruct,1,0.0888,0.0,0.3672,0.0,0.2784,0.0
microsoft/phi-3-small-8k-instruct,1,0.1455,0.0,0.4692,0.0,0.3237,0.0
mistralai/mixtral-8x7b-32kseqlen,1,0.086,0.0,0.5133,0.0,0.4273,0.0
openai/gpt-4o-2024-05-13,1,0.1151,0.0,0.6165,0.0,0.5013,0.0
openai/text-davinci-003,1,0.156,0.0,0.5694,0.0,0.4134,0.0
tiiuae/falcon-7b,1,0.1165,0.0,0.4017,0.0,0.2852,0.0
writer/palmyra-x-v2,1,0.0846,0.0,0.5127,0.0,0.4281,0.0
