model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-base,10,0.05506603773584906,0.039682992279949036,0.45,0.059497899122574076,0.48266509433962257,5.551115123125783e-17
ai21/j1-grande-v2-beta,10,0.04916509433962266,0.035606783126645704,0.782,0.04512205669071392,0.7413915094339621,1.1102230246251565e-16
ai21/j1-jumbo,10,0.03308962264150944,0.04232226252581942,0.386,0.053702886328390216,0.38455188679245284,0.0
ai21/j2-large,10,0.05400943396226413,0.052192138633827385,0.6619999999999999,0.07180529228406494,0.6399764150943398,1.1102230246251565e-16
anthropic/stanford-online-all-v4-s3,10,0.06738679245283019,0.03942335016773495,0.45199999999999996,0.06273754856543248,0.4984669811320755,0.0
cohere/command-xlarge-beta,10,0.046000000000000006,0.03651889138147939,0.594,0.05868560300448485,0.591627358490566,0.0
cohere/xlarge-20221108,10,0.03276415094339622,0.02001814158072699,0.6519999999999999,0.03709447398198281,0.6619103773584907,1.1102230246251565e-16
lmsys/vicuna-7b-v1.3,10,0.05749528301886793,0.05595315228813293,0.46799999999999997,0.08009993757800314,0.47252358490566043,5.551115123125783e-17
microsoft/TNLGv2_530B,10,0.046000000000000006,0.038139667456770845,0.422,0.05963220606350231,0.42582547169811324,5.551115123125783e-17
microsoft/TNLGv2_7B,10,0.05095754716981131,0.023317453359779153,0.576,0.05499090833947008,0.5652122641509434,0.0
mosaicml/mpt-30b,10,0.05640094339622641,0.02725715455050478,0.4,0.0626099033699941,0.40200471698113205,0.0
openai/text-babbage-001,10,0.03994339622641509,0.024118767259963023,0.8200000000000001,0.045607017003965515,0.8101415094339621,1.1102230246251565e-16
openai/text-davinci-003,10,0.051009433962264136,0.0224768699591662,0.6719999999999999,0.05075431016179807,0.6950471698113209,1.1102230246251565e-16
together/bloom,10,0.03059433962264152,0.01961387685245676,0.608,0.03600000000000001,0.6129716981132074,1.1102230246251565e-16
together/opt-175b,10,0.048028301886792454,0.03404354006488631,0.19,0.05531726674375733,0.21014150943396226,0.0
together/redpajama-incite-base-3b-v1,10,0.06999999999999999,0.05384462784739262,0.6100000000000001,0.08820430828479979,0.6143867924528302,0.0
writer/palmyra-x,10,0.0014150943396226414,0.0,0.0,0.0,0.0014150943396226414,0.0
