model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-extended,10,0.03362586605080831,0.02133980184332489,0.06,0.03898717737923586,0.06812933025404157,0.0
AlephAlpha/luminous-supreme,10,0.03386143187066974,0.02808809706174837,0.08199999999999999,0.04044749683231337,0.09930715935334875,1.3877787807814457e-17
ai21/j1-grande,10,0.023316397228637414,0.01785082618770742,0.044,0.0265329983228432,0.05658198614318707,0.0
ai21/j1-large,10,0.018928406466512702,0.011788480852332384,0.024,0.019595917942265423,0.03464203233256351,0.0
ai21/j2-grande,10,0.031062355658198613,0.021144417444520874,0.10600000000000001,0.03583294573433783,0.09468822170900693,0.0
ai21/j2-jumbo,10,0.029039260969976916,0.017777054913266935,0.13799999999999998,0.03026549190084311,0.12240184757505772,1.3877787807814457e-17
cohere/command-medium-beta,10,0.026000000000000002,0.02346095202148652,0.054000000000000006,0.03352610922848042,0.04387990762124711,0.0
cohere/large-20220720,10,0.02647575057736721,0.01633578965556064,0.036,0.029393876913398134,0.046189376443418015,0.0
cohere/medium-20220720,10,0.016161662817551964,0.010314501449471785,0.022,0.018867962264113206,0.025404157043879903,3.469446951953614e-18
cohere/medium-20221108,10,0.015999999999999997,0.00932632483062385,0.032,0.01833030277982336,0.03464203233256351,0.0
cohere/small-20220720,10,0.007542725173210162,0.001842956120092379,0.002,0.006,0.006928406466512703,8.673617379884035e-19
cohere/xlarge-20220609,10,0.030554272517321013,0.030708816831283094,0.10200000000000001,0.04331281565541543,0.10277136258660509,1.3877787807814457e-17
eleutherai/pythia-12b-v0,10,0.028000000000000004,0.018389797755824867,0.07999999999999999,0.033466401061363026,0.07852193995381063,0.0
eleutherai/pythia-6.9b,10,0.02610623556581986,0.023130861278580855,0.04800000000000001,0.031240998703626618,0.06351039260969979,1.3877787807814457e-17
lmsys/vicuna-7b-v1.3,10,0.022,0.02420458231876573,0.094,0.032310988842807024,0.08891454965357967,0.0
meta/llama-13b,10,0.024498845265588914,0.01900952055935353,0.12000000000000002,0.030983866769659335,0.12124711316397227,1.3877787807814457e-17
meta/llama-2-13b,10,0.042,0.027715658508984164,0.13799999999999998,0.04935585071701226,0.14780600461893761,2.7755575615628914e-17
meta/llama-2-70b,10,0.05131177829099309,0.03455713970840781,0.346,0.058,0.32448036951501147,5.551115123125783e-17
meta/llama-2-7b,10,0.02947806004618938,0.01687551229635303,0.096,0.032,0.1073903002309469,1.3877787807814457e-17
meta/llama-30b,10,0.05812009237875289,0.0468959310537332,0.23400000000000004,0.07323933369440222,0.21939953810623555,0.0
meta/llama-65b,10,0.04434180138568129,0.033606267922809144,0.272,0.055281099844341014,0.27829099307159355,0.0
microsoft/TNLGv2_7B,10,0.027999999999999997,0.009825790826953083,0.04,0.029664793948382652,0.03926096997690531,0.0
mosaicml/mpt-30b,10,0.0421986143187067,0.03372585696604978,0.13200000000000003,0.05230678732248808,0.14549653579676675,0.0
mosaicml/mpt-instruct-30b,10,0.045311778290993074,0.03164931666217114,0.10800000000000001,0.04995998398718718,0.13163972286374134,0.0
openai/ada,10,0.015547344110854502,0.009272595261666284,0.024,0.017435595774162694,0.028868360277136258,0.0
openai/babbage,10,0.018,0.01198679818614647,0.03,0.020493901531919195,0.023094688221709007,0.0
openai/code-cushman-001,10,0.022549653579676678,0.013040673735332579,0.06799999999999999,0.025612496949731396,0.07274826789838337,0.0
openai/code-davinci-002,10,0.06044803695150116,0.06817839873878334,0.43000000000000005,0.08729261137118077,0.45612009237875284,5.551115123125783e-17
openai/curie,10,0.025999999999999995,0.01133191093841003,0.034,0.028354893757515647,0.03464203233256351,0.0
openai/davinci,10,0.027163972286374138,0.015038319704302925,0.066,0.03104834939252005,0.06581986143187067,0.0
openai/gpt-3.5-turbo-0301,10,0.042905311778290975,0.03501953177251505,0.6339999999999999,0.052191953402799536,0.6154734411085451,0.0
openai/gpt-3.5-turbo-0613,10,0.04359815242494226,0.025199532395742314,0.622,0.049355850717012255,0.6120092378752887,0.0
openai/text-ada-001,10,0.01,0.002702078521939953,0.01,0.01,0.012702078521939952,1.734723475976807e-18
openai/text-curie-001,10,0.016,0.0073697809828656684,0.036000000000000004,0.017435595774162694,0.03348729792147807,6.938893903907228e-18
openai/text-davinci-002,10,0.060175519630484994,0.03568919424919894,0.368,0.06939740629158989,0.35912240184757505,0.0
openai/text-davinci-003,10,0.04437413394919169,0.05058846852130741,0.402,0.06029925372672534,0.4318706697459584,5.551115123125783e-17
tiiuae/falcon-40b-instruct,10,0.026591224018475752,0.01923072985693182,0.158,0.03280243893371345,0.15704387990762125,0.0
tiiuae/falcon-40b,10,0.044000000000000004,0.027059014034035114,0.18000000000000002,0.04979959839195493,0.1662817551963048,2.7755575615628914e-17
