model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
01-ai/yi-6b,1,0.0281,0.0,0.7405,0.0,0.7124,0.0
AlephAlpha/luminous-extended,1,0.0412,0.0,0.6435,0.0,0.6847,0.0
ai21/jamba-1.5-mini,1,0.0576,0.0,0.8135,0.0,0.7559,0.0
ai21/jamba-instruct,1,0.0269,0.0,0.6947,0.0,0.6678,0.0
allenai/olmo-7b,1,0.0151,0.0,0.5977,0.0,0.6128,0.0
anthropic/claude-3-5-sonnet-20240620,1,0.0896,0.0,0.8505,0.0,0.7609,0.0
anthropic/claude-3-5-sonnet-20241022,1,0.033,0.0,0.8138,0.0,0.7808,0.0
anthropic/claude-3-haiku-20240307,1,0.0278,0.0,0.2699,0.0,0.242,0.0
anthropic/claude-3-sonnet-20240229,1,0.0066,0.0,0.1107,0.0,0.1173,0.0
cohere/command-r,1,0.0205,0.0,0.7124,0.0,0.7329,0.0
deepseek-ai/deepseek-v3,1,0.0256,0.0,0.822,0.0,0.7964,0.0
meta/llama-3.1-405b-instruct-turbo,1,0.0463,0.0,0.7984,0.0,0.7521,0.0
meta/llama-3.3-70b-instruct-turbo,1,0.0223,0.0,0.8141,0.0,0.7918,0.0
meta/llama-65b,1,0.0002,0.0,0.766,0.0,0.7663,0.0
mistralai/mistral-large-2402,1,0.0533,0.0,0.513,0.0,0.4598,0.0
mistralai/mistral-small-2402,1,0.0342,0.0,0.5726,0.0,0.5384,0.0
qwen/qwen2-72b-instruct,1,0.0456,0.0,0.7829,0.0,0.7373,0.0
qwen/qwen2.5-72b-instruct-turbo,1,0.0064,0.0,0.7634,0.0,0.757,0.0
qwen/qwen2.5-7b-instruct-turbo,1,0.0517,0.0,0.7923,0.0,0.7405,0.0
snowflake/snowflake-arctic-instruct,1,0.0514,0.0,0.7017,0.0,0.6503,0.0
tiiuae/falcon-7b,1,0.0201,0.0,0.6129,0.0,0.633,0.0
writer/palmyra-x-004,1,0.0211,0.0,0.7976,0.0,0.7764,0.0
