model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-extended,1,0.0741,0.0,0.6106,0.0,0.6847,0.0
ai21/j2-grande,1,0.0492,0.0,0.7092,0.0,0.7585,0.0
ai21/j2-jumbo,1,0.0299,0.0,0.7122,0.0,0.7421,0.0
anthropic/claude-2.0,1,0.0946,0.0,0.625,0.0,0.7196,0.0
anthropic/claude-2.1,1,0.1031,0.0,0.5765,0.0,0.6796,0.0
anthropic/claude-v1.3,1,0.0286,0.0,0.7061,0.0,0.7346,0.0
cohere/command-r,1,0.0071,0.0,0.74,0.0,0.7329,0.0
deepseek-ai/deepseek-v3,1,0.0259,0.0,0.7704,0.0,0.7964,0.0
google/text-unicorn@001,1,0.0035,0.0,0.5835,0.0,0.58,0.0
meta/llama-3.1-8b-instruct-turbo,1,0.0425,0.0,0.7194,0.0,0.7619,0.0
meta/llama-3.2-11b-vision-instruct-turbo,1,0.0292,0.0,0.7333,0.0,0.7625,0.0
meta/llama-3.3-70b-instruct-turbo,1,0.0464,0.0,0.7454,0.0,0.7918,0.0
meta/llama-65b,1,0.0369,0.0,0.7294,0.0,0.7663,0.0
microsoft/phi-2,1,0.0707,0.0,0.6495,0.0,0.7202,0.0
mistralai/mistral-7b-instruct-v0.3,1,0.0388,0.0,0.7617,0.0,0.7229,0.0
mistralai/mistral-large-2402,1,0.0344,0.0,0.4942,0.0,0.4598,0.0
mistralai/mistral-large-2407,1,0.0044,0.0,0.777,0.0,0.7814,0.0
mistralai/mixtral-8x7b-32kseqlen,1,0.0264,0.0,0.7478,0.0,0.7742,0.0
mistralai/open-mistral-nemo-2407,1,0.0066,0.0,0.7468,0.0,0.7402,0.0
openai/gpt-4-0613,1,0.0449,0.0,0.7338,0.0,0.7787,0.0
openai/gpt-4o-2024-08-06,1,0.0307,0.0,0.7707,0.0,0.8014,0.0
qwen/qwen1.5-110b-chat,1,0.0547,0.0,0.6758,0.0,0.7304,0.0
tiiuae/falcon-40b,1,0.015,0.0,0.6579,0.0,0.6729,0.0
tiiuae/falcon-7b,1,0.0495,0.0,0.6825,0.0,0.633,0.0
upstage/solar-pro-241126,1,0.0684,0.0,0.6939,0.0,0.7623,0.0
