model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
01-ai/yi-34b,1,0.0,0.0,0.4371,0.0,0.4371,0.0,MATH Competition
01-ai/yi-6b,1,0.0,0.0,0.1465,0.0,0.1465,0.0,MATH Competition
01-ai/yi-large-preview,1,0.0,0.0,0.746,0.0,0.746,0.0,MATH Competition
AlephAlpha/luminous-extended,1,0.0,0.0,0.0412,0.0,0.0412,0.0,MATH Competition
ai21/j2-jumbo,1,0.0,0.0,0.1053,0.0,0.1053,0.0,MATH Competition
ai21/jamba-1.5-mini,1,0.0,0.0,0.3295,0.0,0.3295,0.0,MATH Competition
ai21/jamba-instruct,1,0.0,0.0,0.4256,0.0,0.4256,0.0,MATH Competition
anthropic/claude-3-5-sonnet-20240620,1,0.0,0.0,0.8261,0.0,0.8261,0.0,MATH Competition
anthropic/claude-3-5-sonnet-20241022,1,0.0,0.0,0.9245,0.0,0.9245,0.0,MATH Competition
anthropic/claude-3-haiku-20240307,1,0.0,0.0,0.1968,0.0,0.1968,0.0,MATH Competition
cohere/command-light,1,0.0,0.0,0.1007,0.0,0.1007,0.0,MATH Competition
cohere/command,1,0.0,0.0,0.2654,0.0,0.2654,0.0,MATH Competition
databricks/dbrx-instruct,1,0.0,0.0,0.2998,0.0,0.2998,0.0,MATH Competition
google/gemini-1.5-flash-001,1,0.0,0.0,0.7872,0.0,0.7872,0.0,MATH Competition
google/gemini-2.0-flash-exp,1,0.0,0.0,0.9268,0.0,0.9268,0.0,MATH Competition
meta/llama-2-13b,1,0.0,0.0,0.1281,0.0,0.1281,0.0,MATH Competition
meta/llama-3.1-405b-instruct-turbo,1,0.0,0.0,0.8604,0.0,0.8604,0.0,MATH Competition
meta/llama-3.1-8b-instruct-turbo,1,0.0,0.0,0.7368,0.0,0.7368,0.0,MATH Competition
meta/llama-3.2-90b-vision-instruct-turbo,1,0.0,0.0,0.8398,0.0,0.8398,0.0,MATH Competition
openai/gpt-4-turbo-2024-04-09,1,0.0,0.0,0.8696,0.0,0.8696,0.0,MATH Competition
qwen/qwen2-72b-instruct,1,0.0,0.0,0.8238,0.0,0.8238,0.0,MATH Competition
snowflake/snowflake-arctic-instruct,1,0.0,0.0,0.5927,0.0,0.5927,0.0,MATH Competition
01-ai/yi-34b,1,0.0,0.0,0.92,0.0,0.92,0.0,OpenBookQA
01-ai/yi-6b,1,0.0,0.0,0.8,0.0,0.8,0.0,OpenBookQA
01-ai/yi-large-preview,1,0.0,0.0,0.946,0.0,0.946,0.0,OpenBookQA
AlephAlpha/luminous-extended,1,0.0,0.0,0.272,0.0,0.272,0.0,OpenBookQA
ai21/j2-jumbo,1,0.0,0.0,0.688,0.0,0.688,0.0,OpenBookQA
ai21/jamba-1.5-mini,1,0.0,0.0,0.89,0.0,0.89,0.0,OpenBookQA
ai21/jamba-instruct,1,0.0,0.0,0.796,0.0,0.796,0.0,OpenBookQA
anthropic/claude-3-5-sonnet-20240620,1,0.0,0.0,0.972,0.0,0.972,0.0,OpenBookQA
anthropic/claude-3-5-sonnet-20241022,1,0.0,0.0,0.966,0.0,0.966,0.0,OpenBookQA
anthropic/claude-3-haiku-20240307,1,0.0,0.0,0.838,0.0,0.838,0.0,OpenBookQA
cohere/command-light,1,0.0,0.0,0.398,0.0,0.398,0.0,OpenBookQA
cohere/command,1,0.0,0.0,0.774,0.0,0.774,0.0,OpenBookQA
databricks/dbrx-instruct,1,0.0,0.0,0.91,0.0,0.91,0.0,OpenBookQA
google/gemini-1.5-flash-001,1,0.0,0.0,0.928,0.0,0.928,0.0,OpenBookQA
google/gemini-2.0-flash-exp,1,0.0,0.0,0.946,0.0,0.946,0.0,OpenBookQA
meta/llama-2-13b,1,0.0,0.0,0.634,0.0,0.634,0.0,OpenBookQA
meta/llama-3.1-405b-instruct-turbo,1,0.0,0.0,0.94,0.0,0.94,0.0,OpenBookQA
meta/llama-3.1-8b-instruct-turbo,1,0.0,0.0,0.74,0.0,0.74,0.0,OpenBookQA
meta/llama-3.2-90b-vision-instruct-turbo,1,0.0,0.0,0.942,0.0,0.942,0.0,OpenBookQA
openai/gpt-4-turbo-2024-04-09,1,0.0,0.0,0.97,0.0,0.97,0.0,OpenBookQA
qwen/qwen2-72b-instruct,1,0.0,0.0,0.954,0.0,0.954,0.0,OpenBookQA
snowflake/snowflake-arctic-instruct,1,0.0,0.0,0.828,0.0,0.828,0.0,OpenBookQA
01-ai/yi-34b,1,0.0115,0.0,0.5723,0.0,0.5838,0.0,LegalBench
01-ai/yi-6b,1,0.0275,0.0,0.4948,0.0,0.5222,0.0,LegalBench
01-ai/yi-large-preview,1,0.0033,0.0,0.4444,0.0,0.4411,0.0,LegalBench
AlephAlpha/luminous-extended,1,0.0062,0.0,0.4193,0.0,0.4255,0.0,LegalBench
ai21/j2-jumbo,1,0.0046,0.0,0.4864,0.0,0.491,0.0,LegalBench
ai21/jamba-1.5-mini,1,0.0199,0.0,0.4046,0.0,0.4245,0.0,LegalBench
ai21/jamba-instruct,1,0.0162,0.0,0.4298,0.0,0.446,0.0,LegalBench
anthropic/claude-3-5-sonnet-20240620,1,0.0125,0.0,0.608,0.0,0.6204,0.0,LegalBench
anthropic/claude-3-5-sonnet-20241022,1,0.0127,0.0,0.5325,0.0,0.5452,0.0,LegalBench
