model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-extended,10,0.03999999999999998,0.03231092824441393,0.696,0.05122499389946279,0.7004716981132075,0.0
AlephAlpha/luminous-supreme,10,0.06000000000000002,0.03113481977612829,0.732,0.06705221845696085,0.7405660377358492,1.1102230246251565e-16
ai21/j1-grande,10,0.052603773584905665,0.03489707186538007,0.716,0.063118935352238,0.7169811320754718,1.1102230246251565e-16
ai21/j1-large,10,0.053320754716981125,0.029263560934650584,0.6799999999999999,0.059329587896765304,0.6933962264150944,0.0
ai21/j2-grande,10,0.05875471698113209,0.03657803510563946,0.8360000000000001,0.068,0.8231132075471697,1.1102230246251565e-16
ai21/j2-jumbo,10,0.05354716981132075,0.04206599859514865,0.868,0.06705221845696084,0.8561320754716981,0.0
cohere/command-medium-beta,10,0.03999999999999998,0.03200094004493222,0.696,0.05122499389946279,0.6957547169811321,0.0
cohere/large-20220720,10,0.039433962264150926,0.033060135936043115,0.7,0.05138093031466052,0.7028301886792453,0.0
cohere/medium-20220720,10,0.03896226415094337,0.027310172035672257,0.708,0.047497368348151665,0.7051886792452831,0.0
cohere/medium-20221108,10,0.046490566037735846,0.03428683481530241,0.7,0.05727128425310541,0.7075471698113207,0.0
cohere/small-20220720,10,0.06218867924528302,0.03527597548505519,0.43199999999999994,0.07110555533852471,0.42452830188679247,0.0
cohere/xlarge-20220609,10,0.07199999999999998,0.039232803712562415,0.76,0.08197560612767678,0.7617924528301888,1.1102230246251565e-16
eleutherai/pythia-12b-v0,10,0.05600000000000001,0.030984332103252715,0.6719999999999999,0.06400000000000002,0.6721698113207547,0.0
eleutherai/pythia-6.9b,10,0.044,0.03099050716516045,0.6279999999999999,0.05381449618829482,0.6273584905660378,0.0
lmsys/vicuna-13b-v1.3,10,0.046150943396226385,0.04664748160458228,0.716,0.0656048778674269,0.7146226415094341,1.1102230246251565e-16
