model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
01-ai/yi-large-preview,1,0.0796,0.0,0.5073,0.0,0.4277,0.0
ai21/jamba-1.5-large,1,0.0549,0.0,0.4486,0.0,0.3937,0.0
amazon/nova-lite-v1:0,1,0.0593,0.0,0.4118,0.0,0.3524,0.0
anthropic/claude-3-opus-20240229,1,0.0506,0.0,0.4912,0.0,0.4405,0.0
anthropic/claude-3-sonnet-20240229,1,0.0001,0.0,0.0285,0.0,0.0283,0.0
anthropic/claude-instant-1.2,1,0.1459,0.0,0.4891,0.0,0.3432,0.0
cohere/command-light,1,0.0625,0.0,0.2576,0.0,0.1951,0.0
cohere/command,1,0.0999,0.0,0.491,0.0,0.3911,0.0
deepseek-ai/deepseek-v3,1,0.0465,0.0,0.5134,0.0,0.467,0.0
google/gemini-1.5-flash-001,1,0.0158,0.0,0.3482,0.0,0.3324,0.0
google/gemini-1.5-flash-002,1,0.0683,0.0,0.3911,0.0,0.3228,0.0
google/gemma-2-27b-it,1,0.0735,0.0,0.4264,0.0,0.3529,0.0
google/text-bison@001,1,0.1104,0.0,0.5004,0.0,0.39,0.0
meta/llama-3.3-70b-instruct-turbo,1,0.0655,0.0,0.4962,0.0,0.4307,0.0
microsoft/phi-2,1,0.1015,0.0,0.2566,0.0,0.1552,0.0
microsoft/phi-3-medium-4k-instruct,1,0.0226,0.0,0.301,0.0,0.2784,0.0
microsoft/phi-3-small-8k-instruct,1,0.0611,0.0,0.3848,0.0,0.3237,0.0
mistralai/mixtral-8x7b-32kseqlen,1,0.0061,0.0,0.4334,0.0,0.4273,0.0
openai/gpt-4o-2024-05-13,1,0.0883,0.0,0.5897,0.0,0.5013,0.0
openai/text-davinci-003,1,0.0663,0.0,0.4798,0.0,0.4134,0.0
tiiuae/falcon-7b,1,0.0773,0.0,0.3625,0.0,0.2852,0.0
writer/palmyra-x-v2,1,0.0868,0.0,0.5149,0.0,0.4281,0.0
