model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
AlephAlpha/luminous-base,10,0.025600000000000005,0.021555509736491965,0.5119999999999999,0.031240998703626614,0.524,0.0,DyckLanguage
ai21/j1-grande-v2-beta,10,0.03759999999999999,0.013350655414622875,0.668,0.031874754901018446,0.644,0.0,DyckLanguage
ai21/j1-jumbo,10,0.03560000000000001,0.030669854906732137,0.45599999999999996,0.0454312667664022,0.4680000000000001,5.551115123125783e-17,DyckLanguage
ai21/j2-large,10,0.04519999999999998,0.030082553083141072,0.5860000000000001,0.05295280917949489,0.574,0.0,DyckLanguage
anthropic/stanford-online-all-v4-s3,10,0.033000000000000015,0.019000000000000003,0.859,0.03700000000000001,0.85,0.0,DyckLanguage
cohere/command-xlarge-beta,10,0.027200000000000002,0.01755448660599336,0.45599999999999996,0.03231098884280703,0.454,0.0,DyckLanguage
cohere/xlarge-20221108,10,0.049,0.03940812099047605,0.615,0.06053924347066123,0.598,0.0,DyckLanguage
lmsys/vicuna-7b-v1.3,10,0.03760000000000002,0.019032603605392513,0.622,0.04214261501141098,0.622,0.0,DyckLanguage
microsoft/TNLGv2_530B,10,0.03640000000000002,0.025904439773907485,0.7579999999999999,0.03994996871087637,0.7780000000000001,1.1102230246251565e-16,DyckLanguage
microsoft/TNLGv2_7B,10,0.029200000000000014,0.016714065932620932,0.532,0.03340658617698014,0.5359999999999999,1.1102230246251565e-16,DyckLanguage
mosaicml/mpt-30b,10,0.027400000000000015,0.026669083223838045,0.6529999999999999,0.03318132004607412,0.6340000000000001,1.1102230246251565e-16,DyckLanguage
openai/text-babbage-001,10,0.017599999999999998,0.011235657524150509,0.198,0.01833030277982336,0.20800000000000002,2.7755575615628914e-17,DyckLanguage
openai/text-davinci-003,10,0.026000000000000023,0.014282856857085711,0.7539999999999999,0.029051678092667923,0.76,0.0,DyckLanguage
together/bloom,10,0.028199999999999992,0.019150979087242503,0.537,0.03287856444554719,0.5280000000000001,1.1102230246251565e-16,DyckLanguage
together/opt-175b,10,0.03839999999999998,0.02452427368955091,0.54,0.03872983346207415,0.516,0.0,DyckLanguage
together/redpajama-incite-base-3b-v1,10,0.02400000000000001,0.02107130750570547,0.534,0.03168595903550972,0.53,0.0,DyckLanguage
writer/palmyra-x,10,0.026000000000000013,0.01732050807568878,0.5980000000000001,0.03124099870362663,0.598,0.0,DyckLanguage
AlephAlpha/luminous-base,10,0.011,0.008717797887081349,0.023,0.01268857754044952,0.029000000000000005,3.469446951953614e-18,GSM8K-Classic
ai21/j1-grande-v2-beta,10,0.0264,0.01195993311018084,0.076,0.02835489375751565,0.08199999999999999,1.3877787807814457e-17,GSM8K-Classic
ai21/j1-jumbo,10,0.020800000000000006,0.014260434775980711,0.072,0.015362291495737217,0.052000000000000005,6.938893903907228e-18,GSM8K-Classic
ai21/j2-large,10,0.012999999999999998,0.011874342087037915,0.025,0.016881943016134132,0.019999999999999997,3.469446951953614e-18,GSM8K-Classic
anthropic/stanford-online-all-v4-s3,10,0.027000000000000003,0.014282856857085705,0.159,0.02947880594596735,0.151,0.0,GSM8K-Classic
cohere/command-xlarge-beta,10,0.028000000000000004,0.016031219541881397,0.13200000000000003,0.03187475490101846,0.127,0.0,GSM8K-Classic
cohere/xlarge-20221108,10,0.0126,0.0132,0.086,0.018000000000000002,0.08299999999999999,1.3877787807814457e-17,GSM8K-Classic
lmsys/vicuna-7b-v1.3,10,0.021,0.016881943016134125,0.14500000000000002,0.024596747752497688,0.13399999999999998,2.7755575615628914e-17,GSM8K-Classic
microsoft/TNLGv2_530B,10,0.0268,0.032027488193737574,0.146,0.04054626986542659,0.13600000000000004,2.7755575615628914e-17,GSM8K-Classic
microsoft/TNLGv2_7B,10,0.009,0.0066332495807108,0.017,0.011,0.018999999999999996,3.469446951953614e-18,GSM8K-Classic
mosaicml/mpt-30b,10,0.0308,0.020575713839378694,0.16799999999999998,0.03682390527904394,0.16399999999999998,2.7755575615628914e-17,GSM8K-Classic
openai/text-babbage-001,10,0.0,0.0,0.0,0.0,0.0,0.0,GSM8K-Classic
openai/text-davinci-003,10,0.03820000000000001,0.034084600628436296,0.51,0.05,0.521,0.0,GSM8K-Classic
together/bloom,10,0.011999999999999999,0.009219544457292884,0.07999999999999999,0.013416407864998738,0.087,0.0,GSM8K-Classic
