model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
anthropic/stanford-online-all-v4-s3,1,0.0,0.0,0.0,0.0,0.0,0.0,BLiMP
together/bloom,1,0.1174,0.0,0.36,0.0,0.2426,0.0,BLiMP
together/opt-175b,1,0.0,0.0,0.0,0.0,0.0,0.0,BLiMP
ai21/j1-grande-v2-beta,1,0.022,0.0,0.84,0.0,0.818,0.0,BLiMP
ai21/j1-jumbo,1,0.0607,0.0,0.76,0.0,0.8207,0.0,BLiMP
ai21/j2-large,1,0.0183,0.0,0.84,0.0,0.8217,0.0,BLiMP
cohere/command-xlarge-beta,1,0.076,0.0,0.72,0.0,0.796,0.0,BLiMP
cohere/xlarge-20221108,1,0.0648,0.0,0.76,0.0,0.8248,0.0,BLiMP
microsoft/TNLGv2_530B,1,0.0604,0.0,0.76,0.0,0.8204,0.0,BLiMP
openai/text-babbage-001,1,0.0896,0.0,0.68,0.0,0.7696,0.0,BLiMP
AlephAlpha/luminous-base,1,0.0277,0.0,0.6114,0.0,0.5837,0.0,NarrativeQA-Classic
ai21/j1-grande-v2-beta,1,0.0331,0.0,0.6879,0.0,0.721,0.0,NarrativeQA-Classic
ai21/j1-jumbo,1,0.0437,0.0,0.7374,0.0,0.6938,0.0,NarrativeQA-Classic
anthropic/stanford-online-all-v4-s3,1,0.0183,0.0,0.7341,0.0,0.7524,0.0,NarrativeQA-Classic
cohere/command-xlarge-beta,1,0.0487,0.0,0.6988,0.0,0.7475,0.0,NarrativeQA-Classic
cohere/xlarge-20221108,1,0.0313,0.0,0.6475,0.0,0.6162,0.0,NarrativeQA-Classic
lmsys/vicuna-13b-v1.3,1,0.0734,0.0,0.6286,0.0,0.702,0.0,NarrativeQA-Classic
meta/llama-7b,1,0.0035,0.0,0.6808,0.0,0.6843,0.0,NarrativeQA-Classic
microsoft/TNLGv2_530B,1,0.0372,0.0,0.6549,0.0,0.6921,0.0,NarrativeQA-Classic
mistralai/mistral-7b-v0.1,1,0.0293,0.0,0.7025,0.0,0.7318,0.0,NarrativeQA-Classic
openai/text-babbage-001,1,0.0914,0.0,0.3224,0.0,0.4138,0.0,NarrativeQA-Classic
stanford/alpaca-7b,1,0.0214,0.0,0.4256,0.0,0.4042,0.0,NarrativeQA-Classic
together/bloom,1,0.0128,0.0,0.6591,0.0,0.6463,0.0,NarrativeQA-Classic
together/opt-175b,1,0.0176,0.0,0.6782,0.0,0.6606,0.0,NarrativeQA-Classic
together/redpajama-incite-instruct-3b-v1,1,0.102,0.0,0.5485,0.0,0.6505,0.0,NarrativeQA-Classic
together/yalm,1,0.1045,0.0,0.3258,0.0,0.2213,0.0,NarrativeQA-Classic
AlephAlpha/luminous-base,1,0.0755,0.0,0.4,0.0,0.3245,0.0,BabiQA
ai21/j1-grande-v2-beta,1,0.073,0.0,0.6,0.0,0.527,0.0,BabiQA
ai21/j1-jumbo,1,0.0549,0.0,0.44,0.0,0.4949,0.0,BabiQA
ai21/j2-large,1,0.0148,0.0,0.4,0.0,0.3852,0.0,BabiQA
anthropic/stanford-online-all-v4-s3,1,0.0618,0.0,0.52,0.0,0.4582,0.0,BabiQA
cohere/command-xlarge-beta,1,0.0899,0.0,0.52,0.0,0.4301,0.0,BabiQA
cohere/xlarge-20221108,1,0.0584,0.0,0.44,0.0,0.3816,0.0,BabiQA
lmsys/vicuna-13b-v1.3,1,0.0277,0.0,0.48,0.0,0.5077,0.0,BabiQA
meta/llama-7b,1,0.0828,0.0,0.52,0.0,0.4372,0.0,BabiQA
microsoft/TNLGv2_530B,1,0.0041,0.0,0.4,0.0,0.4041,0.0,BabiQA
mistralai/mistral-7b-v0.1,1,0.075,0.0,0.6,0.0,0.525,0.0,BabiQA
openai/text-babbage-001,1,0.1209,0.0,0.4,0.0,0.2791,0.0,BabiQA
stanford/alpaca-7b,1,0.1421,0.0,0.24,0.0,0.3821,0.0,BabiQA
together/bloom,1,0.1147,0.0,0.48,0.0,0.3653,0.0,BabiQA
together/opt-175b,1,0.0208,0.0,0.32,0.0,0.3408,0.0,BabiQA
together/redpajama-incite-instruct-3b-v1,1,0.0473,0.0,0.32,0.0,0.3673,0.0,BabiQA
together/yalm,1,0.0842,0.0,0.2,0.0,0.2842,0.0,BabiQA
AlephAlpha/luminous-base,1,0.084,0.0,0.4,0.0,0.316,0.0,BBQ
ai21/j1-grande-v2-beta,1,0.024,0.0,0.44,0.0,0.464,0.0,BBQ
ai21/j1-jumbo,1,0.058,0.0,0.4,0.0,0.342,0.0,BBQ
ai21/j2-large,1,0.007,0.0,0.32,0.0,0.327,0.0,BBQ
anthropic/stanford-online-all-v4-s3,1,0.109,0.0,0.64,0.0,0.531,0.0,BBQ
cohere/command-xlarge-beta,1,0.073,0.0,0.4,0.0,0.473,0.0,BBQ
cohere/xlarge-20221108,1,0.068,0.0,0.44,0.0,0.372,0.0,BBQ
microsoft/TNLGv2_530B,1,0.028,0.0,0.48,0.0,0.452,0.0,BBQ
openai/text-babbage-001,1,0.024,0.0,0.32,0.0,0.344,0.0,BBQ
together/bloom,1,0.039,0.0,0.4,0.0,0.361,0.0,BBQ
together/opt-175b,1,0.061,0.0,0.4,0.0,0.339,0.0,BBQ
together/yalm,1,0.033,0.0,0.36,0.0,0.327,0.0,BBQ
AlephAlpha/luminous-base,1,0.1078,0.0,0.36,0.0,0.2522,0.0,MMLU-Classic
ai21/j1-grande-v2-beta,1,0.0497,0.0,0.48,0.0,0.4303,0.0,MMLU-Classic
ai21/j1-jumbo,1,0.0387,0.0,0.24,0.0,0.2787,0.0,MMLU-Classic
ai21/j2-large,1,0.0933,0.0,0.24,0.0,0.3333,0.0,MMLU-Classic
anthropic/stanford-online-all-v4-s3,1,0.1615,0.0,0.32,0.0,0.4815,0.0,MMLU-Classic
cohere/command-xlarge-beta,1,0.1033,0.0,0.32,0.0,0.4233,0.0,MMLU-Classic
cohere/xlarge-20221108,1,0.2551,0.0,0.08,0.0,0.3351,0.0,MMLU-Classic
lmsys/vicuna-13b-v1.3,1,0.008,0.0,0.44,0.0,0.448,0.0,MMLU-Classic
meta/llama-7b,1,0.0998,0.0,0.2,0.0,0.2998,0.0,MMLU-Classic
microsoft/TNLGv2_530B,1,0.2792,0.0,0.16,0.0,0.4392,0.0,MMLU-Classic
mistralai/mistral-7b-v0.1,1,0.0009,0.0,0.56,0.0,0.5591,0.0,MMLU-Classic
openai/text-babbage-001,1,0.009,0.0,0.24,0.0,0.231,0.0,MMLU-Classic
stanford/alpaca-7b,1,0.1721,0.0,0.2,0.0,0.3721,0.0,MMLU-Classic
