model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
01-ai/yi-6b,1,0.0078,0.0,0.7046,0.0,0.7124,0.0
01-ai/yi-large-preview,1,0.0082,0.0,0.3728,0.0,0.381,0.0
ai21/jamba-instruct,1,0.0274,0.0,0.6952,0.0,0.6678,0.0
amazon/nova-micro-v1:0,1,0.108,0.0,0.8557,0.0,0.7477,0.0
anthropic/claude-3-5-sonnet-20241022,1,0.0298,0.0,0.8106,0.0,0.7808,0.0
anthropic/claude-3-haiku-20240307,1,0.0265,0.0,0.2155,0.0,0.242,0.0
anthropic/claude-instant-1.2,1,0.0152,0.0,0.6448,0.0,0.6296,0.0
google/gemma-2-27b-it,1,0.01,0.0,0.8019,0.0,0.7918,0.0
google/gemma-2-9b-it,1,0.0306,0.0,0.8103,0.0,0.7797,0.0
google/text-bison@001,1,0.0239,0.0,0.7456,0.0,0.7217,0.0
meta/llama-2-70b,1,0.0817,0.0,0.847,0.0,0.7653,0.0
meta/llama-2-7b,1,0.0047,0.0,0.7055,0.0,0.7008,0.0
meta/llama-3.2-90b-vision-instruct-turbo,1,0.0495,0.0,0.8282,0.0,0.7787,0.0
microsoft/phi-3-medium-4k-instruct,1,0.003,0.0,0.7359,0.0,0.7389,0.0
mistralai/mixtral-8x22b,1,0.0365,0.0,0.822,0.0,0.7855,0.0
openai/gpt-3.5-turbo-0613,1,0.0372,0.0,0.615,0.0,0.6522,0.0
openai/gpt-4-1106-preview,1,0.0277,0.0,0.7566,0.0,0.7289,0.0
qwen/qwen1.5-72b,1,0.0236,0.0,0.6292,0.0,0.6057,0.0
qwen/qwen2-72b-instruct,1,0.033,0.0,0.7703,0.0,0.7373,0.0
qwen/qwen2.5-7b-instruct-turbo,1,0.0494,0.0,0.7899,0.0,0.7405,0.0
snowflake/snowflake-arctic-instruct,1,0.0457,0.0,0.696,0.0,0.6503,0.0
writer/palmyra-x-v3,1,0.054,0.0,0.7684,0.0,0.7144,0.0
