model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
AlephAlpha/luminous-base,1,0.0,0.0,0.0,0.0,0.0,0.0,SRN
ai21/j1-grande-v2-beta,1,0.05366666666666667,0.0,0.07333333333333333,0.0,0.127,0.0,SRN
ai21/j1-jumbo,1,0.07166666666666666,0.0,0.11333333333333334,0.0,0.185,0.0,SRN
ai21/j2-large,1,0.04733333333333334,0.0,0.12,0.0,0.16733333333333333,0.0,SRN
anthropic/stanford-online-all-v4-s3,1,0.06033333333333332,0.0,0.29333333333333333,0.0,0.233,0.0,SRN
cohere/command-xlarge-beta,1,0.007666666666666655,0.0,0.2333333333333333,0.0,0.22566666666666665,0.0,SRN
cohere/xlarge-20221108,1,0.0,0.0,0.0,0.0,0.0,0.0,SRN
lmsys/vicuna-7b-v1.3,1,0.034999999999999976,0.0,0.3,0.0,0.265,0.0,SRN
microsoft/TNLGv2_530B,1,0.03633333333333333,0.0,0.32,0.0,0.2836666666666667,0.0,SRN
microsoft/TNLGv2_7B,1,0.04999999999999999,0.0,0.16,0.0,0.21,0.0,SRN
mosaicml/mpt-30b,1,0.03566666666666665,0.0,0.16,0.0,0.19566666666666666,0.0,SRN
openai/text-babbage-001,1,0.091,0.0,0.14666666666666667,0.0,0.23766666666666666,0.0,SRN
openai/text-davinci-003,1,0.0030000000000000027,0.0,0.82,0.0,0.817,0.0,SRN
together/bloom,1,0.02833333333333335,0.0,0.21333333333333332,0.0,0.24166666666666667,0.0,SRN
together/opt-175b,1,0.1093333333333334,0.0,0.45333333333333337,0.0,0.344,0.0,SRN
together/redpajama-incite-base-3b-v1,1,0.0,0.0,0.0,0.0,0.0,0.0,SRN
writer/palmyra-x,1,0.059666666666666646,0.0,0.7266666666666667,0.0,0.667,0.0,SRN
AlephAlpha/luminous-base,1,0.009000000000000001,0.0,0.02,0.0,0.029,0.0,GSM8K-Classic
ai21/j1-grande-v2-beta,1,0.062,0.0,0.02,0.0,0.082,0.0,GSM8K-Classic
ai21/j1-jumbo,1,0.008,0.0,0.06,0.0,0.052,0.0,GSM8K-Classic
ai21/j2-large,1,0.02,0.0,0.0,0.0,0.02,0.0,GSM8K-Classic
anthropic/stanford-online-all-v4-s3,1,0.091,0.0,0.06,0.0,0.151,0.0,GSM8K-Classic
cohere/command-xlarge-beta,1,0.067,0.0,0.06,0.0,0.127,0.0,GSM8K-Classic
cohere/xlarge-20221108,1,0.063,0.0,0.02,0.0,0.083,0.0,GSM8K-Classic
lmsys/vicuna-7b-v1.3,1,0.034,0.0,0.1,0.0,0.134,0.0,GSM8K-Classic
microsoft/TNLGv2_530B,1,0.096,0.0,0.04,0.0,0.136,0.0,GSM8K-Classic
microsoft/TNLGv2_7B,1,0.0010000000000000009,0.0,0.02,0.0,0.019,0.0,GSM8K-Classic
mosaicml/mpt-30b,1,0.04400000000000001,0.0,0.12,0.0,0.164,0.0,GSM8K-Classic
openai/text-babbage-001,1,0.0,0.0,0.0,0.0,0.0,0.0,GSM8K-Classic
openai/text-davinci-003,1,0.02100000000000002,0.0,0.5,0.0,0.521,0.0,GSM8K-Classic
together/bloom,1,0.026999999999999996,0.0,0.06,0.0,0.087,0.0,GSM8K-Classic
together/opt-175b,1,0.034,0.0,0.0,0.0,0.034,0.0,GSM8K-Classic
together/redpajama-incite-base-3b-v1,1,0.01,0.0,0.0,0.0,0.01,0.0,GSM8K-Classic
writer/palmyra-x,1,0.025000000000000022,0.0,0.6,0.0,0.625,0.0,GSM8K-Classic
AlephAlpha/luminous-base,1,0.018750566687822934,0.0,0.9024390243902439,0.0,0.9211895910780669,0.0,IMDB
ai21/j1-grande-v2-beta,1,0.09273170062427105,0.0,0.8372093023255814,0.0,0.9299410029498525,0.0,IMDB
ai21/j1-jumbo,1,0.07724497496055427,0.0,0.8372093023255814,0.0,0.9144542772861357,0.0,IMDB
ai21/j2-large,1,0.01592166107534676,0.0,0.926829268292683,0.0,0.9427509293680297,0.0,IMDB
anthropic/stanford-online-all-v4-s3,1,0.047134088354802484,0.0,0.8837209302325582,0.0,0.9308550185873606,0.0,IMDB
cohere/command-xlarge-beta,1,0.02484359416084858,0.0,0.926829268292683,0.0,0.9516728624535316,0.0,IMDB
cohere/xlarge-20221108,1,0.012245317966659841,0.0,0.9302325581395349,0.0,0.9424778761061947,0.0,IMDB
lmsys/vicuna-7b-v1.3,1,0.0924705882352942,0.0,0.8235294117647058,0.0,0.916,0.0,IMDB
microsoft/TNLGv2_530B,1,0.005083426990576623,0.0,0.9302325581395349,0.0,0.9353159851301115,0.0,IMDB
microsoft/TNLGv2_7B,1,0.003838506094925198,0.0,0.9302325581395349,0.0,0.9263940520446097,0.0,IMDB
mosaicml/mpt-30b,1,0.04723529411764704,0.0,0.9117647058823529,0.0,0.959,0.0,IMDB
openai/text-babbage-001,1,0.020203059614461116,0.0,0.9302325581395349,0.0,0.9100294985250738,0.0,IMDB
openai/text-davinci-003,1,0.024936543870480943,0.0,0.7906976744186046,0.0,0.8156342182890856,0.0,IMDB
together/bloom,1,0.04172214057231782,0.0,0.9069767441860465,0.0,0.9486988847583643,0.0,IMDB
together/opt-175b,1,0.0446961182674851,0.0,0.9069767441860465,0.0,0.9516728624535316,0.0,IMDB
together/redpajama-incite-base-3b-v1,1,0.03117647058823525,0.0,0.9411764705882353,0.0,0.91,0.0,IMDB
writer/palmyra-x,1,0.0032822558708858196,0.0,0.926829268292683,0.0,0.9301115241635688,0.0,IMDB
anthropic/stanford-online-all-v4-s3,1,0.031333333333333324,0.0,0.56,0.0,0.5913333333333334,0.0,CommonSense
together/bloom,1,0.188,0.0,0.12,0.0,0.308,0.0,CommonSense
together/opt-175b,1,0.02733333333333332,0.0,0.3,0.0,0.3273333333333333,0.0,CommonSense
ai21/j1-grande-v2-beta,1,0.06000000000000005,0.0,0.68,0.0,0.62,0.0,CommonSense
ai21/j1-jumbo,1,0.019333333333333313,0.0,0.64,0.0,0.6206666666666667,0.0,CommonSense
ai21/j2-large,1,0.04200000000000004,0.0,0.62,0.0,0.578,0.0,CommonSense
cohere/command-xlarge-beta,1,0.02066666666666661,0.0,0.66,0.0,0.6806666666666666,0.0,CommonSense
cohere/xlarge-20221108,1,0.06000000000000005,0.0,0.6,0.0,0.66,0.0,CommonSense
microsoft/TNLGv2_530B,1,0.010000000000000009,0.0,0.66,0.0,0.67,0.0,CommonSense
microsoft/TNLGv2_7B,1,0.023333333333333317,0.0,0.52,0.0,0.5433333333333333,0.0,CommonSense
openai/text-babbage-001,1,0.0020000000000000018,0.0,0.46,0.0,0.462,0.0,CommonSense
openai/text-davinci-003,1,0.028000000000000025,0.0,0.74,0.0,0.712,0.0,CommonSense
AlephAlpha/luminous-base,1,1.3203604410527096e-05,0.0,0.0005603318766131019,0.0,0.0005471282722025748,0.0,Copyright
ai21/j1-grande-v2-beta,1,9.293900793652535e-05,0.0,0.0006376791705483857,0.0,0.0005447401626118603,0.0,Copyright
ai21/j1-jumbo,1,1.3148726162783811e-05,0.0,0.00055562634921598,0.0,0.0005424776230531961,0.0,Copyright
ai21/j2-large,1,4.132885035611916e-05,0.0,0.0004992599642883043,0.0,0.0005405888146444235,0.0,Copyright
anthropic/stanford-online-all-v4-s3,1,3.387547556294335e-05,0.0,0.000506372087281044,0.0,0.0005402475628439873,0.0,Copyright
cohere/command-xlarge-beta,1,3.7822497744006674e-05,0.0,0.000504421430953906,0.0,0.0005422439286979127,0.0,Copyright
cohere/xlarge-20221108,1,5.230813210664576e-05,0.0,0.000498482606730836,0.0,0.0005507907388374818,0.0,Copyright
microsoft/TNLGv2_530B,1,2.701209548981547e-05,0.0,0.000522886690124672,0.0,0.0005498987856144875,0.0,Copyright
microsoft/TNLGv2_7B,1,4.848836125406232e-05,0.0,0.0004940259768858175,0.0,0.0005425143381398798,0.0,Copyright
openai/text-babbage-001,1,2.09013581644814e-05,0.0,0.0005740764186544235,0.0,0.0005531750604899421,0.0,Copyright
openai/text-davinci-003,1,2.3828597582536233e-05,0.0,0.000633645561874781,0.0,0.0006574741594573173,0.0,Copyright
together/bloom,1,3.0495588335997066e-06,0.0,0.000728407119565646,0.0,0.0007253575607320463,0.0,Copyright
together/opt-175b,1,1.537436570295226e-05,0.0,0.0007344362124150505,0.0,0.0007498105781180027,0.0,Copyright
writer/palmyra-x,1,0.00017380507373904782,0.0,0.0007661351681684445,0.0,0.0005923300944293967,0.0,Copyright
AlephAlpha/luminous-base,1,0.0,0.0,0.0,0.0,0.0,0.0,Disinformation
ai21/j1-grande-v2-beta,1,0.0,0.0,0.012500000000000002,0.0,0.012500000000000002,0.0,Disinformation
ai21/j1-jumbo,1,0.0,0.0,0.004166666666666667,0.0,0.004166666666666667,0.0,Disinformation
ai21/j2-large,1,0.0,0.0,0.004166666666666667,0.0,0.004166666666666667,0.0,Disinformation
anthropic/stanford-online-all-v4-s3,1,0.0,0.0,0.004166666666666667,0.0,0.004166666666666667,0.0,Disinformation
cohere/command-xlarge-beta,1,0.0,0.0,0.0,0.0,0.0,0.0,Disinformation
cohere/xlarge-20221108,1,0.0,0.0,0.0,0.0,0.0,0.0,Disinformation
microsoft/TNLGv2_530B,1,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333,0.0,Disinformation
microsoft/TNLGv2_7B,1,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333,0.0,Disinformation
openai/text-babbage-001,1,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333,0.0,Disinformation
openai/text-davinci-003,1,0.0,0.0,0.0,0.0,0.0,0.0,Disinformation
together/bloom,1,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333,0.0,Disinformation
together/opt-175b,1,0.0,0.0,0.012500000000000002,0.0,0.012500000000000002,0.0,Disinformation
writer/palmyra-x,1,0.0,0.0,0.004166666666666667,0.0,0.004166666666666667,0.0,Disinformation
