model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
AlephAlpha/luminous-base,10,0.04213333333333333,0.031621090008621365,0.5239999999999999,0.05267932337370243,0.524,0.0,DyckLanguage
ai21/j1-grande-v2-beta,10,0.05146666666666668,0.03474452794645833,0.6133333333333334,0.05399588461684426,0.644,0.0,DyckLanguage
ai21/j1-jumbo,10,0.03786666666666668,0.03493333333333334,0.4453333333333333,0.04626493752772659,0.4680000000000001,5.551115123125783e-17,DyckLanguage
ai21/j2-large,10,0.03733333333333333,0.02142687823998424,0.5706666666666667,0.042915938505149534,0.574,0.0,DyckLanguage
anthropic/stanford-online-all-v4-s3,10,0.03800000000000001,0.022861904265976323,0.8640000000000001,0.04207929023482533,0.85,0.0,DyckLanguage
cohere/command-xlarge-beta,10,0.03586666666666665,0.02500275540371057,0.4466666666666666,0.043101946333985626,0.454,0.0,DyckLanguage
cohere/xlarge-20221108,10,0.04920000000000002,0.03100222214257839,0.6266666666666667,0.05059644256269407,0.598,0.0,DyckLanguage
lmsys/vicuna-7b-v1.3,10,0.04213333333333334,0.03549497617034461,0.5933333333333333,0.047046076705006254,0.622,0.0,DyckLanguage
microsoft/TNLGv2_530B,10,0.02186666666666669,0.015335651998601882,0.7773333333333333,0.026699979192667728,0.7780000000000001,1.1102230246251565e-16,DyckLanguage
microsoft/TNLGv2_7B,10,0.044000000000000004,0.018903262505010426,0.5346666666666666,0.04787019485604332,0.5359999999999999,1.1102230246251565e-16,DyckLanguage
mosaicml/mpt-30b,10,0.03599999999999999,0.02386070689089773,0.6279999999999999,0.04277070648625451,0.6340000000000001,1.1102230246251565e-16,DyckLanguage
openai/text-babbage-001,10,0.04133333333333333,0.02887521043694361,0.1906666666666667,0.047347415745505876,0.20800000000000002,2.7755575615628914e-17,DyckLanguage
openai/text-davinci-003,10,0.03333333333333334,0.025473297566057065,0.7746666666666667,0.03930507459462314,0.76,0.0,DyckLanguage
together/bloom,10,0.039733333333333315,0.03183178006681722,0.532,0.050754310161798065,0.5280000000000001,1.1102230246251565e-16,DyckLanguage
together/opt-175b,10,0.030933333333333323,0.026356867121197166,0.52,0.04044200236827493,0.516,0.0,DyckLanguage
together/redpajama-incite-base-3b-v1,10,0.031333333333333324,0.02948445918332799,0.5186666666666667,0.04150501977672901,0.53,0.0,DyckLanguage
writer/palmyra-x,10,0.02613333333333332,0.025336491031273,0.5879999999999999,0.03499841266241782,0.598,0.0,DyckLanguage
AlephAlpha/luminous-base,10,0.01386666666666667,0.009371588268093443,0.017333333333333333,0.011999999999999999,0.029000000000000005,3.469446951953614e-18,GSM8K-Classic
ai21/j1-grande-v2-beta,10,0.034666666666666665,0.01829389697868299,0.08800000000000001,0.03873557079022387,0.08199999999999999,1.3877787807814457e-17,GSM8K-Classic
ai21/j1-jumbo,10,0.00986666666666667,0.009450690744890316,0.04933333333333333,0.01339983416149452,0.052000000000000005,6.938893903907228e-18,GSM8K-Classic
ai21/j2-large,10,0.012,0.008844332774281068,0.02,0.0149071198499986,0.019999999999999997,3.469446951953614e-18,GSM8K-Classic
