model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
ai21/j1-grande-v2-beta,1,0.136,0.0,0.6,0.0,0.464,0.0,BBQ
ai21/j1-large,1,0.009,0.0,0.32,0.0,0.329,0.0,BBQ
ai21/j2-jumbo,1,0.083,0.0,0.64,0.0,0.557,0.0,BBQ
cohere/large-20220720,1,0.157,0.0,0.48,0.0,0.323,0.0,BBQ
microsoft/TNLGv2_530B,1,0.108,0.0,0.56,0.0,0.452,0.0,BBQ
openai/text-ada-001,1,0.093,0.0,0.24,0.0,0.333,0.0,BBQ
openai/text-babbage-001,1,0.056,0.0,0.4,0.0,0.344,0.0,BBQ
openai/text-davinci-003,1,0.09,0.0,0.8,0.0,0.89,0.0,BBQ
together/bloom,1,0.039,0.0,0.4,0.0,0.361,0.0,BBQ
together/yalm,1,0.033,0.0,0.36,0.0,0.327,0.0,BBQ
ai21/j1-grande-v2-beta,1,0.0748,0.0,0.4631,0.0,0.3883,0.0,QuAC
ai21/j1-large,1,0.0117,0.0,0.3164,0.0,0.3282,0.0,QuAC
ai21/j2-jumbo,1,0.0468,0.0,0.3725,0.0,0.4193,0.0,QuAC
cohere/large-20220720,1,0.0319,0.0,0.3677,0.0,0.3358,0.0,QuAC
microsoft/TNLGv2_530B,1,0.0998,0.0,0.4929,0.0,0.3931,0.0,QuAC
openai/text-ada-001,1,0.002,0.0,0.1993,0.0,0.1973,0.0,QuAC
openai/text-babbage-001,1,0.0148,0.0,0.2558,0.0,0.2706,0.0,QuAC
openai/text-davinci-003,1,0.0519,0.0,0.5491,0.0,0.4973,0.0,QuAC
together/bloom,1,0.0589,0.0,0.4014,0.0,0.3425,0.0,QuAC
together/yalm,1,0.0118,0.0,0.1376,0.0,0.1494,0.0,QuAC
