model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
01-ai/yi-large-preview,1,0.03,0.0,0.66,0.0,0.69,0.0,GSM8K-Lite
AlephAlpha/luminous-supreme,1,0.017,0.0,0.12,0.0,0.137,0.0,GSM8K-Lite
ai21/jamba-instruct,1,0.07,0.0,0.6,0.0,0.67,0.0,GSM8K-Lite
amazon/nova-lite-v1:0,1,0.051,0.0,0.88,0.0,0.829,0.0,GSM8K-Lite
anthropic/claude-2.1,1,0.024,0.0,0.58,0.0,0.604,0.0,GSM8K-Lite
anthropic/claude-3-5-sonnet-20240620,1,0.049,0.0,0.9,0.0,0.949,0.0,GSM8K-Lite
anthropic/claude-3-5-sonnet-20241022,1,0.056,0.0,0.9,0.0,0.956,0.0,GSM8K-Lite
google/gemma-2-27b-it,1,0.048,0.0,0.86,0.0,0.812,0.0,GSM8K-Lite
google/gemma-2-9b-it,1,0.038,0.0,0.8,0.0,0.762,0.0,GSM8K-Lite
google/text-bison@001,1,0.01,0.0,0.6,0.0,0.61,0.0,GSM8K-Lite
meta/llama-2-70b,1,0.047,0.0,0.52,0.0,0.567,0.0,GSM8K-Lite
meta/llama-3.1-405b-instruct-turbo,1,0.011,0.0,0.96,0.0,0.949,0.0,GSM8K-Lite
microsoft/phi-2,1,0.019,0.0,0.6,0.0,0.581,0.0,GSM8K-Lite
mistralai/mistral-7b-v0.1,1,0.043,0.0,0.42,0.0,0.377,0.0,GSM8K-Lite
openai/gpt-4-0613,1,0.028,0.0,0.96,0.0,0.932,0.0,GSM8K-Lite
openai/gpt-4-1106-preview,1,0.032,0.0,0.7,0.0,0.668,0.0,GSM8K-Lite
qwen/qwen1.5-110b-chat,1,0.025,0.0,0.84,0.0,0.815,0.0,GSM8K-Lite
qwen/qwen2.5-7b-instruct-turbo,1,0.03,0.0,0.86,0.0,0.83,0.0,GSM8K-Lite
snowflake/snowflake-arctic-instruct,1,0.008,0.0,0.76,0.0,0.768,0.0,GSM8K-Lite
tiiuae/falcon-7b,1,0.035,0.0,0.02,0.0,0.055,0.0,GSM8K-Lite
writer/palmyra-x-004,1,0.005,0.0,0.9,0.0,0.905,0.0,GSM8K-Lite
writer/palmyra-x-v2,1,0.095,0.0,0.64,0.0,0.735,0.0,GSM8K-Lite
01-ai/yi-large-preview,1,0.0347,0.0,0.1254,0.0,0.1601,0.0,WMT-14 Translation
AlephAlpha/luminous-supreme,1,0.0026,0.0,0.0906,0.0,0.0932,0.0,WMT-14 Translation
ai21/jamba-instruct,1,0.023,0.0,0.1251,0.0,0.148,0.0,WMT-14 Translation
amazon/nova-lite-v1:0,1,0.0094,0.0,0.1906,0.0,0.1812,0.0,WMT-14 Translation
anthropic/claude-2.1,1,0.0153,0.0,0.1667,0.0,0.1819,0.0,WMT-14 Translation
anthropic/claude-3-5-sonnet-20240620,1,0.0082,0.0,0.1968,0.0,0.205,0.0,WMT-14 Translation
anthropic/claude-3-5-sonnet-20241022,1,0.005,0.0,0.2073,0.0,0.2023,0.0,WMT-14 Translation
google/gemma-2-27b-it,1,0.0145,0.0,0.2062,0.0,0.1917,0.0,WMT-14 Translation
google/gemma-2-9b-it,1,0.0049,0.0,0.1878,0.0,0.1828,0.0,WMT-14 Translation
google/text-bison@001,1,0.0049,0.0,0.2157,0.0,0.2108,0.0,WMT-14 Translation
meta/llama-2-70b,1,0.0378,0.0,0.2151,0.0,0.1774,0.0,WMT-14 Translation
meta/llama-3.1-405b-instruct-turbo,1,0.0122,0.0,0.1968,0.0,0.209,0.0,WMT-14 Translation
microsoft/phi-2,1,0.0079,0.0,0.0291,0.0,0.037,0.0,WMT-14 Translation
mistralai/mistral-7b-v0.1,1,0.0185,0.0,0.1645,0.0,0.146,0.0,WMT-14 Translation
openai/gpt-4-0613,1,0.0076,0.0,0.1813,0.0,0.1889,0.0,WMT-14 Translation
openai/gpt-4-1106-preview,1,0.0077,0.0,0.1739,0.0,0.1816,0.0,WMT-14 Translation
qwen/qwen1.5-110b-chat,1,0.0121,0.0,0.1858,0.0,0.1738,0.0,WMT-14 Translation
qwen/qwen2.5-7b-instruct-turbo,1,0.014,0.0,0.1275,0.0,0.1415,0.0,WMT-14 Translation
snowflake/snowflake-arctic-instruct,1,0.0025,0.0,0.1529,0.0,0.1554,0.0,WMT-14 Translation
tiiuae/falcon-7b,1,0.001,0.0,0.085,0.0,0.084,0.0,WMT-14 Translation
writer/palmyra-x-004,1,0.0003,0.0,0.1807,0.0,0.1804,0.0,WMT-14 Translation
writer/palmyra-x-v2,1,0.0131,0.0,0.1987,0.0,0.2119,0.0,WMT-14 Translation
