model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
anthropic/stanford-online-all-v4-s3,1,0.0,0.0,0.0,0.0,0.0,0.0,BLiMP
together/bloom,1,0.0426,0.0,0.2,0.0,0.2426,0.0,BLiMP
together/opt-175b,1,0.0,0.0,0.0,0.0,0.0,0.0,BLiMP
ai21/j1-grande-v2-beta,1,0.0313,0.0,0.7867,0.0,0.818,0.0,BLiMP
ai21/j1-jumbo,1,0.0874,0.0,0.7333,0.0,0.8207,0.0,BLiMP
ai21/j2-large,1,0.0084,0.0,0.8133,0.0,0.8217,0.0,BLiMP
cohere/command-xlarge-beta,1,0.0227,0.0,0.7733,0.0,0.796,0.0,BLiMP
cohere/xlarge-20221108,1,0.0152,0.0,0.84,0.0,0.8248,0.0,BLiMP
microsoft/TNLGv2_530B,1,0.0063,0.0,0.8267,0.0,0.8204,0.0,BLiMP
openai/text-babbage-001,1,0.0037,0.0,0.7733,0.0,0.7696,0.0,BLiMP
AlephAlpha/luminous-base,1,0.0051,0.0,0.5786,0.0,0.5837,0.0,NarrativeQA-Classic
ai21/j1-grande-v2-beta,1,0.0727,0.0,0.7937,0.0,0.721,0.0,NarrativeQA-Classic
ai21/j1-jumbo,1,0.0434,0.0,0.7371,0.0,0.6938,0.0,NarrativeQA-Classic
anthropic/stanford-online-all-v4-s3,1,0.0385,0.0,0.7909,0.0,0.7524,0.0,NarrativeQA-Classic
cohere/command-xlarge-beta,1,0.0068,0.0,0.7543,0.0,0.7475,0.0,NarrativeQA-Classic
cohere/xlarge-20221108,1,0.036,0.0,0.6522,0.0,0.6162,0.0,NarrativeQA-Classic
lmsys/vicuna-13b-v1.3,1,0.0084,0.0,0.7104,0.0,0.702,0.0,NarrativeQA-Classic
meta/llama-7b,1,0.0094,0.0,0.6938,0.0,0.6843,0.0,NarrativeQA-Classic
microsoft/TNLGv2_530B,1,0.0081,0.0,0.7002,0.0,0.6921,0.0,NarrativeQA-Classic
