model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
01-ai/yi-34b,1,0.0076,0.0,0.4359,0.0,0.4435,0.0
AlephAlpha/luminous-supreme,1,0.0454,0.0,0.2538,0.0,0.2992,0.0
allenai/olmo-7b,1,0.007,0.0,0.2656,0.0,0.2586,0.0
anthropic/claude-3-haiku-20240307,1,0.0037,0.0,0.1474,0.0,0.1437,0.0
anthropic/claude-instant-1.2,1,0.0613,0.0,0.4045,0.0,0.3432,0.0
cohere/command-r-plus,1,0.0477,0.0,0.3909,0.0,0.3432,0.0
cohere/command-r,1,0.0004,0.0,0.3527,0.0,0.3522,0.0
deepseek-ai/deepseek-llm-67b-chat,1,0.0136,0.0,0.3985,0.0,0.4121,0.0
google/gemini-1.0-pro-002,1,0.0132,0.0,0.3774,0.0,0.3906,0.0
google/gemini-2.0-flash-exp,1,0.0306,0.0,0.4125,0.0,0.4431,0.0
meta/llama-2-13b,1,0.0132,0.0,0.3838,0.0,0.3706,0.0
meta/llama-3-8b,1,0.067,0.0,0.4451,0.0,0.378,0.0
meta/llama-65b,1,0.0073,0.0,0.4253,0.0,0.4326,0.0
microsoft/phi-2,1,0.0369,0.0,0.1921,0.0,0.1552,0.0
mistralai/mistral-large-2402,1,0.0543,0.0,0.3654,0.0,0.3111,0.0
mistralai/mistral-medium-2312,1,0.0079,0.0,0.2818,0.0,0.2897,0.0
openai/gpt-4-0613,1,0.0046,0.0,0.4615,0.0,0.4569,0.0
openai/gpt-4-1106-preview,1,0.0194,0.0,0.4153,0.0,0.4347,0.0
openai/gpt-4-turbo-2024-04-09,1,0.0593,0.0,0.4228,0.0,0.4821,0.0
qwen/qwen1.5-14b,1,0.0088,0.0,0.3091,0.0,0.3004,0.0
qwen/qwen1.5-32b,1,0.0443,0.0,0.3977,0.0,0.3534,0.0
qwen/qwen2-72b-instruct,1,0.0311,0.0,0.3586,0.0,0.3897,0.0
