model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
01-ai/yi-34b,1,0.0083,0.0,0.4518,0.0,0.4435,0.0
ai21/j2-grande,1,0.0376,0.0,0.3876,0.0,0.35,0.0
amazon/nova-micro-v1:0,1,0.0089,0.0,0.2936,0.0,0.2847,0.0
anthropic/claude-3-opus-20240229,1,0.0122,0.0,0.4527,0.0,0.4405,0.0
anthropic/claude-v1.3,1,0.0002,0.0,0.4091,0.0,0.4089,0.0
cohere/command,1,0.0029,0.0,0.3882,0.0,0.3911,0.0
databricks/dbrx-instruct,1,0.0085,0.0,0.2923,0.0,0.2839,0.0
google/text-bison@001,1,0.0073,0.0,0.3973,0.0,0.39,0.0
meta/llama-3.2-90b-vision-instruct-turbo,1,0.0168,0.0,0.4736,0.0,0.4568,0.0
meta/llama-65b,1,0.012,0.0,0.4445,0.0,0.4326,0.0
microsoft/phi-3-small-8k-instruct,1,0.06,0.0,0.3837,0.0,0.3237,0.0
mistralai/mistral-7b-instruct-v0.3,1,0.0574,0.0,0.3107,0.0,0.2533,0.0
mistralai/mistral-7b-v0.1,1,0.064,0.0,0.431,0.0,0.367,0.0
mistralai/mixtral-8x7b-32kseqlen,1,0.0016,0.0,0.4256,0.0,0.4273,0.0
mistralai/open-mistral-nemo-2407,1,0.0121,0.0,0.2769,0.0,0.2648,0.0
openai/gpt-4-0613,1,0.0065,0.0,0.4634,0.0,0.4569,0.0
openai/gpt-4o-2024-08-06,1,0.001,0.0,0.4948,0.0,0.4958,0.0
openai/text-davinci-003,1,0.0113,0.0,0.4022,0.0,0.4134,0.0
qwen/qwen1.5-14b,1,0.0705,0.0,0.2299,0.0,0.3004,0.0
qwen/qwen1.5-72b,1,0.0826,0.0,0.4997,0.0,0.4171,0.0
qwen/qwen2-72b-instruct,1,0.0188,0.0,0.4085,0.0,0.3897,0.0
qwen/qwen2.5-7b-instruct-turbo,1,0.0383,0.0,0.2434,0.0,0.2051,0.0
