model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
ai21/j2-jumbo,1,0.0221,0.0,0.7642,0.0,0.7421,0.0
anthropic/claude-2.1,1,0.0835,0.0,0.7631,0.0,0.6796,0.0
anthropic/claude-3-5-sonnet-20240620,1,0.0896,0.0,0.8505,0.0,0.7609,0.0
anthropic/claude-3-5-sonnet-20241022,1,0.033,0.0,0.8138,0.0,0.7808,0.0
cohere/command-r-plus,1,0.0609,0.0,0.8061,0.0,0.7452,0.0
cohere/command,1,0.0435,0.0,0.796,0.0,0.7526,0.0
databricks/dbrx-instruct,1,0.016,0.0,0.5224,0.0,0.5064,0.0
google/gemini-2.0-flash-exp,1,0.0376,0.0,0.8245,0.0,0.7869,0.0
meta/llama-2-13b,1,0.0218,0.0,0.7724,0.0,0.7506,0.0
meta/llama-2-70b,1,0.0012,0.0,0.7641,0.0,0.7653,0.0
meta/llama-3-8b,1,0.0157,0.0,0.7731,0.0,0.7574,0.0
meta/llama-3.1-405b-instruct-turbo,1,0.0463,0.0,0.7984,0.0,0.7521,0.0
microsoft/phi-2,1,0.0096,0.0,0.7298,0.0,0.7202,0.0
microsoft/phi-3-small-8k-instruct,1,0.0374,0.0,0.7963,0.0,0.7589,0.0
mistralai/mistral-7b-v0.1,1,0.0136,0.0,0.7472,0.0,0.7336,0.0
mistralai/mixtral-8x22b,1,0.0264,0.0,0.8119,0.0,0.7855,0.0
mistralai/open-mistral-nemo-2407,1,0.0403,0.0,0.7806,0.0,0.7402,0.0
openai/gpt-3.5-turbo-0613,1,0.0537,0.0,0.5986,0.0,0.6522,0.0
qwen/qwen1.5-32b,1,0.0256,0.0,0.5651,0.0,0.5907,0.0
qwen/qwen2.5-7b-instruct-turbo,1,0.0517,0.0,0.7923,0.0,0.7405,0.0
tiiuae/falcon-40b,1,0.0483,0.0,0.6247,0.0,0.6729,0.0
writer/palmyra-x-v3,1,0.07,0.0,0.7844,0.0,0.7144,0.0
