model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
01-ai/yi-34b,1,0.0203,0.0,0.1354,0.0,0.1557,0.0
anthropic/claude-3-haiku-20240307,1,0.0193,0.0,0.1492,0.0,0.1299,0.0
anthropic/claude-3-sonnet-20240229,1,0.0397,0.0,0.1553,0.0,0.195,0.0
anthropic/claude-v1.3,1,0.023,0.0,0.1715,0.0,0.1945,0.0
cohere/command-r,1,0.0125,0.0,0.1434,0.0,0.1309,0.0
deepseek-ai/deepseek-llm-67b-chat,1,0.0287,0.0,0.1406,0.0,0.1693,0.0
google/gemma-2-27b-it,1,0.019,0.0,0.1727,0.0,0.1917,0.0
meta/llama-3.1-405b-instruct-turbo,1,0.0162,0.0,0.1928,0.0,0.209,0.0
meta/llama-3.1-70b-instruct-turbo,1,0.0202,0.0,0.1777,0.0,0.1979,0.0
meta/llama-3.1-8b-instruct-turbo,1,0.0401,0.0,0.1199,0.0,0.16,0.0
meta/llama-3.2-11b-vision-instruct-turbo,1,0.0614,0.0,0.0969,0.0,0.1583,0.0
meta/llama-3.2-90b-vision-instruct-turbo,1,0.0255,0.0,0.1728,0.0,0.1983,0.0
microsoft/phi-2,1,0.003,0.0,0.034,0.0,0.037,0.0
mistralai/mixtral-8x7b-32kseqlen,1,0.0371,0.0,0.1341,0.0,0.1711,0.0
mistralai/open-mistral-nemo-2407,1,0.0195,0.0,0.1803,0.0,0.1607,0.0
openai/gpt-4o-2024-08-06,1,0.0241,0.0,0.1775,0.0,0.2016,0.0
openai/text-davinci-002,1,0.0013,0.0,0.1587,0.0,0.1574,0.0
qwen/qwen2.5-72b-instruct-turbo,1,0.0012,0.0,0.1871,0.0,0.1858,0.0
qwen/qwen2.5-7b-instruct-turbo,1,0.0001,0.0,0.1414,0.0,0.1415,0.0
snowflake/snowflake-arctic-instruct,1,0.0009,0.0,0.1563,0.0,0.1554,0.0
tiiuae/falcon-7b,1,0.0012,0.0,0.0828,0.0,0.084,0.0
writer/palmyra-x-v2,1,0.0118,0.0,0.2001,0.0,0.2119,0.0
