model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-base,1,0.0501,0.0,0.1265,0.0,0.1766,0.0
ai21/j1-grande-v2-beta,1,0.0449,0.0,0.2299,0.0,0.2748,0.0
ai21/j1-jumbo,1,0.041,0.0,0.2061,0.0,0.2471,0.0
ai21/j2-large,1,0.0039,0.0,0.2363,0.0,0.2324,0.0
cohere/command-xlarge-beta,1,0.0213,0.0,0.2979,0.0,0.3191,0.0
cohere/small-20220720,1,0.0022,0.0,0.0598,0.0,0.0619,0.0
meta/llama-2-70b,1,0.0258,0.0,0.441,0.0,0.4152,0.0
meta/llama-65b,1,0.0352,0.0,0.4267,0.0,0.3915,0.0
mosaicml/mpt-instruct-30b,1,0.0433,0.0,0.2043,0.0,0.2476,0.0
openai/babbage,1,0.0134,0.0,0.0834,0.0,0.0968,0.0
openai/gpt-3.5-turbo-0613,1,0.0902,0.0,0.3846,0.0,0.2943,0.0
openai/text-davinci-003,1,0.0029,0.0,0.3653,0.0,0.3683,0.0
together/redpajama-incite-instruct-3b-v1,1,0.0224,0.0,0.1465,0.0,0.1689,0.0
together/t0pp,1,0.0072,0.0,0.032,0.0,0.0391,0.0
together/t5-11b,1,0.0746,0.0,0.0899,0.0,0.1645,0.0
together/yalm,1,0.0122,0.0,0.0477,0.0,0.0598,0.0
