model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-extended,10,0.04110716092131074,0.03243893064207965,0.6532417440483227,0.050244631059906106,0.6384918304937928,1.1102230246251565e-16
AlephAlpha/luminous-supreme,10,0.0323312294705879,0.017068004603055065,0.6995546148659354,0.03191213829702564,0.6817153152854802,0.0
ai21/j1-grande,10,0.038146953790351115,0.02151166416183927,0.6814158070521134,0.04277433497875769,0.6720191030757199,0.0
ai21/j1-large,10,0.032287137956303856,0.026320867069541377,0.611858029436972,0.041005998287449975,0.6191898385692063,0.0
ai21/j2-grande,10,0.03381493210395433,0.015745320427638033,0.7686416446976618,0.030940562629831535,0.7478078660506302,0.0
ai21/j2-jumbo,10,0.033806071589174834,0.013086838755055166,0.7679308337200841,0.03567671369727366,0.7615052656785803,0.0
cohere/command-medium-beta,10,0.03087615245230314,0.017156123681251734,0.7277087290533111,0.033825463780329613,0.7175348718658977,1.1102230246251565e-16
cohere/large-20220720,10,0.03886978808466379,0.020779201662461524,0.5960059850062417,0.043257117252730314,0.5875527338885085,0.0
cohere/medium-20220720,10,0.03658778076915907,0.026038648351169008,0.5214089137117794,0.04345227256787294,0.5327480899717711,0.0
cohere/medium-20221108,10,0.0347089056071722,0.017445940091716742,0.5725218029201136,0.038789059971295954,0.5746378796376653,1.1102230246251565e-16
cohere/small-20220720,10,0.026263140162231035,0.01646582816862207,0.2940190140456909,0.030997800150006225,0.29413043361244157,0.0
cohere/xlarge-20220609,10,0.02737384588865709,0.020073589212165687,0.6014621825017317,0.033872714587330106,0.599245060700838,0.0
eleutherai/pythia-12b-v0,10,0.023725712668155974,0.016798432202429953,0.605129210543374,0.028360824096481958,0.6115135995227472,1.1102230246251565e-16
eleutherai/pythia-6.9b,10,0.021869672943109746,0.019181310638968687,0.5286247167717157,0.028153890810268388,0.5359434396596715,1.1102230246251565e-16
lmsys/vicuna-13b-v1.3,10,0.03490319798683269,0.020910052894216533,0.7055275581644054,0.04053616317125666,0.7020228446097436,0.0
meta/llama-13b,10,0.03097588087252313,0.021066459489563018,0.7391993258353442,0.033947049950329294,0.7233595432950441,1.1102230246251565e-16
meta/llama-2-13b,10,0.023085263609442973,0.01883293548660369,0.7621102385287951,0.027855193583055778,0.7515415562357874,1.1102230246251565e-16
meta/llama-2-70b,10,0.026158948858195363,0.02261394842444355,0.7910994744645985,0.029095520900162708,0.7724144020200702,0.0
meta/llama-2-7b,10,0.03819325590393313,0.016322651806086712,0.7250884085389031,0.03738795937967085,0.7069971329633625,0.0
meta/llama-30b,10,0.03450778329503161,0.01726419206592424,0.7761262290492874,0.03384397526922957,0.7575945056107682,0.0
meta/llama-65b,10,0.031302325372535245,0.014870779526027248,0.7854833120043293,0.030238766167644007,0.7685542636525075,1.1102230246251565e-16
meta/llama-7b,10,0.03501208756304701,0.025284915206852,0.6924907871782275,0.04240580175203595,0.6843102498910322,0.0
mistralai/mistral-7b-v0.1,10,0.03408352975398173,0.029732930744689683,0.7315940586564731,0.04522907262594091,0.7318493243150195,1.1102230246251565e-16
mosaicml/mpt-instruct-30b,10,0.03574623372848984,0.02528858961195698,0.7569974221908715,0.03985392616795061,0.7388598766200578,0.0
