model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
01-ai/yi-6b,1,0.0997,0.0,0.62,0.0,0.5203,0.0,MMLU-Lite
ai21/jamba-1.5-large,1,0.0704,0.0,0.76,0.0,0.6896,0.0,MMLU-Lite
allenai/olmo-7b,1,0.1781,0.0,0.12,0.0,0.2981,0.0,MMLU-Lite
anthropic/claude-3-5-haiku-20241022,1,0.0933,0.0,0.76,0.0,0.6667,0.0,MMLU-Lite
anthropic/claude-3-5-sonnet-20240620,1,0.0242,0.0,0.78,0.0,0.8042,0.0,MMLU-Lite
anthropic/claude-3-5-sonnet-20241022,1,0.0087,0.0,0.82,0.0,0.8113,0.0,MMLU-Lite
cohere/command-r-plus,1,0.0968,0.0,0.7,0.0,0.6032,0.0,MMLU-Lite
google/gemini-1.5-flash-002,1,0.081,0.0,0.76,0.0,0.679,0.0,MMLU-Lite
google/gemini-1.5-pro-002,1,0.0446,0.0,0.84,0.0,0.7954,0.0,MMLU-Lite
google/text-bison@001,1,0.0951,0.0,0.7,0.0,0.6049,0.0,MMLU-Lite
meta/llama-65b,1,0.1015,0.0,0.68,0.0,0.5785,0.0,MMLU-Lite
mistralai/mistral-large-2407,1,0.0046,0.0,0.74,0.0,0.7354,0.0,MMLU-Lite
mistralai/mixtral-8x22b,1,0.0075,0.0,0.72,0.0,0.7125,0.0,MMLU-Lite
openai/gpt-4-0613,1,0.0228,0.0,0.76,0.0,0.7372,0.0,MMLU-Lite
openai/gpt-4o-mini-2024-07-18,1,0.0733,0.0,0.74,0.0,0.6667,0.0,MMLU-Lite
openai/text-davinci-002,1,0.1539,0.0,0.72,0.0,0.5661,0.0,MMLU-Lite
openai/text-davinci-003,1,0.028,0.0,0.58,0.0,0.552,0.0,MMLU-Lite
qwen/qwen1.5-110b-chat,1,0.0416,0.0,0.74,0.0,0.6984,0.0,MMLU-Lite
qwen/qwen1.5-72b,1,0.0527,0.0,0.7,0.0,0.6473,0.0,MMLU-Lite
qwen/qwen1.5-7b,1,0.1609,0.0,0.72,0.0,0.5591,0.0,MMLU-Lite
qwen/qwen2-72b-instruct,1,0.0457,0.0,0.82,0.0,0.7743,0.0,MMLU-Lite
writer/palmyra-x-v2,1,0.0957,0.0,0.72,0.0,0.6243,0.0,MMLU-Lite
01-ai/yi-6b,1,0.0305,0.0,0.0762,0.0,0.1067,0.0,WMT-14 Translation
ai21/jamba-1.5-large,1,0.0033,0.0,0.182,0.0,0.1853,0.0,WMT-14 Translation
allenai/olmo-7b,1,0.0133,0.0,0.0779,0.0,0.0912,0.0,WMT-14 Translation
anthropic/claude-3-5-haiku-20241022,1,0.001,0.0,0.1198,0.0,0.1208,0.0,WMT-14 Translation
anthropic/claude-3-5-sonnet-20240620,1,0.0117,0.0,0.1933,0.0,0.205,0.0,WMT-14 Translation
anthropic/claude-3-5-sonnet-20241022,1,0.0091,0.0,0.1932,0.0,0.2023,0.0,WMT-14 Translation
cohere/command-r-plus,1,0.011,0.0,0.1715,0.0,0.1825,0.0,WMT-14 Translation
google/gemini-1.5-flash-002,1,0.0083,0.0,0.1831,0.0,0.1915,0.0,WMT-14 Translation
google/gemini-1.5-pro-002,1,0.0144,0.0,0.1899,0.0,0.2043,0.0,WMT-14 Translation
google/text-bison@001,1,0.0398,0.0,0.171,0.0,0.2108,0.0,WMT-14 Translation
meta/llama-65b,1,0.0107,0.0,0.1585,0.0,0.1692,0.0,WMT-14 Translation
mistralai/mistral-large-2407,1,0.0072,0.0,0.1651,0.0,0.1723,0.0,WMT-14 Translation
mistralai/mixtral-8x22b,1,0.0092,0.0,0.1959,0.0,0.1867,0.0,WMT-14 Translation
openai/gpt-4-0613,1,0.0126,0.0,0.1763,0.0,0.1889,0.0,WMT-14 Translation
openai/gpt-4o-mini-2024-07-18,1,0.0019,0.0,0.1836,0.0,0.1855,0.0,WMT-14 Translation
openai/text-davinci-002,1,0.009,0.0,0.1663,0.0,0.1574,0.0,WMT-14 Translation
openai/text-davinci-003,1,0.0151,0.0,0.1855,0.0,0.1705,0.0,WMT-14 Translation
qwen/qwen1.5-110b-chat,1,0.0105,0.0,0.1633,0.0,0.1738,0.0,WMT-14 Translation
qwen/qwen1.5-72b,1,0.0078,0.0,0.1722,0.0,0.1799,0.0,WMT-14 Translation
qwen/qwen1.5-7b,1,0.013,0.0,0.1292,0.0,0.1422,0.0,WMT-14 Translation
qwen/qwen2-72b-instruct,1,0.0178,0.0,0.1673,0.0,0.1851,0.0,WMT-14 Translation
writer/palmyra-x-v2,1,0.0142,0.0,0.1976,0.0,0.2119,0.0,WMT-14 Translation
