model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
01-ai/yi-34b,1,0.1322,0.0,0.5757,0.0,0.4435,0.0
01-ai/yi-6b,1,0.072,0.0,0.382,0.0,0.31,0.0
ai21/j2-grande,1,0.0762,0.0,0.4262,0.0,0.35,0.0
ai21/j2-jumbo,1,0.1095,0.0,0.4948,0.0,0.3853,0.0
ai21/jamba-instruct,1,0.0871,0.0,0.4707,0.0,0.3836,0.0
amazon/nova-micro-v1:0,1,0.1818,0.0,0.4665,0.0,0.2847,0.0
anthropic/claude-2.0,1,0.0834,0.0,0.5112,0.0,0.4278,0.0
anthropic/claude-2.1,1,0.1244,0.0,0.4996,0.0,0.3751,0.0
anthropic/claude-3-5-haiku-20241022,1,0.1551,0.0,0.4989,0.0,0.3439,0.0
anthropic/claude-3-haiku-20240307,1,0.1114,0.0,0.2551,0.0,0.1437,0.0
anthropic/claude-v1.3,1,0.0385,0.0,0.4474,0.0,0.4089,0.0
cohere/command-r-plus,1,0.1485,0.0,0.4917,0.0,0.3432,0.0
cohere/command-r,1,0.0514,0.0,0.4037,0.0,0.3522,0.0
databricks/dbrx-instruct,1,0.0626,0.0,0.3465,0.0,0.2839,0.0
google/gemini-1.0-pro-002,1,0.1114,0.0,0.5019,0.0,0.3906,0.0
google/gemini-1.5-pro-001,1,0.1071,0.0,0.4851,0.0,0.378,0.0
google/gemini-1.5-pro-002,1,0.1092,0.0,0.5646,0.0,0.4555,0.0
google/gemini-2.0-flash-exp,1,0.0771,0.0,0.5202,0.0,0.4431,0.0
google/gemma-2-9b-it,1,0.0694,0.0,0.3973,0.0,0.3278,0.0
google/gemma-7b,1,0.1355,0.0,0.4712,0.0,0.3356,0.0
meta/llama-2-13b,1,0.1114,0.0,0.482,0.0,0.3706,0.0
meta/llama-2-70b,1,0.1083,0.0,0.5679,0.0,0.4596,0.0
meta/llama-2-7b,1,0.0104,0.0,0.343,0.0,0.3326,0.0
meta/llama-3-70b,1,0.0074,0.0,0.4826,0.0,0.4753,0.0
meta/llama-3-8b,1,0.133,0.0,0.511,0.0,0.378,0.0
meta/llama-3.1-405b-instruct-turbo,1,0.0821,0.0,0.5381,0.0,0.456,0.0
meta/llama-3.1-70b-instruct-turbo,1,0.0807,0.0,0.5324,0.0,0.4517,0.0
meta/llama-3.2-11b-vision-instruct-turbo,1,0.0884,0.0,0.3226,0.0,0.2342,0.0
meta/llama-3.2-90b-vision-instruct-turbo,1,0.0813,0.0,0.5381,0.0,0.4568,0.0
meta/llama-65b,1,0.0457,0.0,0.4783,0.0,0.4326,0.0
mistralai/mistral-7b-instruct-v0.3,1,0.0883,0.0,0.3416,0.0,0.2533,0.0
mistralai/mistral-7b-v0.1,1,0.0308,0.0,0.3978,0.0,0.367,0.0
mistralai/mistral-large-2402,1,0.0829,0.0,0.394,0.0,0.3111,0.0
mistralai/open-mistral-nemo-2407,1,0.0491,0.0,0.3139,0.0,0.2648,0.0
openai/gpt-4-0613,1,0.0535,0.0,0.5104,0.0,0.4569,0.0
openai/gpt-4-1106-preview,1,0.0909,0.0,0.5256,0.0,0.4347,0.0
openai/gpt-4-turbo-2024-04-09,1,0.1354,0.0,0.6175,0.0,0.4821,0.0
openai/gpt-4o-2024-08-06,1,0.1241,0.0,0.6199,0.0,0.4958,0.0
openai/gpt-4o-mini-2024-07-18,1,0.1302,0.0,0.5158,0.0,0.3855,0.0
openai/text-davinci-002,1,0.0022,0.0,0.392,0.0,0.3941,0.0
qwen/qwen1.5-110b-chat,1,0.111,0.0,0.4608,0.0,0.3499,0.0
qwen/qwen1.5-14b,1,0.0801,0.0,0.3804,0.0,0.3004,0.0
qwen/qwen1.5-32b,1,0.0938,0.0,0.4472,0.0,0.3534,0.0
qwen/qwen1.5-72b,1,0.1049,0.0,0.522,0.0,0.4171,0.0
qwen/qwen1.5-7b,1,0.0399,0.0,0.3095,0.0,0.2696,0.0
qwen/qwen2-72b-instruct,1,0.1199,0.0,0.5096,0.0,0.3897,0.0
qwen/qwen2.5-72b-instruct-turbo,1,0.1582,0.0,0.5176,0.0,0.3594,0.0
qwen/qwen2.5-7b-instruct-turbo,1,0.1321,0.0,0.3372,0.0,0.2051,0.0
tiiuae/falcon-40b,1,0.134,0.0,0.5264,0.0,0.3924,0.0
writer/palmyra-x-004,1,0.0835,0.0,0.5402,0.0,0.4566,0.0
