model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
open-llm-leaderboard/details_TomGrc__FusionNet_passthrough,1,0.0245,0.0,0.67,0.0,0.6945,0.0
open-llm-leaderboard/details_TIGER-Lab__TIGERScore-13B,1,0.0104,0.0,0.58,0.0,0.5904,0.0
open-llm-leaderboard/details_OpenBuddy__openbuddy-mixtral-7bx8-v16.3-32k,1,0.0155,0.0,0.28,0.0,0.2645,0.0
open-llm-leaderboard/details_Mihaiii__Pallas-0.5-LASER-0.4,1,0.0131,0.0,0.62,0.0,0.6331,0.0
open-llm-leaderboard/details_jondurbin__bagel-dpo-34b-v0.2,1,0.0507,0.0,0.77,0.0,0.7193,0.0
open-llm-leaderboard/details_SanjiWatsuki__Kunoichi-7B,1,0.0331,0.0,0.72,0.0,0.6869,0.0
open-llm-leaderboard/details_OpenBuddy__openbuddy-falcon-40b-v16.1-4k,1,0.0158,0.0,0.59,0.0,0.6058,0.0
open-llm-leaderboard/details_kekmodel__StopCarbon-10.7B-v6,1,0.0216,0.0,0.69,0.0,0.7116,0.0
open-llm-leaderboard/details_jeonsworld__CarbonVillain-en-10.7B-v3,1,0.0199,0.0,0.69,0.0,0.7099,0.0
open-llm-leaderboard/details_Locutusque__Orca-2-13b-SFT-v6,1,0.0141,0.0,0.59,0.0,0.6041,0.0
open-llm-leaderboard/details_cognitivecomputations__dolphin-2.2-yi-34b-200k,1,0.0094,0.0,0.43,0.0,0.4206,0.0
open-llm-leaderboard/details_uukuguy__speechless-coder-ds-6.7b,1,0.0314,0.0,0.4,0.0,0.3686,0.0
open-llm-leaderboard/details_vikash06__mistral_v1,1,0.0001,0.0,0.47,0.0,0.4701,0.0
open-llm-leaderboard/details_kyujinpy__Sakura-SOLAR-Instruct-DPO-v2,1,0.019,0.0,0.69,0.0,0.709,0.0
open-llm-leaderboard/details_openthaigpt__openthaigpt-1.0.0-beta-13b-chat-hf,1,0.0042,0.0,0.54,0.0,0.5358,0.0
open-llm-leaderboard/details_bn22__OpenHermes-2.5-Mistral-7B-MISALIGNED,1,0.0264,0.0,0.68,0.0,0.6536,0.0
open-llm-leaderboard/details_brucethemoose__Yi-34B-200K-DARE-merge-v5,1,0.0053,0.0,0.67,0.0,0.6647,0.0
open-llm-leaderboard/details_APMIC__caigun-lora-model-34B-v3,1,0.0189,0.0,0.65,0.0,0.6689,0.0
open-llm-leaderboard/details_upaya07__Birbal-7B-V1,1,0.018,0.0,0.61,0.0,0.628,0.0
open-llm-leaderboard/details_rishiraj__CatPPT-base,1,0.0008,0.0,0.68,0.0,0.6792,0.0
open-llm-leaderboard/details_martyn__llama2-megamerge-dare-13b-v2,1,0.0239,0.0,0.57,0.0,0.5939,0.0
open-llm-leaderboard/details_Mihaiii__Metis-0.1,1,0.0315,0.0,0.57,0.0,0.6015,0.0
open-llm-leaderboard/details_Undi95__Mixtral-8x7B-MoE-RP-Story,1,0.0354,0.0,0.48,0.0,0.5154,0.0
open-llm-leaderboard/details_perlthoughts__Starling-LM-alpha-8x7B-MoE,1,0.0035,0.0,0.64,0.0,0.6365,0.0
open-llm-leaderboard/details_janhq__supermario-slerp,1,0.0406,0.0,0.73,0.0,0.6894,0.0
open-llm-leaderboard/details_OpenBuddy__openbuddy-deepseek-67b-v15-base,1,0.047,0.0,0.71,0.0,0.663,0.0
open-llm-leaderboard/details_kyujinpy__PlatYi-34B-200K-Q,1,0.0091,0.0,0.63,0.0,0.6391,0.0
open-llm-leaderboard/details_TokenBender__pic_7B_mistral_Full_v0.1,1,0.0109,0.0,0.65,0.0,0.6391,0.0
open-llm-leaderboard/details_Q-bert__MetaMath-Cybertron,1,0.0153,0.0,0.68,0.0,0.6647,0.0
open-llm-leaderboard/details_mrfakename__NeuralOrca-7B-v1,1,0.0173,0.0,0.67,0.0,0.6527,0.0
open-llm-leaderboard/details_simonveitner__MathHermes-2.5-Mistral-7B,1,0.0424,0.0,0.69,0.0,0.6476,0.0
open-llm-leaderboard/details_migtissera__Tess-M-v1.3,1,0.0046,0.0,0.63,0.0,0.6254,0.0
open-llm-leaderboard/details_maywell__Synatra-RP-Orca-2-7b-v0.1,1,0.0242,0.0,0.55,0.0,0.5742,0.0
open-llm-leaderboard/details_perlthoughts__Chupacabra-7B-v2,1,0.0381,0.0,0.69,0.0,0.6519,0.0
open-llm-leaderboard/details_SciPhi__SciPhi-Self-RAG-Mistral-7B-32k,1,0.0066,0.0,0.58,0.0,0.5734,0.0
open-llm-leaderboard/details_l3utterfly__mistral-7b-v0.1-layla-v1,1,0.0315,0.0,0.57,0.0,0.6015,0.0
open-llm-leaderboard/details_jondurbin__airoboros-m-7b-3.1.2,1,0.0386,0.0,0.58,0.0,0.6186,0.0
open-llm-leaderboard/details_ajibawa-2023__Uncensored-Frank-33B,1,0.0412,0.0,0.58,0.0,0.6212,0.0
open-llm-leaderboard/details_Sao10K__Stheno-1.8-L2-13B,1,0.0452,0.0,0.68,0.0,0.6348,0.0
open-llm-leaderboard/details_LTC-AI-Labs__L2-7b-Beluga-WVG-Test,1,0.0375,0.0,0.5,0.0,0.5375,0.0
open-llm-leaderboard/details_oh-yeontaek__llama-2-13B-LoRA-assemble,1,0.0343,0.0,0.67,0.0,0.6357,0.0
open-llm-leaderboard/details_CHIH-HUNG__llama-2-13b-FINETUNE5_4w-r4-q_k_v_o,1,0.0164,0.0,0.6,0.0,0.5836,0.0
open-llm-leaderboard/details_JosephusCheung__Pwen-14B-Chat-20_30,1,0.0086,0.0,0.57,0.0,0.5614,0.0
open-llm-leaderboard/details_BELLE-2__BELLE-Llama2-13B-chat-0.4M,1,0.0133,0.0,0.62,0.0,0.6067,0.0
open-llm-leaderboard/details_dhmeltzer__llama-7b-SFT_ds_wiki65k_1024_r_64_alpha_16_merged,1,0.0135,0.0,0.53,0.0,0.5435,0.0
open-llm-leaderboard/details_togethercomputer__Llama-2-7B-32K-Instruct,1,0.0137,0.0,0.5,0.0,0.5137,0.0
open-llm-leaderboard/details_Doctor-Shotgun__mythospice-limarp-70b,1,0.038,0.0,0.73,0.0,0.692,0.0
open-llm-leaderboard/details_CHIH-HUNG__llama-2-13b-FINETUNE3_3.3w-r16-gate_up_down,1,0.003,0.0,0.59,0.0,0.587,0.0
open-llm-leaderboard/details_beaugogh__Llama2-7b-openorca-mc-v2-dpo,1,0.0378,0.0,0.51,0.0,0.5478,0.0
open-llm-leaderboard/details_HuggingFaceH4__starchat-beta,1,0.0447,0.0,0.48,0.0,0.5247,0.0
open-llm-leaderboard/details_YeungNLP__firefly-llama2-7b-pretrain,1,0.0263,0.0,0.46,0.0,0.4863,0.0
open-llm-leaderboard/details_TheBloke__Wizard-Vicuna-13B-Uncensored-HF,1,0.0196,0.0,0.57,0.0,0.5896,0.0
open-llm-leaderboard/details_NewstaR__Koss-7B-chat,1,0.0667,0.0,0.47,0.0,0.5367,0.0
open-llm-leaderboard/details_hyunseoki__ko-ref-llama2-13b,1,0.0538,0.0,0.43,0.0,0.4838,0.0
open-llm-leaderboard/details_yeontaek__WizardCoder-Python-13B-LoRa,1,0.0422,0.0,0.52,0.0,0.4778,0.0
open-llm-leaderboard/details_TheBloke__Wizard-Vicuna-7B-Uncensored-HF,1,0.0241,0.0,0.51,0.0,0.5341,0.0
open-llm-leaderboard/details_heegyu__RedTulu-Uncensored-3B-0719,1,0.0098,0.0,0.41,0.0,0.4002,0.0
open-llm-leaderboard/details_jondurbin__airoboros-33b-gpt4-m2.0,1,0.0086,0.0,0.64,0.0,0.6314,0.0
open-llm-leaderboard/details_psmathur__orca_mini_v3_7b,1,0.0191,0.0,0.55,0.0,0.5691,0.0
open-llm-leaderboard/details_Aspik101__vicuna-13b-v1.5-PL-lora_unload,1,0.0591,0.0,0.51,0.0,0.5691,0.0
open-llm-leaderboard/details_jondurbin__airoboros-l2-7b-gpt4-m2.0,1,0.0051,0.0,0.5,0.0,0.5051,0.0
open-llm-leaderboard/details_chargoddard__llama2-22b-blocktriangular,1,0.0028,0.0,0.58,0.0,0.5828,0.0
open-llm-leaderboard/details_Undi95__Nous-Hermes-13B-Code,1,0.0018,0.0,0.61,0.0,0.6118,0.0
open-llm-leaderboard/details_The-Face-Of-Goonery__Huginn-13b-FP16,1,0.0442,0.0,0.65,0.0,0.6058,0.0
open-llm-leaderboard/details_huggingface__llama-65b,1,0.0052,0.0,0.64,0.0,0.6348,0.0
open-llm-leaderboard/details_OpenAssistant__llama2-70b-oasst-sft-v10,1,0.0094,0.0,0.68,0.0,0.6706,0.0
open-llm-leaderboard/details_huggingface__llama-30b,1,0.0326,0.0,0.58,0.0,0.6126,0.0
open-llm-leaderboard/details_Aeala__GPT4-x-AlpacaDente2-30b,1,0.0158,0.0,0.59,0.0,0.6058,0.0
open-llm-leaderboard/details_WizardLM__WizardMath-7B-V1.0,1,0.031,0.0,0.51,0.0,0.541,0.0
open-llm-leaderboard/details_bofenghuang__vigogne-7b-instruct,1,0.0096,0.0,0.51,0.0,0.5196,0.0
open-llm-leaderboard/details_WizardLM__WizardLM-70B-V1.0,1,0.0408,0.0,0.6,0.0,0.6408,0.0
open-llm-leaderboard/details_Aspik101__StableBeluga-13B-instruct-PL-lora_unload,1,0.0108,0.0,0.62,0.0,0.6092,0.0
open-llm-leaderboard/details_chargoddard__MelangeC-70b,1,0.0133,0.0,0.73,0.0,0.7167,0.0
open-llm-leaderboard/details_ashercn97__giraffe-7b,1,0.0118,0.0,0.46,0.0,0.4718,0.0
open-llm-leaderboard/details_GOAT-AI__GOAT-7B-Community,1,0.0281,0.0,0.46,0.0,0.4881,0.0
open-llm-leaderboard/details_IGeniusDev__llama13B-quant8-testv1-openorca-customdataset,1,0.0015,0.0,0.6,0.0,0.6015,0.0
open-llm-leaderboard/details_kashif__stack-llama-2,1,0.0507,0.0,0.48,0.0,0.5307,0.0
open-llm-leaderboard/details_openbmb__UltraLM-65b,1,0.0106,0.0,0.66,0.0,0.6706,0.0
open-llm-leaderboard/details_HiTZ__alpaca-lora-65b-en-pt-es-ca,1,0.0098,0.0,0.66,0.0,0.6502,0.0
open-llm-leaderboard/details_ashercn97__manatee-7b,1,0.0752,0.0,0.47,0.0,0.5452,0.0
open-llm-leaderboard/details_openaccess-ai-collective__manticore-13b,1,0.027,0.0,0.56,0.0,0.587,0.0
open-llm-leaderboard/details_YeungNLP__firefly-llama2-13b-v1.2,1,0.0267,0.0,0.58,0.0,0.6067,0.0
