model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
AlephAlpha/luminous-base,1,0.0327,0.0,0.6164,0.0,0.5837,0.0,NarrativeQA-Classic
ai21/j1-grande-v2-beta,1,0.0244,0.0,0.7455,0.0,0.721,0.0,NarrativeQA-Classic
ai21/j1-jumbo,1,0.033,0.0,0.7268,0.0,0.6938,0.0,NarrativeQA-Classic
anthropic/stanford-online-all-v4-s3,1,0.001,0.0,0.7514,0.0,0.7524,0.0,NarrativeQA-Classic
cohere/command-xlarge-beta,1,0.0217,0.0,0.7692,0.0,0.7475,0.0,NarrativeQA-Classic
cohere/xlarge-20221108,1,0.0669,0.0,0.5493,0.0,0.6162,0.0,NarrativeQA-Classic
lmsys/vicuna-13b-v1.3,1,0.0094,0.0,0.6926,0.0,0.702,0.0,NarrativeQA-Classic
meta/llama-7b,1,0.016,0.0,0.7003,0.0,0.6843,0.0,NarrativeQA-Classic
microsoft/TNLGv2_530B,1,0.041,0.0,0.651,0.0,0.6921,0.0,NarrativeQA-Classic
mistralai/mistral-7b-v0.1,1,0.0177,0.0,0.7495,0.0,0.7318,0.0,NarrativeQA-Classic
openai/text-babbage-001,1,0.039,0.0,0.4528,0.0,0.4138,0.0,NarrativeQA-Classic
stanford/alpaca-7b,1,0.0457,0.0,0.3585,0.0,0.4042,0.0,NarrativeQA-Classic
together/bloom,1,0.037,0.0,0.6093,0.0,0.6463,0.0,NarrativeQA-Classic
together/opt-175b,1,0.0849,0.0,0.5757,0.0,0.6606,0.0,NarrativeQA-Classic
together/redpajama-incite-instruct-3b-v1,1,0.0667,0.0,0.7172,0.0,0.6505,0.0,NarrativeQA-Classic
together/yalm,1,0.0179,0.0,0.2392,0.0,0.2213,0.0,NarrativeQA-Classic
AlephAlpha/luminous-base,1,0.0325,0.0,0.74,0.0,0.7075,0.0,EntityDataImputation
ai21/j1-grande-v2-beta,1,0.0111,0.0,0.78,0.0,0.7689,0.0,EntityDataImputation
ai21/j1-jumbo,1,0.0277,0.0,0.74,0.0,0.7123,0.0,EntityDataImputation
ai21/j2-large,1,0.003,0.0,0.72,0.0,0.717,0.0,EntityDataImputation
anthropic/stanford-online-all-v4-s3,1,0.0359,0.0,0.76,0.0,0.7241,0.0,EntityDataImputation
cohere/command-xlarge-beta,1,0.0018,0.0,0.74,0.0,0.7382,0.0,EntityDataImputation
cohere/xlarge-20221108,1,0.0041,0.0,0.78,0.0,0.7759,0.0,EntityDataImputation
lmsys/vicuna-13b-v1.3,1,0.0054,0.0,0.72,0.0,0.7146,0.0,EntityDataImputation
meta/llama-7b,1,0.0098,0.0,0.84,0.0,0.8302,0.0,EntityDataImputation
microsoft/TNLGv2_530B,1,0.0525,0.0,0.74,0.0,0.7925,0.0,EntityDataImputation
mistralai/mistral-7b-v0.1,1,0.0405,0.0,0.84,0.0,0.7995,0.0,EntityDataImputation
