model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std,dataset
01-ai/yi-6b,1,0.005,0.0,0.38,0.0,0.375,0.0,GSM8K-Lite
AlephAlpha/luminous-extended,1,0.025,0.0,0.1,0.0,0.075,0.0,GSM8K-Lite
ai21/jamba-instruct,1,0.01,0.0,0.68,0.0,0.67,0.0,GSM8K-Lite
anthropic/claude-instant-1.2,1,0.101,0.0,0.62,0.0,0.721,0.0,GSM8K-Lite
cohere/command-light,1,0.051,0.0,0.2,0.0,0.149,0.0,GSM8K-Lite
cohere/command-r-plus,1,0.018,0.0,0.72,0.0,0.738,0.0,GSM8K-Lite
cohere/command,1,0.032,0.0,0.42,0.0,0.452,0.0,GSM8K-Lite
google/gemini-1.0-pro-002,1,0.004,0.0,0.82,0.0,0.816,0.0,GSM8K-Lite
google/gemini-1.5-pro-002,1,0.017,0.0,0.8,0.0,0.817,0.0,GSM8K-Lite
google/gemini-2.0-flash-exp,1,0.006,0.0,0.94,0.0,0.946,0.0,GSM8K-Lite
meta/llama-3.2-90b-vision-instruct-turbo,1,0.004,0.0,0.94,0.0,0.936,0.0,GSM8K-Lite
microsoft/phi-2,1,0.101,0.0,0.48,0.0,0.581,0.0,GSM8K-Lite
mistralai/mistral-large-2407,1,0.048,0.0,0.96,0.0,0.912,0.0,GSM8K-Lite
mistralai/mixtral-8x22b,1,0.0,0.0,0.8,0.0,0.8,0.0,GSM8K-Lite
mistralai/open-mistral-nemo-2407,1,0.082,0.0,0.7,0.0,0.782,0.0,GSM8K-Lite
openai/gpt-3.5-turbo-0613,1,0.019,0.0,0.52,0.0,0.501,0.0,GSM8K-Lite
openai/gpt-4-1106-preview,1,0.012,0.0,0.68,0.0,0.668,0.0,GSM8K-Lite
openai/gpt-4o-2024-05-13,1,0.025,0.0,0.88,0.0,0.905,0.0,GSM8K-Lite
qwen/qwen1.5-32b,1,0.027,0.0,0.8,0.0,0.773,0.0,GSM8K-Lite
qwen/qwen2.5-7b-instruct-turbo,1,0.01,0.0,0.82,0.0,0.83,0.0,GSM8K-Lite
tiiuae/falcon-40b,1,0.007,0.0,0.26,0.0,0.267,0.0,GSM8K-Lite
writer/palmyra-x-v3,1,0.029,0.0,0.86,0.0,0.831,0.0,GSM8K-Lite
01-ai/yi-6b,1,0.0381,0.0,0.3481,0.0,0.31,0.0,NaturalQA
AlephAlpha/luminous-extended,1,0.0712,0.0,0.3241,0.0,0.2529,0.0,NaturalQA
ai21/jamba-instruct,1,0.0277,0.0,0.3559,0.0,0.3836,0.0,NaturalQA
anthropic/claude-instant-1.2,1,0.0384,0.0,0.3816,0.0,0.3432,0.0,NaturalQA
cohere/command-light,1,0.0174,0.0,0.2125,0.0,0.1951,0.0,NaturalQA
cohere/command-r-plus,1,0.0047,0.0,0.3385,0.0,0.3432,0.0,NaturalQA
cohere/command,1,0.0048,0.0,0.3863,0.0,0.3911,0.0,NaturalQA
google/gemini-1.0-pro-002,1,0.017,0.0,0.3736,0.0,0.3906,0.0,NaturalQA
google/gemini-1.5-pro-002,1,0.0706,0.0,0.5261,0.0,0.4555,0.0,NaturalQA
google/gemini-2.0-flash-exp,1,0.0719,0.0,0.515,0.0,0.4431,0.0,NaturalQA
meta/llama-3.2-90b-vision-instruct-turbo,1,0.0314,0.0,0.4882,0.0,0.4568,0.0,NaturalQA
microsoft/phi-2,1,0.0098,0.0,0.1649,0.0,0.1552,0.0,NaturalQA
mistralai/mistral-large-2407,1,0.007,0.0,0.4597,0.0,0.4527,0.0,NaturalQA
mistralai/mixtral-8x22b,1,0.0509,0.0,0.5285,0.0,0.4776,0.0,NaturalQA
mistralai/open-mistral-nemo-2407,1,0.1052,0.0,0.37,0.0,0.2648,0.0,NaturalQA
openai/gpt-3.5-turbo-0613,1,0.0253,0.0,0.3093,0.0,0.3346,0.0,NaturalQA
openai/gpt-4-1106-preview,1,0.0066,0.0,0.4282,0.0,0.4347,0.0,NaturalQA
openai/gpt-4o-2024-05-13,1,0.0209,0.0,0.5222,0.0,0.5013,0.0,NaturalQA
qwen/qwen1.5-32b,1,0.0156,0.0,0.369,0.0,0.3534,0.0,NaturalQA
qwen/qwen2.5-7b-instruct-turbo,1,0.0515,0.0,0.2566,0.0,0.2051,0.0,NaturalQA
tiiuae/falcon-40b,1,0.0246,0.0,0.417,0.0,0.3924,0.0,NaturalQA
writer/palmyra-x-v3,1,0.0268,0.0,0.3804,0.0,0.4072,0.0,NaturalQA
