model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
ai21/j2-jumbo,1,0.0161,0.0,0.3692,0.0,0.3853,0.0
anthropic/claude-3-haiku-20240307,1,0.0335,0.0,0.1102,0.0,0.1437,0.0
anthropic/claude-v1.3,1,0.047,0.0,0.3619,0.0,0.4089,0.0
cohere/command-r,1,0.0201,0.0,0.3321,0.0,0.3522,0.0
databricks/dbrx-instruct,1,0.0768,0.0,0.2071,0.0,0.2839,0.0
google/gemini-1.5-pro-001,1,0.0311,0.0,0.347,0.0,0.378,0.0
google/gemma-2-9b-it,1,0.0779,0.0,0.2499,0.0,0.3278,0.0
google/gemma-7b,1,0.0176,0.0,0.3181,0.0,0.3356,0.0
meta/llama-2-70b,1,0.0705,0.0,0.3891,0.0,0.4596,0.0
meta/llama-2-7b,1,0.0488,0.0,0.2839,0.0,0.3326,0.0
meta/llama-3.2-90b-vision-instruct-turbo,1,0.0368,0.0,0.42,0.0,0.4568,0.0
mistralai/mistral-7b-v0.1,1,0.0049,0.0,0.3719,0.0,0.367,0.0
mistralai/mistral-large-2402,1,0.0513,0.0,0.2598,0.0,0.3111,0.0
openai/gpt-4-0613,1,0.0389,0.0,0.418,0.0,0.4569,0.0
openai/gpt-4-turbo-2024-04-09,1,0.0531,0.0,0.429,0.0,0.4821,0.0
openai/gpt-4o-mini-2024-07-18,1,0.0532,0.0,0.3324,0.0,0.3855,0.0
openai/text-davinci-002,1,0.0764,0.0,0.3178,0.0,0.3941,0.0
qwen/qwen1.5-110b-chat,1,0.0993,0.0,0.2505,0.0,0.3499,0.0
qwen/qwen1.5-14b,1,0.0884,0.0,0.212,0.0,0.3004,0.0
qwen/qwen1.5-32b,1,0.059,0.0,0.2944,0.0,0.3534,0.0
qwen/qwen1.5-72b,1,0.0406,0.0,0.3765,0.0,0.4171,0.0
qwen/qwen2.5-72b-instruct-turbo,1,0.0999,0.0,0.2594,0.0,0.3594,0.0
qwen/qwen2.5-7b-instruct-turbo,1,0.0075,0.0,0.1976,0.0,0.2051,0.0
tiiuae/falcon-40b,1,0.0487,0.0,0.3437,0.0,0.3924,0.0
writer/palmyra-x-004,1,0.0162,0.0,0.4404,0.0,0.4566,0.0
